,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.148 / 1.184 /  9,0.874 / 1.537 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.606 / 1.606 /  9,2.191 / 2.409 /  9,1.044 / 1.398 /  9,1.000 / 1.000 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.839 / 2.086 /  9,1.043 / 1.385 /  9,1.000 / 1.000 /  9
3,1-3,0.968 / 1.000 /  9,1.265 / 1.512 /  9,1.244 / 1.836 /  9,0.960 / 0.964 /  9,1.009 / 1.241 /  9
4,2-0,1.328 / 1.328 /  6,1.178 / 1.451 /  9,1.099 / 1.099 /  9,1.328 / 1.328 / 10,1.363 / 1.680 / 10
5,2-1,1.915 / 1.915 /  5,0.889 / 0.889 /  9,1.535 / 1.541 /  6,1.937 / 1.966 /  7,1.824 / 1.915 /  7
6,2-2,0.971 / 1.010 /  7,1.434 / 1.666 /  6,1.789 / 1.902 /  5,0.956 / 0.956 /  6,0.984 / 1.157 /  7
7,2-3,1.234 / 1.389 /  8,1.135 / 1.135 /  8,1.496 / 1.889 /  7,1.211 / 1.211 /  6,1.248 / 1.389 /  8
8,2-4,0.894 / 0.894 /  8,0.894 / 0.894 /  7,0.894 / 0.894 /  5,0.894 / 0.894 / 10,0.894 / 0.894 /  5
9,2-5,1.157 / 1.157 /  5,0.893 / 0.893 /  6,0.893 / 0.893 /  7,1.018 / 1.240 /  7,1.069 / 1.157 /  6
10,2-6,1.239 / 1.239 /  2,1.147 / 1.147 /  7,1.502 / 1.502 /  8,1.247 / 1.311 /  9,1.239 / 1.239 /  9
11,2-7,1.390 / 1.390 /  4,1.167 / 1.271 /  5,1.322 / 1.322 /  8,1.390 / 1.390 /  2,1.390 / 1.390 /  8
