,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.049 / 1.049 /  9,1.049 / 1.049 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.109 / 1.109 /  9,1.270 / 1.449 /  9,0.987 / 0.987 /  9,0.976 / 0.976 /  9
2,1-2,1.000 / 1.000 /  9,1.501 / 1.762 /  9,1.757 / 1.858 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.500 / 1.562 /  9,1.617 / 1.901 /  9,1.621 / 1.826 /  9,1.654 / 1.917 /  9,1.650 / 1.901 /  9
4,2-0,0.893 / 0.893 /  5,0.893 / 0.893 /  5,0.893 / 0.893 /  8,0.893 / 0.893 /  6,0.893 / 0.893 /  8
5,2-1,0.844 / 0.844 /  8,0.844 / 0.844 /  9,1.024 / 1.163 /  8,0.955 / 1.618 /  7,0.922 / 1.618 / 10
6,2-2,1.282 / 1.549 /  6,1.229 / 1.229 /  6,1.229 / 1.229 /  9,1.229 / 1.229 /  7,1.283 / 1.553 /  6
7,2-3,0.823 / 1.083 /  7,0.866 / 1.083 /  7,0.868 / 1.083 /  6,0.812 / 1.009 /  7,0.874 / 1.118 /  6
8,2-4,0.952 / 0.952 /  6,0.952 / 0.952 /  5,0.952 / 0.952 /  5,0.952 / 0.952 /  5,0.952 / 0.952 /  6
9,2-5,0.867 / 1.132 /  6,0.920 / 1.132 /  6,0.814 / 0.814 /  9,1.014 / 1.136 /  8,0.814 / 0.814 /  8
10,2-6,1.379 / 1.379 /  7,1.379 / 1.379 /  7,1.452 / 1.706 /  9,1.379 / 1.379 /  6,1.495 / 1.863 /  7
11,2-7,1.394 / 1.414 /  5,1.352 / 1.352 /  6,0.930 / 0.930 /  9,1.365 / 1.414 /  8,1.386 / 1.414 /  5
