,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.197 / 1.197 /  9,1.197 / 1.197 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,0.889 / 1.104 /  9,0.871 / 1.104 /  9,0.838 / 0.842 /  9,0.850 / 0.895 /  9,0.889 / 1.104 /  9
2,1-2,1.003 / 1.025 /  9,0.873 / 0.873 /  9,0.950 / 1.105 /  9,0.899 / 1.105 /  9,0.852 / 1.025 /  9
3,1-3,1.214 / 1.310 /  9,1.082 / 1.082 /  9,1.153 / 1.295 /  9,1.378 / 1.578 / 17,1.101 / 1.561 /  9
4,2-0,0.940 / 0.940 /  7,1.047 / 1.047 /  9,1.047 / 1.047 /  8,1.047 / 1.047 /  9,0.940 / 0.940 /  8
5,2-1,0.963 / 0.963 /  9,1.079 / 1.197 /  7,1.047 / 1.047 /  8,1.047 / 1.047 /  8,0.963 / 0.963 /  8
6,2-2,1.313 / 1.592 /  7,0.942 / 0.942 /  3,0.957 / 1.019 /  5,1.619 / 1.815 /  8,1.499 / 1.592 /  7
7,2-3,1.102 / 1.380 /  7,1.058 / 1.058 /  8,1.055 / 1.058 /  5,1.148 / 1.380 /  7,1.096 / 1.380 /  8
8,2-4,1.353 / 1.353 /  5,1.460 / 1.460 /  6,1.483 / 1.545 /  5,1.468 / 1.472 /  9,1.380 / 1.460 /  8
9,2-5,0.655 / 1.131 /  6,0.667 / 1.098 /  7,0.586 / 0.772 /  8,0.559 / 0.559 /  3,0.747 / 1.311 /  8
10,2-6,1.478 / 1.478 /  8,1.286 / 1.286 /  5,1.286 / 1.286 /  3,1.186 / 1.796 /  6,1.478 / 1.478 /  5
11,2-7,1.076 / 1.076 / 10,0.939 / 0.939 /  8,0.939 / 0.939 /  7,0.939 / 0.939 /  6,0.893 / 0.893 /  7
