,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,0.961 / 0.961 /  9,1.379 / 1.502 /  9,1.057 / 1.287 /  9,-1.000 / -1.000 /  0
1,1-1,1.401 / 1.664 /  9,1.355 / 1.380 /  9,1.329 / 1.380 /  9,1.295 / 1.380 /  9,-1.000 / -1.000 /  0
2,1-2,0.737 / 1.112 /  9,0.751 / 1.232 /  9,0.875 / 1.531 /  9,0.784 / 1.112 /  9,-1.000 / -1.000 /  0
3,1-3,1.336 / 1.375 /  9,1.574 / 1.707 /  9,2.173 / 2.250 /  9,1.361 / 1.467 /  9,2001.435 / 4000.328 / 2714
4,2-0,0.942 / 0.942 /  7,1.593 / 1.915 /  8,1.547 / 1.679 /  6,0.991 / 1.337 /  8,279.784 / 279.784 /  1
5,2-1,1.839 / 1.839 / 10,1.839 / 1.839 /  7,1.839 / 1.839 / 10,1.839 / 1.839 /  7,-1.000 / -1.000 /  0
6,2-2,0.804 / 0.909 / 10,0.822 / 1.057 /  9,0.792 / 0.792 /  8,0.862 / 1.306 /  9,-1.000 / -1.000 /  0
7,2-3,1.259 / 1.259 /  6,1.273 / 1.329 /  5,1.214 / 1.630 / 10,0.895 / 0.895 /  7,-1.000 / -1.000 /  0
8,2-4,1.979 / 1.980 /  7,1.979 / 1.979 /  4,1.979 / 1.979 /  7,2.008 / 2.179 /  7,-1.000 / -1.000 /  0
9,2-5,1.303 / 1.552 /  8,1.261 / 1.309 /  6,1.198 / 1.462 /  8,0.966 / 1.350 /  6,-1.000 / -1.000 /  0
10,2-6,1.620 / 1.620 /  7,1.620 / 1.620 /  8,1.502 / 1.502 /  7,1.193 / 1.450 /  7,-1.000 / -1.000 /  0
11,2-7,0.902 / 1.057 /  8,0.954 / 1.306 /  8,0.819 / 1.057 / 10,0.933 / 1.057 /  8,-1.000 / -1.000 /  0
