,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.589 / 1.873 /  9,1.343 / 1.343 /  9,1.000 / 1.000 /  9,1.496 / 1.556 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.069 / 1.310 /  9,1.141 / 1.141 /  9,1.179 / 1.451 /  9,0.944 / 1.038 /  9,1.098 / 1.098 /  9
3,1-3,1.283 / 1.303 /  9,1.189 / 1.459 /  9,1.757 / 1.925 /  9,1.298 / 1.363 /  9,1.246 / 1.553 /  9
4,2-0,0.890 / 0.890 /  5,0.890 / 0.890 /  9,0.736 / 0.736 /  5,0.890 / 0.890 /  9,0.890 / 0.890 /  9
5,2-1,0.908 / 0.908 /  7,1.077 / 1.077 /  8,1.077 / 1.077 / 10,0.908 / 0.908 /  8,0.908 / 0.908 / 10
6,2-2,0.941 / 0.941 /  7,1.236 / 1.236 /  8,0.941 / 0.941 /  7,1.236 / 1.236 /  9,1.006 / 1.397 /  7
7,2-3,0.892 / 0.892 /  6,0.892 / 0.892 /  5,0.775 / 1.041 /  8,1.031 / 1.237 /  9,0.892 / 0.892 /  8
8,2-4,1.072 / 1.072 /  5,1.649 / 1.649 /  8,1.441 / 1.441 /  8,1.110 / 1.376 /  8,1.381 / 1.381 /  9
9,2-5,0.907 / 1.009 /  9,1.123 / 1.123 /  9,0.908 / 1.009 /  8,1.123 / 1.123 /  4,0.923 / 1.009 /  8
10,2-6,1.197 / 1.201 /  7,1.204 / 1.232 /  9,1.196 / 1.196 /  5,1.196 / 1.196 /  8,1.230 / 1.463 /  8
11,2-7,1.206 / 1.397 /  8,1.179 / 1.397 /  9,1.238 / 1.397 /  8,1.235 / 1.385 /  8,1.179 / 1.385 /  7
