,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.910 / 1.000 /  9,1.255 / 1.486 /  9,1.144 / 1.408 /  9,0.976 / 1.196 /  9,0.943 / 1.196 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.378 / 1.378 /  9,1.739 / 1.869 /  9,1.615 / 1.615 /  9,1.378 / 1.378 /  9,1.405 / 1.624 /  9
3,1-3,1.043 / 1.387 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.043 / 1.387 /  9,1.000 / 1.000 /  9
4,2-0,0.888 / 0.888 /  8,1.034 / 1.326 /  3,0.888 / 0.888 /  8,0.888 / 0.888 /  9,0.943 / 1.326 /  8
5,2-1,0.941 / 0.941 /  6,0.941 / 0.941 /  1,0.985 / 1.251 /  7,0.941 / 0.941 /  6,0.933 / 0.941 /  6
6,2-2,0.909 / 0.909 /  6,0.909 / 0.909 /  9,0.909 / 0.909 /  7,0.909 / 0.909 /  9,0.909 / 0.909 /  6
7,2-3,0.952 / 0.952 /  2,0.952 / 0.952 /  5,0.887 / 0.887 /  6,0.952 / 0.952 /  7,0.952 / 0.952 /  9
8,2-4,1.747 / 1.747 /  8,1.747 / 1.747 /  8,1.747 / 1.747 / 10,1.747 / 1.747 /  6,1.747 / 1.747 /  7
9,2-5,0.889 / 0.889 /  7,0.889 / 0.889 /  6,0.889 / 0.889 /  7,0.889 / 0.889 /  3,0.889 / 0.889 /  9
10,2-6,0.776 / 0.776 /  8,0.776 / 0.776 /  8,0.776 / 0.776 /  9,0.776 / 0.776 /  6,0.776 / 0.776 /  5
11,2-7,1.139 / 1.139 /  2,1.181 / 1.306 /  8,1.064 / 1.064 /  8,1.139 / 1.139 /  8,1.139 / 1.139 /  8
