,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,0.966 / 1.017 /  9,-1.000 / -1.000 /  0,0.901 / 1.007 /  9,1.390 / 1.988 /  4
1,1-1,1.000 / 1.000 /  9,1.084 / 1.388 /  9,-1.000 / -1.000 /  0,1.509 / 1.934 /  9,1.940 / 2.388 /  3
2,1-2,1.000 / 1.000 /  9,1.587 / 1.839 /  9,-1.000 / -1.000 /  0,1.209 / 1.399 /  9,1.112 / 1.288 /  4
3,1-3,1.354 / 1.354 /  9,1.789 / 2.065 /  9,-1.000 / -1.000 /  0,1.359 / 1.629 /  9,2.098 / 2.536 /  4
4,2-0,1.122 / 1.122 /  8,1.122 / 1.122 /  8,-1.000 / -1.000 /  0,1.170 / 1.511 /  8,1.122 / 1.122 /  3
5,2-1,0.895 / 0.895 /  7,1.019 / 1.019 /  4,-1.000 / -1.000 /  0,0.953 / 0.953 /  5,0.895 / 0.895 /  3
6,2-2,1.051 / 1.051 / 11,1.051 / 1.051 /  7,-1.000 / -1.000 /  0,1.051 / 1.051 /  8,1.051 / 1.051 /  2
7,2-3,0.864 / 0.884 /  6,1.057 / 1.201 /  5,-1.000 / -1.000 /  0,1.079 / 1.079 /  7,1.659 / 1.749 /  2
8,2-4,0.843 / 0.843 /  9,1.122 / 1.501 / 10,-1.000 / -1.000 /  0,1.094 / 1.209 /  8,1.547 / 1.747 /  3
9,2-5,1.221 / 1.228 /  9,1.219 / 1.219 /  4,-1.000 / -1.000 /  0,1.219 / 1.219 /  6,1.219 / 1.219 /  1
10,2-6,0.909 / 0.909 /  5,1.035 / 1.035 /  7,-1.000 / -1.000 /  0,1.021 / 1.337 /  7,0.909 / 0.909 /  3
11,2-7,1.027 / 1.285 /  6,0.898 / 0.898 /  7,-1.000 / -1.000 /  0,0.898 / 0.898 /  6,0.995 / 1.285 /  4
