,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.512 / 1.850 /  9,1.397 / 1.450 /  9,1.535 / 1.771 /  9,1.283 / 1.637 /  9,1.512 / 1.850 /  9
1,1-1,1.000 / 1.000 /  9,1.578 / 1.578 /  9,1.635 / 2.097 /  9,1.204 / 1.368 /  9,1.196 / 1.196 /  9
2,1-2,1.367 / 1.367 /  9,1.998 / 2.128 /  9,2.176 / 2.243 /  9,1.549 / 1.695 /  9,1.368 / 1.371 /  9
3,1-3,1.046 / 1.282 /  9,1.002 / 1.252 /  9,0.971 / 0.971 /  9,1.179 / 1.368 /  9,1.094 / 1.282 /  9
4,2-0,0.889 / 0.889 /  8,1.330 / 1.378 /  7,1.378 / 1.378 /  6,0.968 / 1.601 /  9,0.889 / 0.889 /  9
5,2-1,1.166 / 1.166 /  6,1.166 / 1.166 /  6,1.166 / 1.166 /  3,1.166 / 1.166 /  5,1.224 / 1.575 /  7
6,2-2,0.940 / 0.940 /  9,1.401 / 1.696 /  6,1.393 / 1.696 /  7,1.049 / 1.049 /  9,0.940 / 0.940 / 10
7,2-3,1.079 / 1.079 /  4,1.598 / 1.598 /  5,1.347 / 2.028 /  8,0.997 / 1.079 /  7,1.123 / 1.390 /  7
8,2-4,1.124 / 1.464 / 11,1.235 / 1.499 /  8,1.090 / 1.090 /  7,1.090 / 1.090 /  6,1.183 / 1.464 /  6
9,2-5,0.941 / 0.941 /  8,0.941 / 0.941 /  8,0.941 / 0.941 / 11,0.941 / 0.941 /  8,0.941 / 0.941 /  9
10,2-6,1.364 / 1.364 /  6,1.116 / 1.116 /  8,1.116 / 1.116 /  9,1.364 / 1.364 /  5,1.506 / 1.506 /  7
11,2-7,0.975 / 1.109 /  7,1.291 / 1.291 /  6,1.291 / 1.291 /  6,1.075 / 1.201 / 10,1.027 / 1.464 /  9
