,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.206 / 1.206 /  9,1.206 / 1.206 /  9,1.000 / 1.000 /  7,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.173 / 1.173 /  9,1.044 / 1.293 /  9,1.076 / 1.384 /  7,0.986 / 1.217 /  9
2,1-2,1.057 / 1.517 /  9,1.115 / 1.517 /  9,1.057 / 1.517 /  9,1.348 / 1.609 /  7,1.000 / 1.000 /  9
3,1-3,1.311 / 1.350 /  9,1.272 / 1.350 /  9,1.311 / 1.350 /  9,1.150 / 1.350 /  7,1.359 / 1.379 /  9
4,1-4,1.468 / 1.507 /  9,1.457 / 1.457 /  9,1.471 / 1.588 /  9,1.824 / 2.313 /  7,1.457 / 1.457 /  9
5,1-5,1.080 / 1.360 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  7,1.000 / 1.000 /  9
6,1-6,1.919 / 1.958 /  9,3.197 / 3.197 /  9,2.589 / 2.589 /  9,1.904 / 1.907 /  7,1.907 / 1.907 /  9
7,1-7,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.400 / 1.844 /  9,1.478 / 1.844 /  6,1.306 / 1.394 /  9
8,2-0,1.586 / 1.842 /  6,1.569 / 1.842 /  9,1.535 / 1.535 /  8,1.661 / 2.148 /  5,1.543 / 1.598 /  8
9,2-1,0.973 / 1.063 /  9,1.048 / 1.274 /  6,0.982 / 1.063 /  5,0.962 / 0.962 /  4,0.962 / 0.962 /  5
10,2-2,1.262 / 1.262 / 10,1.262 / 1.262 /  8,1.262 / 1.262 /  8,1.262 / 1.262 /  5,1.297 / 1.440 /  5
11,2-3,1.130 / 1.130 / 10,1.130 / 1.130 /  6,1.130 / 1.130 /  7,1.130 / 1.130 /  5,1.130 / 1.130 /  4
12,2-4,0.769 / 0.769 / 10,0.839 / 1.049 /  8,0.875 / 1.345 /  6,0.965 / 1.162 /  4,0.769 / 0.769 /  9
13,2-5,0.893 / 0.893 /  9,0.893 / 0.893 /  5,0.893 / 0.893 /  7,0.893 / 0.893 /  5,1.012 / 1.250 /  9
14,2-6,1.605 / 1.884 /  9,1.571 / 1.571 /  6,1.610 / 1.884 /  8,1.571 / 1.571 /  4,1.610 / 1.884 /  8
15,2-7,0.772 / 1.028 /  6,0.782 / 1.028 / 10,0.967 / 1.952 / 10,1.116 / 1.952 /  7,0.926 / 1.952 /  6
