,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.154 / 1.307 /  2,-1.000 / -1.000 /  0,1.697 / 1.986 /  9,1.259 / 1.389 /  9
1,1-1,1.000 / 1.000 /  9,1.628 / 1.628 /  2,2497.931 / 4973.118 / 6572,1.000 / 1.000 /  9,1.039 / 1.355 /  9
2,1-2,1.081 / 1.315 /  9,1624.687 / 3248.749 / 10201,1571.127 / 3651.673 / 3129,1.315 / 1.758 /  9,1.561 / 1.754 /  9
3,1-3,1.262 / 1.295 /  9,1.000 / 1.000 /  2,1.000 / 1.000 /  1,1.164 / 1.295 /  9,1.247 / 1.347 /  9
4,1-4,1.000 / 1.000 /  9,1.000 / 1.000 /  2,1.958 / 1.958 /  1,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,1-5,1.000 / 1.000 /  9,1.000 / 1.000 /  2,1.651 / 1.651 /  1,1.000 / 1.000 /  9,1.000 / 1.000 /  9
6,1-6,1.343 / 1.343 /  9,1.730 / 1.730 /  2,1.521 / 1.521 /  1,1.954 / 1.954 /  9,1.606 / 1.606 /  9
7,1-7,1.727 / 1.940 /  9,2.317 / 2.469 /  2,2.878 / 2.878 /  1,1.771 / 1.791 /  9,1.725 / 1.773 /  9
8,2-0,0.932 / 1.164 /  8,0.898 / 0.898 /  2,-1.000 / -1.000 /  0,0.898 / 0.898 /  9,0.898 / 0.898 /  8
9,2-1,1.443 / 2.112 / 10,1.313 / 1.313 /  1,-1.000 / -1.000 /  0,1.587 / 1.760 /  7,1.699 / 2.081 / 10
10,2-2,0.939 / 1.269 /  8,1.260 / 1.353 /  2,-1.000 / -1.000 /  0,1.417 / 1.417 /  6,0.892 / 0.892 /  9
11,2-3,1.819 / 2.163 /  8,1.769 / 1.769 /  1,2.195 / 2.195 /  1,1.835 / 2.163 /  6,1.769 / 1.769 /  7
12,2-4,1.269 / 1.269 /  8,1.219 / 1.219 /  7,3506.222 / 5120.516 / 13,1.511 / 1.511 /  6,1.601 / 2.056 /  8
13,2-5,1.294 / 1.938 /  8,0.890 / 0.890 /  2,0.890 / 0.890 /  1,1.089 / 1.394 /  9,1.346 / 1.421 /  7
14,2-6,1.062 / 1.373 / 11,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.017 / 1.266 /  6,0.892 / 0.892 / 10
15,2-7,0.764 / 0.764 /  8,1.146 / 1.146 /  1,-1.000 / -1.000 /  0,0.793 / 1.061 / 10,0.764 / 0.764 /  6
