,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.148 / 1.203 /  9,-1.000 / -1.000 /  0,0.956 / 1.056 /  9,1.169 / 1.509 /  9,1.093 / 1.283 /  9
1,1-1,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,1.325 / 1.720 /  9,1.000 / 1.000 /  9,1.333 / 1.411 /  9
2,1-2,1.401 / 1.401 /  9,-1.000 / -1.000 /  0,1.904 / 2.063 /  9,1.419 / 1.564 /  9,1.522 / 1.765 /  9
3,1-3,1.284 / 1.614 /  9,-1.000 / -1.000 /  0,1.255 / 1.477 /  9,1.194 / 1.374 /  9,1.013 / 1.059 /  9
4,1-4,1.045 / 1.406 /  9,-1.000 / -1.000 /  0,1.045 / 1.406 /  9,1.039 / 1.352 /  9,1.000 / 1.000 /  9
5,1-5,1.989 / 2.153 /  9,-1.000 / -1.000 /  0,2.395 / 2.521 /  9,2.190 / 2.332 /  9,2.231 / 2.320 /  9
6,1-6,2.353 / 2.948 /  9,-1.000 / -1.000 /  0,2.393 / 2.975 /  9,2.050 / 2.132 /  9,1.946 / 2.061 /  9
7,1-7,1.260 / 1.310 /  9,-1.000 / -1.000 /  0,1.034 / 1.155 /  9,0.838 / 1.000 /  9,0.906 / 1.389 /  9
8,2-0,1.382 / 1.590 /  6,-1.000 / -1.000 /  0,1.243 / 1.590 /  6,1.330 / 1.330 /  5,0.983 / 0.983 /  5
9,2-1,1.342 / 1.342 /  9,-1.000 / -1.000 /  0,1.129 / 1.342 / 10,1.078 / 1.090 /  8,0.911 / 0.911 /  8
10,2-2,1.159 / 1.159 /  6,-1.000 / -1.000 /  0,1.589 / 1.589 /  6,1.159 / 1.159 / 10,1.159 / 1.159 /  6
11,2-3,1.274 / 1.274 /  7,-1.000 / -1.000 /  0,1.028 / 1.029 /  5,1.274 / 1.274 /  7,1.613 / 1.613 /  9
12,2-4,0.919 / 0.919 /  8,-1.000 / -1.000 /  0,1.096 / 1.096 /  5,0.978 / 1.392 / 11,0.939 / 1.096 /  9
13,2-5,1.864 / 2.054 / 10,-1.000 / -1.000 /  0,1.724 / 1.798 /  8,1.603 / 1.798 /  6,1.470 / 1.579 /  8
14,2-6,0.894 / 0.894 /  8,-1.000 / -1.000 /  0,0.894 / 0.894 /  7,1.112 / 1.202 /  9,0.975 / 1.202 /  7
15,2-7,1.320 / 1.559 /  8,-1.000 / -1.000 /  0,1.043 / 1.168 /  8,1.355 / 1.661 /  9,1.124 / 1.340 / 10
