,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.053 / 1.478 /  9,1.053 / 1.478 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.384 / 1.384 /  9,1.732 / 1.986 /  9,2.115 / 2.332 /  9,1.384 / 1.384 /  9,1.736 / 1.738 /  9
3,1-3,1.017 / 1.153 /  9,1.508 / 1.525 /  9,1.579 / 2.168 /  9,1.073 / 1.328 /  9,2.061 / 2.068 /  9
4,1-4,1.428 / 1.428 /  9,1.773 / 2.049 /  9,1.744 / 1.870 /  9,1.428 / 1.428 /  9,1.434 / 1.454 /  9
5,1-5,1.716 / 1.786 /  9,1.796 / 1.951 /  9,1.908 / 2.225 /  9,1.715 / 1.786 /  9,1.857 / 2.163 /  9
6,1-6,1.801 / 1.801 /  9,2.004 / 2.021 /  9,1.992 / 2.002 /  9,1.807 / 1.830 /  9,1.801 / 1.801 /  9
7,1-7,1.081 / 1.538 /  9,1.073 / 1.337 /  9,1.184 / 1.672 /  9,1.021 / 1.028 /  9,1.108 / 1.337 /  9
8,2-0,0.975 / 0.975 /  5,0.975 / 0.975 /  9,0.975 / 0.975 /  6,0.975 / 0.975 /  9,0.975 / 0.975 /  7
9,2-1,0.894 / 0.894 /  8,0.894 / 0.894 /  8,0.894 / 0.894 /  5,0.894 / 0.894 /  5,0.894 / 0.894 /  8
10,2-2,1.457 / 1.457 /  9,1.244 / 1.244 /  8,1.109 / 1.109 /  8,1.457 / 1.457 /  5,1.457 / 1.457 /  6
11,2-3,0.929 / 1.068 /  8,0.910 / 0.910 /  6,0.910 / 0.910 / 10,0.941 / 1.068 /  5,1.177 / 1.177 /  6
12,2-4,1.072 / 1.072 / 10,0.889 / 0.889 /  9,0.889 / 0.889 /  7,1.072 / 1.072 /  9,1.158 / 1.387 / 11
13,2-5,0.908 / 0.908 /  7,0.908 / 0.908 /  6,1.004 / 1.289 /  8,0.908 / 0.908 /  5,1.099 / 1.669 /  6
14,2-6,0.909 / 0.909 /  9,1.943 / 2.558 /  7,1.908 / 2.558 / 10,0.909 / 0.909 / 11,2.280 / 2.754 /  6
15,2-7,1.135 / 1.398 /  9,1.212 / 1.696 /  6,1.080 / 1.138 /  7,1.168 / 1.398 /  9,0.952 / 0.968 /  6
