,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.035 / 1.318 /  9,1.106 / 1.342 /  9,1.099 / 1.342 /  9,1990.530 / 3980.479 / 12496,1.008 / 1.242 /  9
1,1-1,1.035 / 1.035 /  9,1.375 / 1.441 /  9,1.324 / 1.953 /  9,1.035 / 1.035 /  9,1.003 / 1.122 /  9
2,1-2,1.000 / 1.000 /  9,1.158 / 1.158 /  9,1.158 / 1.158 /  9,865.426 / 2310.503 /  4,1.000 / 1.000 /  9
3,1-3,1.000 / 1.000 /  9,1.151 / 1.339 /  9,1.038 / 1.339 /  9,1.000 / 1.000 /  9,1.341 / 1.390 /  9
4,1-4,1.286 / 1.318 /  9,1.438 / 1.582 /  9,1.338 / 1.582 /  9,1.286 / 1.318 /  9,1.299 / 1.441 /  9
5,1-5,1.000 / 1.000 /  9,1.278 / 1.562 /  9,2.207 / 2.698 /  9,1.000 / 1.000 /  9,1.496 / 1.750 /  9
6,1-6,1.458 / 1.825 /  9,1.948 / 2.202 /  9,2.087 / 2.452 /  9,1.442 / 1.679 /  9,1.471 / 1.938 /  9
7,1-7,1.000 / 1.000 /  9,1.163 / 2.465 /  9,1.104 / 1.936 /  9,1.000 / 1.000 /  2,1.000 / 1.000 /  9
8,2-0,0.891 / 0.891 /  6,0.652 / 0.652 /  8,0.665 / 0.747 /  7,133.999 / 324.667 /  5,1.033 / 1.114 /  6
9,2-1,1.599 / 1.930 /  9,1.928 / 2.707 /  6,1.150 / 1.150 /  8,594.241 / 1186.925 /  2,1.353 / 1.456 /  7
10,2-2,0.781 / 1.557 / 10,0.914 / 2.230 /  7,0.887 / 2.230 /  8,-1.000 / -1.000 /  0,0.770 / 0.895 /  8
11,2-3,0.940 / 0.940 /  7,0.940 / 0.940 /  7,1.121 / 1.121 /  6,1.029 / 1.824 / 10,0.940 / 0.940 /  6
12,2-4,0.895 / 0.895 /  9,1.344 / 1.344 /  8,1.344 / 1.344 /  4,0.979 / 1.231 /  8,0.937 / 1.231 /  8
13,2-5,1.450 / 1.450 /  5,1.450 / 1.450 /  7,1.450 / 1.450 /  4,1.450 / 1.450 /  1,1.450 / 1.450 /  7
14,2-6,1.184 / 1.449 /  9,1.265 / 1.836 /  9,1.293 / 1.836 /  6,-1.000 / -1.000 /  0,1.187 / 1.391 /  5
15,2-7,0.640 / 0.640 /  8,0.640 / 0.640 /  7,0.799 / 1.013 /  7,-1.000 / -1.000 /  0,0.640 / 0.640 /  5
