,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.114 / 1.114 /  9,1.361 / 1.620 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,0.920 / 1.260 /  9,1.809 / 1.936 /  9,1.000 / 1.000 /  9,1.097 / 1.124 /  9
2,1-2,1.000 / 1.000 /  9,1.080 / 1.358 /  9,1.493 / 2.328 /  9,1.040 / 1.358 /  9,1.000 / 1.000 /  9
3,1-3,1.413 / 1.413 /  9,1.754 / 1.754 /  9,2.276 / 2.567 /  9,1.435 / 1.616 /  9,1.413 / 1.413 /  9
4,1-4,1.390 / 1.390 /  9,1.390 / 1.390 /  9,1.409 / 1.568 /  9,1.390 / 1.390 /  9,1.390 / 1.390 /  9
5,1-5,1.833 / 1.833 /  9,1.949 / 1.949 /  9,2.058 / 2.762 /  9,1.833 / 1.833 /  9,1.833 / 1.833 /  9
6,1-6,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.382 / 2.718 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
7,1-7,1.371 / 1.371 /  9,1.657 / 1.657 /  9,1.488 / 1.721 /  9,1.371 / 1.371 /  9,1.371 / 1.371 /  9
8,2-0,0.995 / 1.319 /  6,0.930 / 0.930 /  5,1.148 / 2.455 /  7,0.930 / 0.930 /  8,0.930 / 0.930 /  4
9,2-1,2.021 / 2.039 /  9,1.858 / 2.128 /  7,1.204 / 1.248 /  9,2.039 / 2.039 /  7,2.016 / 2.039 /  7
10,2-2,1.408 / 1.408 /  5,1.200 / 1.398 /  9,2.530 / 2.530 /  7,1.408 / 1.408 /  9,1.475 / 1.540 /  9
11,2-3,1.678 / 1.881 /  9,0.888 / 0.888 /  6,1.472 / 1.576 /  6,1.424 / 1.424 /  6,1.508 / 1.881 /  9
12,2-4,0.929 / 0.929 /  6,0.929 / 0.929 /  8,1.878 / 1.878 /  4,0.929 / 0.929 /  8,0.929 / 0.929 /  7
13,2-5,1.537 / 1.537 /  7,1.537 / 1.537 /  7,1.648 / 1.832 /  5,1.611 / 1.795 /  7,1.564 / 1.832 / 11
14,2-6,0.997 / 1.046 /  3,0.921 / 1.046 /  7,1.174 / 1.174 /  7,0.939 / 1.046 /  9,0.900 / 0.900 / 10
15,2-7,1.113 / 1.113 /  5,0.899 / 0.899 /  8,0.899 / 0.899 /  7,1.204 / 1.437 /  7,1.113 / 1.113 /  5
