,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.327 / 1.368 /  9,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.327 / 1.368 /  9,1.327 / 1.368 /  9
1,1-1,1.000 / 1.000 /  9,1.387 / 1.390 /  9,1.700 / 2.454 /  9,1.000 / 1.000 /  9,1.080 / 1.361 /  9
2,1-2,1.206 / 1.206 /  9,1.370 / 1.470 /  9,1.586 / 1.732 /  9,1.206 / 1.206 /  9,1.362 / 1.362 /  9
3,1-3,1.149 / 1.149 /  9,1.167 / 1.304 /  9,1.832 / 2.129 /  9,1.149 / 1.149 /  9,1.341 / 1.341 /  9
4,1-4,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.400 / 1.400 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,1-5,1.427 / 1.427 /  9,1.470 / 1.817 /  9,-1.000 / -1.000 /  0,1.427 / 1.427 /  9,1.427 / 1.427 /  9
6,1-6,1.084 / 1.126 /  9,1.621 / 1.709 /  9,2.232 / 2.423 /  9,1.229 / 1.242 /  9,1.126 / 1.126 /  9
7,1-7,1.210 / 1.629 /  9,1.572 / 1.601 /  9,1.575 / 1.646 /  9,1.215 / 1.777 /  9,1.000 / 1.000 /  9
8,2-0,1.326 / 2.061 /  8,1.721 / 2.419 /  9,0.899 / 0.899 /  7,1.374 / 1.450 /  6,1.351 / 1.481 /  9
9,2-1,0.740 / 0.740 /  5,0.740 / 0.740 /  5,0.796 / 0.824 /  6,0.740 / 0.740 /  9,0.740 / 0.740 /  9
10,2-2,0.687 / 0.687 /  7,0.687 / 0.687 /  5,0.733 / 1.008 /  7,0.687 / 0.687 /  4,0.687 / 0.687 /  9
11,2-3,1.165 / 1.165 /  8,1.564 / 1.564 /  7,1.390 / 1.662 /  9,1.225 / 1.471 / 10,1.361 / 1.361 /  8
12,2-4,0.891 / 0.891 /  7,0.891 / 0.891 /  8,0.891 / 0.891 /  5,0.891 / 0.891 /  8,0.930 / 1.203 /  8
13,2-5,1.117 / 1.336 /  6,1.112 / 1.386 /  8,1.262 / 1.596 /  9,1.096 / 1.187 /  5,1.283 / 1.414 /  7
14,2-6,0.945 / 1.138 /  9,1.151 / 1.151 /  7,0.654 / 0.654 /  7,0.915 / 1.138 / 10,0.937 / 1.078 /  3
15,2-7,1.167 / 1.167 /  6,1.445 / 1.445 /  9,0.894 / 0.894 / 10,1.285 / 1.285 /  8,1.167 / 1.167 /  8
