,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.417 / 1.417 /  9,1.630 / 2.069 /  9,1.339 / 1.472 /  9,1.525 / 1.881 /  9,1.417 / 1.417 /  9
1,1-1,1.210 / 1.308 /  9,1.283 / 1.783 /  9,1.000 / 1.000 /  9,1.287 / 1.428 /  9,1.576 / 1.794 /  9
2,1-2,1.015 / 1.139 /  9,1.236 / 1.530 /  9,1.163 / 1.163 /  9,1.301 / 1.543 /  9,1.031 / 1.139 /  9
3,1-3,1.000 / 1.000 /  9,1.450 / 1.509 /  8,1.516 / 1.545 /  9,1.000 / 1.000 /  9,1.647 / 1.671 /  9
4,1-4,1.041 / 1.365 /  9,1.000 / 1.000 /  9,1.171 / 1.192 /  9,1.032 / 1.289 /  9,1.081 / 1.365 /  9
5,1-5,1.271 / 1.478 /  9,1.628 / 1.713 /  9,1.640 / 1.960 /  9,1.285 / 1.502 /  9,1.787 / 2.092 /  9
6,1-6,1.000 / 1.000 /  9,1.041 / 1.372 /  9,1.660 / 1.968 /  9,1.396 / 1.754 /  9,1.124 / 1.372 /  9
7,1-7,1.000 / 1.000 /  9,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,1.044 / 1.394 /  9,1.000 / 1.000 /  9
8,2-0,0.891 / 0.891 /  7,31.467 / 274.622 /  9,0.891 / 0.891 /  8,0.960 / 1.167 /  4,0.891 / 0.891 /  6
9,2-1,0.941 / 0.941 /  8,47.926 / 235.867 /  5,1.506 / 1.506 / 11,1.248 / 1.567 /  5,0.941 / 0.941 /  5
10,2-2,1.870 / 1.870 /  7,1.870 / 1.870 /  5,1.870 / 1.870 /  9,1.898 / 1.955 /  6,1.870 / 1.870 /  5
11,2-3,1.344 / 1.344 /  6,1.187 / 1.448 /  6,1.532 / 1.584 /  9,1.373 / 1.489 /  8,1.050 / 1.162 /  9
12,2-4,1.214 / 1.214 /  7,1.539 / 2.165 /  6,1.703 / 1.735 / 11,1.214 / 1.214 /  7,1.192 / 1.305 /  6
13,2-5,1.545 / 1.545 /  5,1.374 / 2.190 /  9,1.144 / 1.266 /  9,1.016 / 1.139 / 10,1.545 / 1.545 / 10
14,2-6,0.893 / 0.893 /  5,23.327 / 111.315 /  5,0.893 / 0.893 /  6,1.467 / 1.755 /  6,0.893 / 0.893 / 10
15,2-7,1.015 / 1.015 /  7,1.456 / 1.706 /  8,1.181 / 1.181 /  5,1.313 / 1.433 /  6,1.015 / 1.015 /  8
