,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.135 / 1.135 /  9,1.076 / 1.076 /  9,1.199 / 1.761 /  9,1.135 / 1.135 /  9,1.290 / 1.307 /  9
1,1-1,1.365 / 1.374 /  9,1.182 / 1.459 /  9,1.179 / 1.288 /  9,1.364 / 1.459 /  9,1.355 / 1.374 /  9
2,1-2,1.132 / 1.297 /  9,1.079 / 1.712 /  9,1.259 / 1.818 /  9,1.033 / 1.297 /  9,1.132 / 1.297 /  9
3,1-3,0.898 / 1.000 /  9,0.810 / 1.125 /  9,1.010 / 1.269 /  9,0.831 / 1.089 /  9,0.939 / 1.373 /  9
4,1-4,1.000 / 1.000 /  9,1.561 / 1.561 /  9,1.700 / 1.912 /  9,1.000 / 1.000 /  9,1.140 / 1.140 /  9
5,1-5,1.045 / 1.404 /  9,1.045 / 1.404 /  9,1.045 / 1.408 /  9,1.043 / 1.385 /  9,1.000 / 1.000 /  9
6,1-6,1.000 / 1.000 /  9,1.147 / 1.147 /  9,1.147 / 1.147 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
7,1-7,1.000 / 1.000 /  9,1.241 / 1.241 /  9,2.294 / 2.625 /  9,1.123 / 1.369 /  9,1.000 / 1.000 /  9
8,2-0,0.919 / 0.919 /  6,0.919 / 0.919 /  7,0.919 / 0.919 /  8,0.919 / 0.919 /  8,0.919 / 0.919 / 10
9,2-1,1.276 / 1.276 /  6,1.346 / 1.359 /  9,1.345 / 1.345 /  8,1.278 / 1.291 /  7,1.305 / 1.508 /  8
10,2-2,1.212 / 1.212 /  5,1.299 / 1.299 / 10,1.330 / 1.516 /  7,1.212 / 1.212 /  5,1.212 / 1.212 /  5
11,2-3,0.718 / 0.718 /  5,0.896 / 1.132 /  7,0.601 / 0.853 /  8,0.810 / 1.132 /  9,0.718 / 0.718 /  9
12,2-4,1.115 / 1.115 /  9,1.162 / 1.484 /  9,1.121 / 1.164 /  9,1.159 / 1.258 / 11,1.177 / 1.258 /  7
13,2-5,1.281 / 1.585 /  7,1.414 / 1.739 /  6,0.893 / 0.893 /  4,1.264 / 1.567 /  8,1.283 / 1.526 /  8
14,2-6,1.406 / 1.414 / 10,1.499 / 1.514 / 12,1.560 / 1.953 /  7,1.414 / 1.414 / 10,1.868 / 2.036 /  5
15,2-7,1.167 / 1.477 /  6,1.105 / 1.105 /  5,1.105 / 1.105 / 10,1.105 / 1.105 /  5,1.105 / 1.105 /  7
