,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,-1.000 / -1.000 /  0
1,1-1,1.050 / 1.448 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,-1.000 / -1.000 /  0
2,1-2,1.315 / 1.315 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.315 / 1.315 /  9,-1.000 / -1.000 /  0
3,1-3,1.362 / 1.407 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.407 / 1.407 /  9,-1.000 / -1.000 /  0
4,1-4,1.805 / 1.805 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.805 / 1.805 /  9,-1.000 / -1.000 /  0
5,1-5,1.000 / 1.000 /  9,987.732 / 1974.343 /  2,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.000 / 1.000 /  9
6,1-6,1.162 / 1.162 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.162 / 1.162 /  9,1.162 / 1.162 /  1
7,1-7,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.032 / 1.291 /  9,2022.245 / 4040.822 / 984
8,2-0,0.896 / 0.896 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.972 / 1.351 /  6,-1.000 / -1.000 /  0
9,2-1,0.908 / 0.908 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.989 / 1.270 /  9,-1.000 / -1.000 /  0
10,2-2,0.952 / 0.952 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.952 / 0.952 /  7,-1.000 / -1.000 /  0
11,2-3,1.122 / 1.122 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.122 / 1.122 /  8,-1.000 / -1.000 /  0
12,2-4,0.955 / 0.955 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.955 / 0.955 /  6,-1.000 / -1.000 /  0
13,2-5,0.899 / 0.899 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.951 / 1.155 /  5,-1.000 / -1.000 /  0
14,2-6,1.112 / 1.112 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.112 / 1.112 /  5,-1.000 / -1.000 /  0
15,2-7,1.236 / 1.362 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.166 / 1.470 /  7,-1.000 / -1.000 /  0
