,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.045 / 1.103 /  9,0.869 / 1.085 /  9,0.952 / 1.103 /  9,1.062 / 1.091 /  9,0.870 / 1.091 /  9
1,1-1,1.048 / 1.433 /  9,1026.756 / 1681.252 /  9,1.544 / 1.768 /  9,1.000 / 1.000 /  9,2.096 / 2.333 /  9
2,1-2,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,1.936 / 2.053 /  9,1.153 / 1.153 /  9,1.039 / 1.350 /  9
3,1-3,1.490 / 1.611 /  9,2.936 / 2.936 /  1,1.700 / 1.912 /  9,1.494 / 1.647 /  9,1.591 / 1.802 /  9
4,1-4,1.418 / 1.674 /  9,2407.278 / 4813.147 / 12622,1.485 / 1.635 /  9,1.925 / 1.925 /  9,1.350 / 1.350 /  9
5,1-5,1.000 / 1.000 /  9,1.620 / 1.620 /  1,1.875 / 2.293 /  9,1.077 / 1.689 /  9,1.000 / 1.000 /  9
6,1-6,1.066 / 1.593 /  9,352.438 / 783.065 /  9,1.418 / 1.889 /  8,1.051 / 1.461 /  9,1.000 / 1.000 /  9
7,1-7,1.173 / 1.302 /  9,-1.000 / -1.000 /  0,1.163 / 1.625 /  9,1.167 / 1.302 /  9,1.131 / 1.302 /  9
8,2-0,1.174 / 1.215 /  7,-1.000 / -1.000 /  0,1.056 / 1.135 /  8,0.892 / 0.985 /  7,1.201 / 1.384 /  9
9,2-1,0.816 / 0.816 /  9,995.102 / 1493.427 /  2,0.837 / 0.985 /  8,0.824 / 0.838 /  8,0.824 / 0.838 / 11
10,2-2,0.940 / 0.940 /  9,-1.000 / -1.000 /  0,1.052 / 1.052 /  6,1.052 / 1.052 /  6,0.940 / 0.940 /  6
11,2-3,1.174 / 1.613 /  7,-1.000 / -1.000 /  0,1.122 / 1.279 /  9,1.101 / 1.101 /  7,1.101 / 1.101 /  6
12,2-4,0.975 / 1.309 /  7,0.997 / 1.309 / 10,0.975 / 1.309 /  7,0.919 / 0.919 /  6,0.919 / 0.919 /  8
13,2-5,0.895 / 0.907 /  6,431.086 / 849.217 /  3,0.958 / 1.354 / 10,0.923 / 1.106 /  7,0.893 / 0.893 /  7
14,2-6,1.006 / 1.006 /  4,1.077 / 1.237 /  8,70.716 / 416.948 /  6,1.006 / 1.006 /  9,1.006 / 1.006 /  6
15,2-7,0.925 / 0.925 /  5,-1.000 / -1.000 /  0,0.925 / 0.925 /  5,0.925 / 0.925 /  8,0.925 / 0.925 /  9
