,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.177 / 1.177 / 99 / 99,2.689 / 3.149 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.536 / 1.595 / 99 / 99,1.525 / 1.595 / 99 / 99,1.451 / 1.668 / 99 / 99,1.194 / 1.285 / 99 / 99
2,1-2,1.252 / 1.389 / 99 / 99,1.525 / 1.837 / 99 / 99,3.335 / 3.872 / 99 / 99,1.173 / 1.389 / 99 / 99
3,1-3,1.439 / 1.545 / 99 / 99,1.423 / 1.454 / 99 / 99,2.249 / 2.683 / 99 / 99,1.463 / 1.545 / 99 / 99
4,1-4,1.255 / 1.858 / 99 / 99,2.012 / 2.213 / 99 / 99,2.556 / 2.918 / 99 / 99,1.340 / 1.894 / 99 / 99
5,2-0,3.103 / 3.387 / 59 / 59,3.066 / 3.125 / 31 / 31,3.040 / 3.524 / 43 / 43,3.100 / 3.387 / 42 / 42
6,2-1,3.248 / 3.387 / 33 / 33,3.248 / 3.387 / 71 / 71,3.204 / 3.204 / 25 / 25,3.230 / 3.387 / 51 / 51
7,2-2,1.224 / 1.568 / 43 / 43,1.330 / 1.568 / 32 / 32,1.312 / 1.457 / 50 / 50,1.273 / 1.570 / 41 / 41
8,2-3,1.067 / 1.329 / 61 / 61,0.948 / 1.329 / 29 / 29,1.121 / 1.329 / 53 / 53,0.919 / 0.919 / 21 / 21
9,2-4,1.815 / 3.057 / 32 / 32,1.830 / 2.999 / 49 / 49,1.920 / 3.308 / 39 / 39,1.787 / 3.652 / 51 / 51
10,2-5,1.946 / 2.229 / 65 / 65,1.954 / 1.993 / 48 / 48,2.087 / 2.389 / 57 / 57,2.090 / 2.389 / 45 / 45
11,2-6,1.899 / 2.135 / 27 / 27,2.182 / 2.614 / 68 / 68,1.944 / 2.597 / 35 / 35,1.800 / 2.214 / 22 / 22
12,2-7,1.458 / 2.543 / 52 / 52,1.296 / 2.543 / 46 / 46,1.893 / 2.825 / 33 / 33,1.285 / 2.705 / 27 / 27
13,2-8,1.005 / 1.443 / 78 / 78,0.927 / 1.443 / 55 / 55,0.934 / 1.146 / 40 / 40,0.999 / 1.443 / 44 / 44
14,2-9,1.271 / 1.442 / 43 / 43,1.397 / 1.397 / 75 / 75,2.470 / 2.894 / 52 / 52,1.181 / 1.442 / 55 / 55
15,2-10,1.026 / 1.372 / 45 / 45,1.179 / 2.571 / 55 / 56,1.133 / 2.106 / 56 / 56,1.140 / 1.834 / 68 / 68
16,2-11,1.578 / 2.100 / 55 / 55,1.422 / 2.042 / 46 / 46,1.477 / 1.986 / 30 / 30,1.431 / 1.674 / 22 / 22
17,2-12,2.178 / 2.178 / 59 / 59,2.178 / 2.178 / 61 / 61,2.178 / 2.178 / 59 / 59,2.178 / 2.178 / 77 / 77
18,2-13,1.410 / 1.802 / 50 / 50,1.340 / 1.802 / 62 / 62,1.367 / 1.587 / 28 / 28,1.420 / 1.802 / 65 / 65
19,2-14,1.672 / 1.808 / 34 / 34,1.683 / 1.878 / 25 / 25,1.683 / 1.878 / 41 / 41,1.666 / 1.808 / 34 / 34
