,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.334 / 1.829 / 99 / 99,1.671 / 2.156 / 99 / 99,1.569 / 2.156 / 99 / 99,1.410 / 1.829 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.308 / 1.615 / 99 / 99,1.773 / 1.933 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.013 / 1.865 / 99 / 99,1.382 / 1.417 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.555 / 1.579 / 99 / 99,1.587 / 1.650 / 99 / 99,2.302 / 2.394 / 99 / 99,1.473 / 1.579 / 99 / 99
4,1-4,1.289 / 2.138 / 99 / 99,1.597 / 2.124 / 99 / 99,1.892 / 2.318 / 99 / 99,1.172 / 1.806 / 99 / 99
5,2-0,0.920 / 0.920 / 34 / 34,0.920 / 0.920 / 72 / 72,0.903 / 0.920 / 21 / 21,0.930 / 1.075 / 57 / 57
6,2-1,2.270 / 2.552 / 26 / 26,2.241 / 2.297 / 34 / 34,2.288 / 2.638 / 52 / 52,2.276 / 2.552 / 54 / 54
7,2-2,2.125 / 2.307 / 26 / 26,2.149 / 2.307 / 55 / 55,2.142 / 2.307 / 35 / 35,2.119 / 2.307 / 32 / 32
8,2-3,1.727 / 1.909 / 64 / 64,1.714 / 1.909 / 47 / 47,2.931 / 3.213 / 51 / 51,1.766 / 1.909 / 75 / 75
9,2-4,2.306 / 2.645 / 13 / 13,2.241 / 2.567 / 47 / 47,2.568 / 3.242 / 36 / 52,2.206 / 2.567 / 19 / 19
10,2-5,2.804 / 3.059 / 57 / 57,2.803 / 2.993 / 44 / 44,2.699 / 2.744 / 30 / 30,2.813 / 3.059 / 54 / 54
11,2-6,1.454 / 1.701 / 41 / 41,1.506 / 1.868 / 68 / 68,1.701 / 2.064 / 46 / 46,1.364 / 1.701 / 41 / 41
12,2-7,1.235 / 1.583 / 38 / 38,1.335 / 1.627 / 36 / 36,1.313 / 1.627 / 27 / 27,1.216 / 1.216 / 17 / 17
13,2-8,2.014 / 2.323 / 59 / 59,1.048 / 2.106 / 56 / 56,1.039 / 1.351 / 42 / 42,1.981 / 2.323 / 37 / 37
14,2-9,1.066 / 1.263 / 72 / 72,1.060 / 1.263 / 53 / 53,1.213 / 1.629 / 54 / 54,1.054 / 1.629 / 66 / 66
15,2-10,3.623 / 4.471 / 54 / 54,3.737 / 4.203 / 19 / 19,3.562 / 4.121 / 45 / 45,2.550 / 4.121 / 66 / 66
16,2-11,3.829 / 3.829 / 49 / 49,3.829 / 3.829 / 56 / 56,3.829 / 3.829 / 61 / 61,3.829 / 3.829 / 27 / 27
17,2-12,2.341 / 2.802 / 43 / 45,2.221 / 2.485 / 38 / 38,2.193 / 2.485 / 38 / 38,123.183 / 1066.310 / 44 / 44
18,2-13,2.780 / 3.130 / 36 / 36,2.652 / 3.130 / 48 / 48,2.636 / 3.130 / 47 / 47,2.620 / 2.836 / 34 / 34
19,2-14,45.532 / 397.663 / 54 / 55,106.997 / 792.808 / 45 / 45,1.394 / 1.584 / 57 / 57,67.499 / 1188.813 / 66 / 67
