,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.000 / 1.000 /  9,1.045 / 1.045 /  9,1.045 / 1.045 /  9,1.000 / 1.000 /  9,1.084 / 1.376 /  9
3,2-0,0.918 / 1.056 /  7,0.931 / 1.056 /  9,0.895 / 0.895 /  7,0.895 / 0.895 /  8,0.948 / 1.056 /  9
4,2-1,0.978 / 1.243 /  9,0.894 / 1.277 /  9,0.970 / 1.284 /  7,0.886 / 1.243 / 10,0.846 / 0.846 /  6
5,2-2,0.890 / 0.890 /  8,0.915 / 1.089 /  8,0.912 / 1.089 /  9,0.890 / 0.890 /  6,0.969 / 1.089 /  5
6,2-3,1.168 / 1.245 /  8,1.207 / 1.469 /  8,1.157 / 1.157 /  5,1.170 / 1.276 /  9,1.157 / 1.157 /  8
7,2-4,0.981 / 1.309 /  9,0.940 / 0.940 /  5,0.940 / 0.940 / 12,0.940 / 0.940 /  7,1.023 / 1.314 /  9
8,2-5,1.526 / 1.526 /  5,1.526 / 1.526 /  5,1.526 / 1.526 /  5,1.526 / 1.526 / 10,1.526 / 1.526 / 11
9,2-6,0.893 / 0.893 /  8,0.908 / 0.931 /  5,0.920 / 0.931 /  7,0.893 / 0.893 /  3,0.898 / 0.931 /  7
10,2-7,1.344 / 1.476 /  8,1.348 / 1.476 /  6,1.340 / 1.476 /  7,1.317 / 1.317 /  7,1.432 / 1.490 /  3
11,2-8,0.886 / 1.122 /  7,0.908 / 1.393 /  9,0.970 / 1.278 /  7,0.926 / 1.122 /  7,0.847 / 0.847 /  7
