,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.203 / 1.608 /  9,1.067 / 1.602 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.069 / 1.313 /  9,1.509 / 1.509 /  9,1.677 / 1.920 /  9,1.000 / 1.000 /  9,1.182 / 1.296 /  9
2,1-2,1.141 / 1.149 /  9,1.025 / 1.149 /  9,1.194 / 1.532 /  9,1.132 / 1.149 /  9,1.141 / 1.149 /  9
3,2-0,0.890 / 0.890 / 10,0.890 / 0.890 /  9,0.890 / 0.890 /  7,0.890 / 0.890 /  8,0.890 / 0.890 /  6
4,2-1,0.919 / 0.919 /  5,0.919 / 0.919 /  7,0.919 / 0.919 /  9,0.919 / 0.919 / 10,0.919 / 0.919 /  8
5,2-2,1.546 / 1.565 /  8,1.480 / 1.623 /  8,36.992 / 361.641 / 10,1.533 / 1.684 / 10,1.557 / 1.565 /  5
6,2-3,1.530 / 1.559 /  6,1.421 / 1.482 /  7,45.554 / 355.971 /  8,1.504 / 1.559 /  8,1.470 / 1.482 /  7
7,2-4,0.929 / 0.929 /  6,0.929 / 0.929 /  9,23.304 / 222.135 / 10,0.929 / 0.929 /  8,1.481 / 1.702 /  7
8,2-5,1.262 / 1.262 /  8,1.520 / 1.948 /  8,0.975 / 0.975 /  7,1.308 / 1.538 /  6,1.262 / 1.262 /  3
9,2-6,2.346 / 2.346 /  6,2.346 / 2.346 /  8,2.383 / 2.511 /  9,2.346 / 2.346 /  5,2.346 / 2.346 /  9
10,2-7,1.471 / 1.530 /  9,1.054 / 1.054 / 10,1.011 / 1.011 /  7,1.470 / 1.530 /  9,1.463 / 1.463 /  9
11,2-8,0.838 / 1.067 /  9,0.939 / 1.331 /  6,0.989 / 1.204 /  6,0.924 / 1.124 /  5,0.915 / 1.073 /  5
