,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.397 / 1.511 /  9,1.341 / 1.511 /  9,1.350 / 1.394 /  9,1.000 / 1.000 /  9,1.397 / 1.511 /  9
1,1-1,1.567 / 1.705 /  9,1.598 / 2.005 /  9,1.350 / 1.383 /  9,1.083 / 1.083 /  9,1.633 / 2.005 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.634 / 1.834 /  9,1.000 / 1.000 /  9,1.305 / 1.305 /  9
3,2-0,0.939 / 0.960 /  9,0.952 / 0.960 /  8,0.968 / 1.164 / 10,0.953 / 0.960 /  9,0.960 / 0.960 /  5
4,2-1,0.952 / 0.952 /  4,0.952 / 0.952 /  6,1.259 / 1.550 /  9,0.952 / 0.952 /  9,0.952 / 0.952 /  6
5,2-2,1.647 / 1.647 /  8,1.647 / 1.647 /  4,0.761 / 0.761 /  6,0.824 / 1.045 /  9,1.647 / 1.647 /  8
6,2-3,1.855 / 1.855 / 11,1.855 / 1.855 / 10,1.741 / 1.784 / 10,1.855 / 1.855 /  5,1.663 / 1.972 /  8
7,2-4,0.676 / 0.676 /  8,0.676 / 0.676 / 10,0.781 / 1.513 /  8,0.781 / 1.513 /  8,0.676 / 0.676 /  7
8,2-5,1.604 / 1.909 /  8,1.648 / 1.909 /  8,1.143 / 1.143 /  3,1.599 / 1.909 /  9,1.561 / 1.561 /  4
9,2-6,0.885 / 1.602 /  6,0.849 / 1.602 /  8,0.867 / 1.602 /  9,0.957 / 1.602 /  8,0.741 / 0.741 / 10
10,2-7,0.888 / 0.888 /  9,0.888 / 0.888 /  6,0.888 / 0.888 /  7,0.888 / 0.888 / 10,0.888 / 0.888 /  9
11,2-8,1.458 / 1.591 /  8,1.455 / 1.548 /  7,1.449 / 1.521 /  8,1.476 / 1.591 /  7,1.439 / 1.439 /  6
