,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.269 / 1.269 /  9,1.283 / 1.399 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.004 / 1.036 /  9,0.893 / 0.893 /  9,0.893 / 0.893 /  9,1.000 / 1.000 /  9,1.192 / 1.192 /  9
2,1-2,1.294 / 1.294 /  9,1.187 / 1.187 /  9,1.605 / 1.605 /  9,1.294 / 1.294 /  9,1.717 / 1.717 /  9
3,2-0,1.053 / 1.357 /  6,0.983 / 1.357 / 10,1.045 / 1.357 /  6,0.992 / 1.357 /  5,1.090 / 1.090 /  7
4,2-1,0.919 / 0.919 /  6,0.953 / 1.035 /  8,0.921 / 0.928 /  5,0.926 / 0.926 / 10,0.926 / 0.926 /  6
5,2-2,0.918 / 0.918 /  7,1.024 / 1.658 /  7,0.918 / 0.918 /  7,1.103 / 1.658 /  8,1.010 / 1.658 /  8
6,2-3,1.084 / 1.237 /  6,0.882 / 0.882 /  4,0.943 / 1.189 /  5,0.930 / 0.930 /  4,1.149 / 1.237 /  7
7,2-4,0.895 / 0.895 / 10,0.895 / 0.895 /  7,0.895 / 0.895 /  8,0.895 / 0.895 /  6,0.895 / 0.895 /  7
8,2-5,2.246 / 2.507 /  6,2.209 / 2.534 / 14,2.127 / 2.127 /  6,2.219 / 2.534 /  8,2.229 / 2.534 /  8
9,2-6,0.952 / 0.952 /  5,1.274 / 1.274 /  6,1.274 / 1.274 /  9,0.952 / 0.952 /  9,1.187 / 1.187 /  7
10,2-7,1.422 / 1.707 /  7,1.375 / 1.731 /  9,1.358 / 1.679 / 10,1.451 / 1.731 /  9,1.552 / 1.881 /  9
11,2-8,1.753 / 1.753 /  7,1.843 / 2.473 /  8,1.753 / 1.753 /  6,1.855 / 2.473 /  7,1.753 / 1.753 /  7
