,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.032 / 1.290 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.201 / 1.201 /  9
1,1-1,1.082 / 1.172 /  9,0.867 / 0.968 /  9,0.968 / 0.968 /  9,1.038 / 1.141 /  9,0.933 / 0.933 /  9
2,1-2,1.075 / 1.338 /  9,1.603 / 1.678 /  9,1.159 / 1.238 /  9,1.752 / 2.015 /  9,1.282 / 2.204 /  9
3,2-0,1.194 / 1.225 /  8,1.570 / 1.776 /  6,1.206 / 1.225 /  9,1.185 / 1.726 /  8,0.933 / 0.933 /  4
4,2-1,0.952 / 0.952 /  8,0.952 / 0.952 /  7,0.952 / 0.952 /  8,1.158 / 1.983 /  5,1.775 / 1.775 /  6
5,2-2,0.892 / 0.892 /  9,0.892 / 0.892 /  6,0.892 / 0.892 /  6,0.892 / 0.892 /  4,0.892 / 0.892 /  6
6,2-3,0.930 / 0.930 /  5,0.930 / 0.930 /  8,0.930 / 0.930 /  7,0.930 / 0.930 /  4,0.990 / 1.229 /  5
7,2-4,1.361 / 1.361 /  8,1.392 / 1.610 /  8,1.439 / 1.905 /  7,1.361 / 1.361 /  7,1.086 / 1.467 /  8
8,2-5,1.001 / 1.287 / 10,0.974 / 1.287 /  8,0.929 / 0.929 / 10,0.965 / 1.287 / 10,0.929 / 0.929 /  7
9,2-6,0.683 / 0.683 /  4,0.826 / 1.684 /  7,0.683 / 0.683 /  7,0.933 / 1.684 /  8,0.683 / 0.683 /  7
10,2-7,0.736 / 0.736 /  8,0.736 / 0.736 /  5,0.736 / 0.736 /  5,0.736 / 0.736 /  5,-1.000 / -1.000 /  0
11,2-8,0.662 / 0.662 /  6,0.662 / 0.662 /  7,0.662 / 0.662 /  8,1.219 / 1.379 /  9,1.246 / 1.307 /  9
