,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.042 / 1.381 /  9,1.918 / 1.925 /  9,2.174 / 2.426 /  9,1.081 / 1.364 /  9,1.247 / 1.571 /  9
1,1-1,1.231 / 1.567 /  9,1.279 / 1.666 /  9,1.343 / 1.567 /  9,1.322 / 1.591 /  9,1.246 / 1.263 /  9
2,1-2,1.020 / 1.180 /  9,1.894 / 1.894 /  9,1.920 / 2.013 /  9,1.315 / 1.372 /  9,1.209 / 1.209 /  9
3,2-0,0.894 / 0.894 /  6,0.894 / 0.894 /  5,0.894 / 0.894 / 11,0.894 / 0.894 /  7,0.960 / 1.357 /  7
4,2-1,0.890 / 0.890 /  7,0.890 / 0.890 /  7,0.890 / 0.890 /  4,0.890 / 0.890 / 10,0.932 / 1.224 /  8
5,2-2,1.525 / 1.525 /  6,1.173 / 1.173 /  7,1.173 / 1.173 /  7,0.933 / 0.933 /  9,1.407 / 1.649 /  7
6,2-3,1.219 / 1.219 /  5,0.890 / 0.890 /  6,1.165 / 1.390 /  9,1.390 / 1.390 /  9,1.066 / 1.066 /  6
7,2-4,1.169 / 1.180 /  8,1.228 / 1.569 /  8,1.180 / 1.180 /  7,1.180 / 1.180 /  8,1.169 / 1.180 /  7
8,2-5,0.908 / 0.908 /  8,0.908 / 0.908 /  6,0.908 / 0.908 /  8,0.970 / 1.280 /  6,0.949 / 1.280 /  9
9,2-6,1.734 / 1.934 /  6,1.125 / 1.125 /  6,1.328 / 1.657 /  6,1.756 / 1.756 /  4,1.410 / 1.731 /  6
10,2-7,0.987 / 1.169 /  6,0.896 / 0.896 /  7,0.906 / 1.004 / 10,0.896 / 0.896 /  6,0.934 / 1.169 / 10
11,2-8,1.329 / 1.605 /  9,1.306 / 1.605 /  7,1.254 / 1.287 /  9,1.302 / 1.605 /  9,1.263 / 1.287 /  3
