,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.040 / 1.364 /  9,1.195 / 1.478 /  9,1.114 / 1.114 /  9,1.177 / 1.177 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.307 / 1.307 /  9,1.158 / 1.158 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.383 / 1.383 /  9,1.907 / 1.907 /  9,2.521 / 2.521 /  9,1.383 / 1.383 /  9,1.383 / 1.383 /  9
3,2-0,1.369 / 1.369 /  7,1.363 / 1.371 /  7,1.013 / 1.371 /  8,1.369 / 1.369 /  7,1.434 / 1.757 /  6
4,2-1,0.899 / 0.899 /  4,0.899 / 0.899 /  6,0.899 / 0.899 /  8,0.996 / 1.385 /  5,0.899 / 0.899 /  7
5,2-2,1.405 / 1.751 /  6,1.917 / 2.276 /  9,1.627 / 1.950 /  9,1.336 / 1.336 /  5,1.382 / 1.699 /  8
6,2-3,0.893 / 0.893 /  5,0.893 / 0.893 /  9,0.932 / 1.245 /  9,0.893 / 0.893 /  7,0.928 / 1.245 / 10
7,2-4,1.341 / 1.469 /  8,1.292 / 1.424 /  8,0.924 / 1.209 / 10,1.322 / 1.323 /  5,1.322 / 1.323 / 10
8,2-5,0.974 / 1.411 /  9,1.026 / 1.026 /  6,1.026 / 1.026 /  6,1.083 / 1.083 /  5,0.919 / 0.919 /  8
9,2-6,1.322 / 1.323 /  5,1.267 / 1.267 /  9,1.211 / 1.211 /  6,1.322 / 1.323 /  8,1.323 / 1.323 /  6
10,2-7,1.219 / 1.378 /  9,1.306 / 1.589 /  7,1.199 / 1.199 /  8,1.199 / 1.199 /  8,1.242 / 1.589 /  9
11,2-8,1.140 / 1.358 /  5,1.095 / 1.358 /  7,1.051 / 1.051 /  4,1.051 / 1.051 /  5,1.051 / 1.051 /  3
