,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.824 / 2.431 / 99 / 99,1.781 / 2.761 / 99 / 99,1.823 / 2.838 / 99 / 99,1.805 / 2.431 / 99 / 99
1,1-1,1.117 / 1.252 / 99 / 99,1.116 / 1.342 / 99 / 99,1.148 / 1.380 / 99 / 99,1.064 / 1.252 / 99 / 99
2,1-2,1.330 / 1.728 / 99 / 99,1.412 / 1.862 / 99 / 99,1.572 / 1.869 / 99 / 99,1.456 / 1.728 / 99 / 99
3,2-0,1.751 / 2.516 / 67 / 67,1.733 / 2.708 / 54 / 54,1.677 / 2.828 / 62 / 62,1.721 / 2.828 / 38 / 38
4,2-1,1.261 / 1.685 / 77 / 77,1.243 / 2.247 / 46 / 46,1.387 / 2.492 / 40 / 40,1.139 / 1.685 / 49 / 49
5,2-2,2.304 / 2.640 / 50 / 50,2.395 / 2.886 / 46 / 46,2.301 / 2.640 / 57 / 57,2.393 / 2.886 / 61 / 61
6,2-3,0.893 / 0.893 / 41 / 41,0.893 / 0.893 / 39 / 39,0.893 / 0.893 / 48 / 48,0.893 / 0.893 / 26 / 26
7,2-4,1.369 / 2.051 / 50 / 50,1.277 / 1.685 / 44 / 44,1.214 / 2.125 / 41 / 41,1.456 / 2.051 / 56 / 56
8,2-5,1.645 / 1.879 / 39 / 39,1.635 / 1.879 / 29 / 29,1.803 / 1.998 / 60 / 60,1.683 / 1.879 / 63 / 63
9,2-6,1.474 / 1.942 / 33 / 33,1.441 / 1.942 / 36 / 36,1.422 / 2.234 / 45 / 45,1.516 / 1.942 / 76 / 76
10,2-7,0.920 / 0.920 / 46 / 46,0.920 / 0.920 / 41 / 41,0.920 / 0.920 / 54 / 54,0.920 / 0.920 / 25 / 25
11,2-8,2.239 / 2.407 / 51 / 51,2.238 / 2.407 / 48 / 48,2.261 / 2.407 / 28 / 28,2.206 / 2.281 / 35 / 35
