,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.293 / 1.381 /  9,1.375 / 1.381 /  9,2.560 / 2.560 /  9,1.376 / 1.381 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.130 / 1.130 /  9,1.130 / 1.130 /  9,1.000 / 1.000 /  9,2.370 / 2.482 /  9
2,1-2,1.100 / 1.452 /  9,1.000 / 1.000 /  9,2.227 / 2.227 /  9,1.000 / 1.000 /  9,1.483 / 1.732 /  9
3,2-0,0.772 / 0.772 /  3,0.874 / 0.874 /  3,0.874 / 0.874 /  5,0.856 / 1.107 /  4,1.886 / 2.156 /  7
4,2-1,0.895 / 0.895 /  6,0.895 / 0.895 /  8,0.895 / 0.895 /  7,0.895 / 0.895 /  9,0.895 / 0.895 /  7
5,2-2,0.892 / 0.892 /  6,0.892 / 0.892 /  7,0.892 / 0.892 /  7,0.892 / 0.892 /  5,0.892 / 0.892 /  7
6,2-3,1.165 / 1.201 /  9,1.155 / 1.155 /  7,1.198 / 1.280 /  8,1.163 / 1.201 /  6,1.155 / 1.155 /  6
7,2-4,1.710 / 1.739 /  8,1.753 / 2.050 /  8,1.706 / 1.739 /  6,1.700 / 1.700 /  6,1.743 / 2.050 /  9
8,2-5,1.269 / 1.325 /  9,1.253 / 1.253 /  7,1.265 / 1.325 /  6,1.253 / 1.253 / 10,1.268 / 1.325 /  5
9,2-6,0.898 / 0.898 /  5,0.898 / 0.898 /  8,0.898 / 0.898 /  6,0.898 / 0.898 /  7,0.898 / 0.898 /  5
10,2-7,1.763 / 1.763 /  7,1.793 / 1.870 /  6,1.859 / 2.285 /  7,1.763 / 1.763 /  8,1.115 / 1.494 /  9
11,2-8,1.132 / 1.132 /  9,1.132 / 1.132 /  7,1.132 / 1.132 /  7,1.132 / 1.132 /  4,1.465 / 1.465 / 10
