,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.012 / 1.018 /  9,1.302 / 1.395 /  9,1.343 / 1.395 /  9,1.021 / 1.192 /  9,1.407 / 2.071 /  9
1,1-1,1.292 / 1.376 /  9,1.615 / 1.907 /  9,1.674 / 1.907 /  9,1.000 / 1.000 /  9,29.148 / 151.594 /  9
2,1-2,1.047 / 1.422 /  9,1.109 / 1.608 /  9,1.062 / 1.186 /  9,1.000 / 1.000 /  9,95.332 / 486.304 /  9
3,2-0,1.378 / 1.883 /  8,1.963 / 2.089 /  9,2.132 / 2.259 /  4,1.204 / 1.268 /  6,76.030 / 360.198 /  8
4,2-1,1.172 / 1.509 /  7,1.130 / 1.167 /  7,1.124 / 1.167 /  6,1.116 / 1.116 /  7,1.116 / 1.116 /  5
5,2-2,0.896 / 0.896 /  7,1.016 / 1.403 /  9,0.925 / 0.975 /  7,0.896 / 0.896 /  8,17.545 / 76.038 /  9
6,2-3,1.059 / 1.159 /  8,1.162 / 1.262 /  8,1.262 / 1.262 /  2,1.044 / 1.044 /  8,74.720 / 368.640 /  5
7,2-4,1.075 / 1.239 /  7,1.239 / 1.239 /  8,1.239 / 1.239 /  5,1.239 / 1.239 /  7,100.483 / 465.415 /  7
8,2-5,0.962 / 1.650 /  8,0.890 / 0.890 /  3,0.938 / 1.183 /  9,0.732 / 0.732 /  4,97.728 / 410.027 /  8
9,2-6,0.941 / 0.941 /  6,1.725 / 1.838 /  6,1.819 / 1.838 /  7,0.941 / 0.941 /  6,66.174 / 528.732 /  9
10,2-7,1.074 / 1.080 /  7,1.122 / 1.469 /  8,1.072 / 1.072 / 11,1.072 / 1.072 / 10,79.557 / 559.325 / 10
11,2-8,1.193 / 1.193 /  5,0.952 / 0.952 /  8,0.952 / 0.952 /  9,1.193 / 1.193 /  8,89.878 / 490.229 /  9
