,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.230 / 1.230 /  9,1.230 / 1.230 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.415 / 1.415 /  9,1.645 / 1.645 /  9,1.645 / 1.645 /  9,1.415 / 1.415 /  9,1.415 / 1.415 /  9
2,1-2,1.243 / 1.506 /  9,1.180 / 1.506 /  9,1.363 / 1.599 /  9,1.248 / 1.279 /  9,0.967 / 1.143 /  9
3,2-0,0.747 / 0.747 /  5,0.747 / 0.747 /  6,0.796 / 1.092 /  7,0.747 / 0.747 /  7,0.747 / 0.747 /  6
4,2-1,1.700 / 1.757 /  8,1.683 / 1.747 /  6,2.169 / 2.551 /  4,1.747 / 1.747 / 10,1.261 / 1.328 /  8
5,2-2,2.352 / 2.352 /  8,2.352 / 2.352 /  7,2.352 / 2.352 /  8,2.352 / 2.352 /  7,2.352 / 2.352 /  9
6,2-3,1.841 / 1.841 /  7,1.842 / 1.853 / 10,1.841 / 1.841 /  8,1.841 / 1.841 /  7,1.841 / 1.841 /  6
7,2-4,1.418 / 1.418 /  6,1.418 / 1.418 /  8,1.418 / 1.418 /  9,1.039 / 1.687 /  4,0.823 / 0.823 /  9
8,2-5,0.727 / 0.727 /  9,0.727 / 0.727 /  8,0.766 / 1.000 /  7,0.727 / 0.727 /  5,0.757 / 1.000 /  9
9,2-6,1.740 / 1.740 /  7,1.740 / 1.740 /  5,1.740 / 1.740 /  4,1.740 / 1.740 /  4,1.740 / 1.740 /  8
10,2-7,0.779 / 0.949 /  8,0.722 / 0.722 /  7,0.760 / 0.949 /  6,0.939 / 2.015 /  7,0.914 / 2.029 /  8
11,2-8,0.908 / 0.908 /  5,0.908 / 0.908 /  4,0.908 / 0.908 /  7,0.998 / 1.351 /  9,0.908 / 0.908 /  8
