,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.006 / 1.058 /  9,1.046 / 1.418 /  9,1.000 / 1.000 /  9,1.116 / 1.522 /  9
1,1-1,1.036 / 1.324 /  9,1.066 / 1.331 /  9,1.051 / 1.463 /  9,1.036 / 1.324 /  9,1.116 / 1.522 /  9
2,1-2,1.077 / 1.087 /  9,1.115 / 1.145 /  9,1.269 / 1.380 /  9,1.004 / 1.024 /  9,1.282 / 1.316 /  9
3,2-0,1.291 / 1.291 /  7,1.322 / 1.322 /  6,1.469 / 1.557 /  6,1.244 / 1.570 /  7,1.520 / 1.520 /  7
4,2-1,0.892 / 0.892 /  7,0.892 / 0.892 /  7,0.922 / 1.190 / 10,0.892 / 0.892 / 11,0.892 / 0.892 /  6
5,2-2,0.892 / 0.892 /  5,1.112 / 1.436 /  9,1.306 / 1.325 /  7,0.892 / 0.892 /  7,0.892 / 0.892 /  9
6,2-3,1.336 / 1.336 /  8,1.336 / 1.336 /  7,1.336 / 1.336 /  8,1.336 / 1.336 /  7,1.336 / 1.336 /  9
7,2-4,0.941 / 0.941 /  6,1.088 / 1.088 /  7,0.941 / 0.941 /  3,0.941 / 0.941 /  3,0.941 / 0.941 /  3
8,2-5,0.937 / 1.163 /  6,0.891 / 0.891 /  7,0.891 / 0.891 /  5,1.040 / 1.350 /  7,1.020 / 1.228 /  7
9,2-6,0.895 / 0.895 /  8,0.895 / 0.895 / 10,0.977 / 1.182 /  7,0.981 / 1.182 / 10,0.895 / 0.895 /  4
10,2-7,0.889 / 0.889 /  7,1.109 / 1.467 / 10,1.295 / 1.295 /  8,0.889 / 0.889 / 10,0.925 / 1.284 / 11
11,2-8,1.425 / 1.425 /  8,1.574 / 1.574 /  6,1.311 / 1.311 /  9,1.493 / 1.832 /  6,1.595 / 1.595 /  8
