,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.056 / 1.503 /  9,1.028 / 1.254 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.002 / 1.022 /  9,1.002 / 1.022 /  9,1.532 / 1.553 /  9,1.024 / 1.220 /  9,1.112 / 1.307 /  9
2,1-2,1.368 / 1.670 /  9,1.228 / 1.341 /  9,1.384 / 1.670 /  9,1.169 / 1.577 /  9,1.190 / 1.683 /  9
3,2-0,0.898 / 0.971 / 11,0.890 / 0.890 /  7,0.840 / 0.968 /  7,0.903 / 0.968 /  6,0.890 / 0.890 /  8
4,2-1,0.920 / 0.920 /  8,0.920 / 0.920 /  6,1.533 / 1.690 /  4,0.920 / 0.920 /  6,0.920 / 0.920 /  8
5,2-2,1.232 / 1.232 /  7,1.232 / 1.232 /  8,1.597 / 1.680 /  6,1.271 / 1.468 /  6,1.258 / 1.350 / 10
6,2-3,1.208 / 1.208 /  6,0.947 / 1.281 / 10,1.268 / 1.745 /  9,1.130 / 1.357 /  3,0.950 / 1.236 /  8
7,2-4,0.890 / 0.890 /  6,0.890 / 0.890 /  2,1.498 / 1.498 /  8,0.950 / 1.248 /  6,0.958 / 0.958 /  4
8,2-5,1.118 / 1.268 /  7,0.918 / 0.918 /  7,0.968 / 1.265 /  7,0.968 / 1.265 /  7,1.020 / 1.281 /  7
9,2-6,1.143 / 1.460 /  7,1.090 / 1.090 /  6,1.573 / 1.650 /  9,1.118 / 1.376 / 10,1.090 / 1.090 /  8
10,2-7,1.178 / 1.178 /  8,1.247 / 1.267 /  8,0.922 / 0.922 /  8,1.178 / 1.178 /  4,0.922 / 0.922 / 10
11,2-8,1.525 / 1.525 / 11,1.576 / 1.885 /  7,1.591 / 1.883 /  9,1.525 / 1.525 /  8,1.522 / 1.522 /  8
