,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.006 / 1.058 /  9,1.019 / 1.058 /  9,1.722 / 1.722 /  9,1.006 / 1.058 /  9,1.193 / 1.627 /  9
1,1-1,0.819 / 1.000 /  9,0.836 / 1.152 /  9,0.852 / 1.299 /  9,0.842 / 1.000 /  9,1.226 / 1.256 /  9
2,1-2,1.029 / 1.263 /  9,1.301 / 1.535 /  9,1.716 / 1.815 /  9,1.029 / 1.263 /  9,1.009 / 1.055 /  9
3,2-0,0.936 / 1.260 /  9,0.895 / 0.895 /  8,0.895 / 0.895 /  5,0.895 / 0.895 /  4,0.895 / 0.895 /  8
4,2-1,1.815 / 1.815 /  7,1.911 / 2.104 /  6,1.815 / 1.815 /  9,1.815 / 1.815 /  5,2.064 / 2.075 /  6
5,2-2,0.908 / 0.908 /  8,0.908 / 0.908 /  8,1.404 / 1.693 /  5,0.908 / 0.908 /  6,0.908 / 0.908 /  5
6,2-3,1.316 / 1.316 /  7,1.323 / 1.369 /  8,1.316 / 1.316 /  7,1.316 / 1.316 /  6,1.724 / 1.724 /  8
7,2-4,2.121 / 2.121 /  8,0.930 / 0.930 /  6,0.930 / 0.930 /  7,2.121 / 2.121 /  6,1.054 / 1.796 /  7
8,2-5,0.891 / 0.891 /  8,0.891 / 0.891 /  6,0.891 / 0.891 /  8,0.951 / 1.254 /  6,0.891 / 0.891 / 10
9,2-6,0.891 / 0.891 / 10,1.053 / 1.053 /  8,0.891 / 0.891 /  7,0.891 / 0.891 / 12,0.905 / 1.018 /  9
10,2-7,2.040 / 2.040 /  8,1.020 / 1.270 /  6,0.894 / 0.894 /  9,2.040 / 2.041 /  9,0.940 / 1.261 /  8
11,2-8,1.165 / 1.415 /  8,1.085 / 1.085 /  8,1.355 / 1.355 /  6,1.117 / 1.117 /  7,0.980 / 1.129 /  6
