,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.210 / 1.288 / 99 / 99,1.456 / 1.566 / 99 / 99,1.467 / 1.725 / 99 / 99,1.270 / 1.363 / 99 / 99
1,1-1,1.399 / 1.738 / 99 / 99,1.198 / 1.435 / 99 / 99,2.217 / 2.690 / 99 / 99,1.433 / 1.738 / 99 / 99
2,1-2,1.615 / 1.718 / 99 / 99,2.093 / 2.235 / 99 / 99,2.850 / 3.035 / 99 / 99,1.626 / 1.718 / 99 / 99
3,2-0,1.784 / 2.143 / 59 / 59,1.292 / 1.575 / 48 / 48,60.790 / 1020.282 / 43 / 43,1.061 / 1.358 / 69 / 69
4,2-1,1.414 / 1.459 / 35 / 35,1.103 / 1.109 / 67 / 67,1.780 / 1.833 / 49 / 49,1.412 / 1.459 / 43 / 43
5,2-2,2.593 / 2.921 / 65 / 65,1.503 / 1.803 / 52 / 52,1.396 / 1.418 / 22 / 22,2.537 / 2.750 / 64 / 64
6,2-3,0.952 / 0.952 / 64 / 64,2.272 / 2.272 / 56 / 56,2.306 / 2.466 / 43 / 43,0.952 / 0.952 / 65 / 65
7,2-4,1.425 / 1.913 / 43 / 43,1.872 / 2.186 / 63 / 63,1.573 / 2.178 / 80 / 80,1.423 / 1.913 / 64 / 64
8,2-5,0.895 / 0.895 / 63 / 63,1.168 / 1.168 / 44 / 44,1.168 / 1.168 / 42 / 42,0.895 / 0.895 / 62 / 62
9,2-6,1.031 / 1.219 / 38 / 38,1.428 / 1.684 / 53 / 53,1.386 / 1.778 / 59 / 59,1.039 / 1.219 / 38 / 38
10,2-7,2.270 / 2.485 / 32 / 32,1.180 / 3.261 / 65 / 65,1.557 / 2.862 / 67 / 67,1.984 / 2.296 / 45 / 45
11,2-8,1.197 / 1.746 / 49 / 49,1.667 / 2.017 / 46 / 46,1.554 / 2.000 / 52 / 52,1.186 / 1.746 / 58 / 58
