,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.273 / 1.684 / 99 / 99,1.367 / 1.629 / 99 / 99,1.649 / 1.945 / 99 / 99,1.684 / 1.795 / 99 / 99
1,1-1,1.438 / 2.011 / 99 / 99,1.500 / 2.761 / 99 / 99,1.597 / 3.054 / 99 / 99,1.630 / 2.507 / 99 / 99
2,1-2,1.193 / 1.195 / 99 / 99,1.172 / 1.387 / 99 / 99,1.247 / 1.981 / 99 / 99,1.181 / 1.195 / 99 / 99
3,1-3,1.872 / 2.398 / 99 / 99,2.149 / 2.793 / 99 / 99,1.881 / 2.394 / 99 / 99,1.198 / 1.947 / 99 / 99
4,1-4,1.935 / 2.383 / 99 / 99,2.125 / 2.708 / 99 / 99,1.881 / 2.785 / 99 / 99,1.764 / 2.376 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,1.115 / 1.115 / 99 / 99,2.023 / 2.513 / 99 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,1.527 / 2.137 / 99 / 99,2.049 / 2.691 / 99 / 99,1.000 / 1.000 / 99 / 99
7,1-7,1.235 / 1.716 / 99 / 99,1.471 / 1.927 / 99 / 99,1.346 / 1.952 / 99 / 99,1.409 / 1.716 / 99 / 99
8,1-8,1.500 / 2.113 / 99 / 99,2.079 / 2.726 / 99 / 99,2.019 / 2.745 / 99 / 99,1.425 / 2.113 / 99 / 99
9,1-9,1.808 / 2.329 / 99 / 99,2.197 / 2.769 / 99 / 99,2.062 / 2.842 / 99 / 99,1.947 / 2.577 / 99 / 99
10,2-0,0.891 / 0.891 / 60 / 60,1.220 / 1.240 / 34 / 34,0.891 / 0.891 / 28 / 28,0.891 / 0.891 / 40 / 40
11,2-1,2.550 / 2.952 / 34 / 34,1.328 / 3.017 / 52 / 52,1.532 / 2.848 / 36 / 36,2.574 / 2.988 / 53 / 53
12,2-2,1.034 / 1.358 / 33 / 33,2.062 / 2.420 / 55 / 55,1.088 / 1.404 / 59 / 59,1.196 / 1.545 / 48 / 48
13,2-3,1.596 / 1.936 / 31 / 31,1.420 / 1.775 / 71 / 71,2.028 / 2.399 / 54 / 54,1.598 / 1.936 / 51 / 51
14,2-4,1.051 / 1.309 / 31 / 31,1.398 / 1.715 / 67 / 67,1.514 / 1.852 / 45 / 45,1.100 / 1.357 / 57 / 57
15,2-5,1.323 / 2.079 / 42 / 42,1.803 / 2.395 / 70 / 70,0.957 / 1.394 / 34 / 34,1.349 / 2.079 / 62 / 62
16,2-6,1.106 / 2.045 / 44 / 44,1.072 / 1.296 / 40 / 40,0.923 / 1.296 / 35 / 35,1.071 / 1.852 / 68 / 68
17,2-7,1.266 / 2.034 / 62 / 62,2.019 / 2.288 / 71 / 71,1.201 / 1.636 / 35 / 35,1.268 / 1.636 / 40 / 40
18,2-8,1.067 / 1.542 / 54 / 54,1.266 / 1.578 / 72 / 72,0.928 / 1.423 / 50 / 50,1.057 / 1.348 / 52 / 52
19,2-9,1.943 / 2.439 / 38 / 38,1.519 / 1.689 / 43 / 43,0.989 / 1.836 / 57 / 57,2.025 / 2.295 / 45 / 45
20,2-10,1.560 / 1.791 / 32 / 32,1.420 / 1.734 / 50 / 50,1.449 / 2.287 / 39 / 39,1.561 / 1.796 / 61 / 61
21,2-11,1.241 / 2.151 / 61 / 61,1.312 / 2.228 / 49 / 49,1.190 / 2.190 / 51 / 51,1.351 / 1.962 / 45 / 45
22,2-12,1.868 / 2.777 / 56 / 56,1.485 / 3.008 / 37 / 37,1.660 / 3.069 / 34 / 34,2.092 / 2.783 / 42 / 42
23,2-13,0.842 / 1.179 / 32 / 32,1.101 / 1.606 / 37 / 37,1.785 / 2.070 / 63 / 63,0.907 / 1.459 / 34 / 34
24,2-14,1.496 / 2.129 / 39 / 39,0.972 / 1.519 / 26 / 26,1.578 / 2.129 / 62 / 62,1.545 / 2.158 / 71 / 71
25,2-15,1.260 / 2.016 / 55 / 55,1.420 / 1.890 / 30 / 30,1.414 / 1.572 / 54 / 54,1.318 / 1.619 / 38 / 38
26,2-16,0.875 / 0.881 / 55 / 55,1.281 / 2.055 / 49 / 49,1.278 / 1.525 / 28 / 28,0.877 / 0.881 / 36 / 36
27,2-17,1.020 / 1.317 / 51 / 51,0.933 / 1.022 / 53 / 53,0.942 / 1.022 / 34 / 34,1.070 / 1.317 / 63 / 63
28,2-18,1.064 / 1.751 / 49 / 49,1.298 / 1.721 / 30 / 30,1.074 / 1.452 / 29 / 29,0.982 / 1.392 / 26 / 26
29,2-19,2.447 / 3.155 / 70 / 70,2.131 / 2.730 / 47 / 47,1.556 / 1.981 / 28 / 28,2.029 / 2.544 / 62 / 62
