,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.029 / 1.140 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.612 / 1.979 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.442 / 1.606 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.145 / 1.292 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.142 / 1.667 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.025 / 1.189 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.864 / 2.563 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.283 / 1.422 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.683 / 2.296 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,2-0,1.649 / 1.858 / 40 / 40,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 77,-1.000 / -1.000 / 0 / 44
11,2-1,1.348 / 1.976 / 54 / 54,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 53
12,2-2,2.225 / 2.538 / 58 / 58,-1.000 / -1.000 / 0 / 22,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 50
13,2-3,1.250 / 1.275 / 45 / 45,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 72
14,2-4,1.211 / 1.698 / 69 / 69,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 57
15,2-5,1.917 / 2.440 / 47 / 47,-1.000 / -1.000 / 0 / 75,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 69
16,2-6,1.419 / 2.169 / 84 / 84,-1.000 / -1.000 / 0 / 75,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 35
17,2-7,1.433 / 1.763 / 52 / 52,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 55
18,2-8,1.258 / 1.699 / 8 / 8,-1.000 / -1.000 / 0 / 72,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 38
19,2-9,1.558 / 2.136 / 41 / 41,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 37
20,2-10,2.157 / 2.214 / 31 / 31,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 49
21,2-11,1.836 / 2.380 / 40 / 40,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 54
22,2-12,2.138 / 2.493 / 43 / 43,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 56
23,2-13,1.683 / 2.096 / 74 / 74,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 67
24,2-14,2.439 / 2.684 / 44 / 44,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 69
25,2-15,1.047 / 2.169 / 55 / 55,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 49
26,2-16,0.759 / 1.194 / 54 / 54,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 59
27,2-17,2.395 / 2.653 / 41 / 41,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 74,-1.000 / -1.000 / 0 / 60
28,2-18,1.691 / 1.785 / 65 / 65,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 42
29,2-19,1.556 / 2.374 / 62 / 62,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 36
