,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.530 / 2.258 / 99 / 99,1.612 / 2.276 / 99 / 99,1.420 / 2.215 / 99 / 99,1.509 / 2.362 / 99 / 99
1,1-1,1.244 / 1.706 / 99 / 99,1.654 / 2.155 / 99 / 99,2.452 / 2.720 / 99 / 99,1.184 / 1.706 / 99 / 99
2,1-2,1.464 / 1.924 / 99 / 99,1.199 / 1.817 / 99 / 99,1.403 / 1.976 / 99 / 99,1.309 / 1.655 / 99 / 99
3,1-3,1.488 / 1.859 / 99 / 99,1.368 / 1.847 / 99 / 99,1.746 / 2.066 / 99 / 99,1.377 / 1.708 / 99 / 99
4,1-4,1.957 / 2.218 / 99 / 99,1.725 / 2.218 / 99 / 99,2.056 / 2.510 / 99 / 99,2.059 / 2.446 / 99 / 99
5,1-5,1.878 / 2.240 / 99 / 99,1.769 / 2.240 / 99 / 99,1.752 / 2.240 / 99 / 99,2.214 / 2.821 / 99 / 99
6,1-6,1.312 / 1.536 / 99 / 99,1.271 / 1.507 / 99 / 99,1.322 / 1.831 / 99 / 99,1.307 / 1.666 / 99 / 99
7,1-7,1.634 / 2.254 / 99 / 99,1.543 / 1.864 / 99 / 99,6.226 / 457.155 / 99 / 99,1.518 / 1.691 / 99 / 99
8,1-8,1.389 / 2.399 / 99 / 99,1.486 / 2.145 / 99 / 99,1.542 / 2.416 / 99 / 99,1.765 / 2.266 / 99 / 99
9,1-9,2.297 / 2.655 / 99 / 99,2.820 / 3.443 / 99 / 99,2.244 / 2.841 / 99 / 99,2.227 / 2.655 / 99 / 99
10,2-0,1.992 / 2.631 / 41 / 41,1.835 / 2.143 / 47 / 47,1.892 / 2.464 / 35 / 35,1.687 / 1.970 / 72 / 72
11,2-1,1.813 / 2.198 / 47 / 47,1.673 / 2.396 / 44 / 44,1.417 / 1.752 / 41 / 41,1.229 / 1.445 / 63 / 63
12,2-2,1.030 / 1.616 / 42 / 42,1.037 / 1.939 / 35 / 35,0.890 / 0.890 / 37 / 37,0.925 / 1.187 / 75 / 75
13,2-3,1.049 / 1.834 / 46 / 46,1.740 / 2.651 / 63 / 63,1.761 / 2.902 / 38 / 38,1.641 / 2.351 / 49 / 49
14,2-4,2.123 / 3.107 / 65 / 65,1.153 / 1.676 / 31 / 31,1.050 / 1.370 / 38 / 38,1.212 / 1.695 / 56 / 56
15,2-5,1.363 / 1.669 / 61 / 61,0.995 / 1.203 / 28 / 28,1.308 / 1.714 / 47 / 47,1.300 / 1.739 / 44 / 44
16,2-6,1.963 / 2.508 / 49 / 49,1.478 / 2.502 / 46 / 46,18.377 / 574.456 / 35 / 35,2.242 / 2.574 / 42 / 42
17,2-7,1.645 / 1.810 / 25 / 25,2.037 / 2.517 / 41 / 41,1.334 / 2.634 / 52 / 52,2.219 / 2.406 / 64 / 64
18,2-8,1.167 / 1.548 / 47 / 47,1.662 / 2.301 / 50 / 50,1.275 / 2.088 / 62 / 62,1.649 / 1.979 / 52 / 52
19,2-9,1.381 / 1.596 / 46 / 46,1.265 / 2.050 / 52 / 52,1.027 / 1.365 / 35 / 35,1.618 / 1.891 / 37 / 37
20,2-10,1.301 / 1.833 / 66 / 66,1.173 / 1.530 / 54 / 54,1.263 / 1.810 / 42 / 42,1.157 / 1.723 / 48 / 48
21,2-11,1.903 / 2.261 / 54 / 54,1.381 / 2.154 / 31 / 31,2.019 / 2.410 / 60 / 60,1.449 / 2.145 / 46 / 46
22,2-12,1.117 / 1.888 / 75 / 75,1.036 / 1.444 / 49 / 49,0.986 / 1.239 / 48 / 48,1.023 / 1.654 / 40 / 40
23,2-13,1.838 / 2.631 / 73 / 73,1.294 / 2.276 / 54 / 54,1.839 / 2.542 / 63 / 63,1.718 / 2.353 / 30 / 30
24,2-14,1.105 / 1.142 / 32 / 32,0.930 / 1.142 / 56 / 56,1.283 / 2.027 / 78 / 78,1.046 / 1.142 / 58 / 58
25,2-15,0.919 / 0.919 / 77 / 77,0.919 / 0.919 / 45 / 45,1.755 / 2.223 / 65 / 65,0.919 / 0.919 / 44 / 44
26,2-16,1.016 / 1.378 / 71 / 71,1.023 / 1.490 / 41 / 41,1.125 / 1.475 / 44 / 44,1.281 / 2.051 / 57 / 57
27,2-17,1.289 / 1.966 / 52 / 52,1.187 / 1.519 / 58 / 58,1.210 / 1.694 / 51 / 51,1.113 / 1.480 / 51 / 51
28,2-18,1.322 / 1.868 / 41 / 41,1.018 / 2.295 / 36 / 36,0.833 / 1.275 / 51 / 51,0.963 / 1.433 / 63 / 63
29,2-19,1.153 / 1.255 / 46 / 46,1.547 / 2.052 / 40 / 40,6.943 / 409.573 / 70 / 70,1.435 / 1.435 / 36 / 36
