,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.168 / 1.419 / 99 / 99,1.477 / 1.572 / 99 / 99,1.130 / 1.393 / 99 / 99,1.228 / 1.571 / 99 / 99
1,1-1,1.416 / 1.665 / 99 / 99,1.789 / 2.072 / 99 / 99,1.951 / 2.174 / 99 / 99,1.342 / 1.342 / 99 / 99
2,1-2,1.626 / 2.072 / 99 / 99,2.297 / 2.778 / 99 / 99,2.506 / 2.939 / 99 / 99,1.490 / 2.072 / 99 / 99
3,1-3,1.621 / 1.780 / 99 / 99,2.129 / 2.275 / 99 / 99,1.952 / 2.151 / 99 / 99,1.606 / 1.780 / 99 / 99
4,1-4,0.890 / 1.285 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.080 / 1.564 / 99 / 99
5,1-5,1.266 / 1.949 / 99 / 99,1.320 / 1.949 / 99 / 99,3.027 / 3.310 / 99 / 99,1.193 / 1.949 / 99 / 99
6,1-6,1.022 / 1.063 / 99 / 99,1.479 / 1.604 / 99 / 99,1.000 / 1.063 / 99 / 99,1.040 / 1.063 / 99 / 99
7,1-7,1.070 / 1.215 / 99 / 99,2.244 / 2.496 / 99 / 99,1.609 / 1.844 / 99 / 99,1.000 / 1.000 / 99 / 99
8,1-8,1.612 / 1.967 / 99 / 99,2.382 / 2.556 / 99 / 99,1.849 / 2.252 / 99 / 99,1.693 / 1.967 / 99 / 99
9,1-9,1.320 / 1.857 / 99 / 99,1.070 / 1.398 / 99 / 99,1.417 / 2.141 / 99 / 99,1.604 / 2.141 / 99 / 99
10,2-0,0.985 / 1.500 / 40 / 40,0.933 / 1.395 / 51 / 51,1.393 / 1.395 / 39 / 39,1.500 / 1.500 / 56 / 56
11,2-1,2.054 / 2.755 / 40 / 40,2.147 / 2.931 / 60 / 60,2.169 / 2.810 / 63 / 63,1.994 / 2.715 / 21 / 21
12,2-2,0.995 / 0.995 / 53 / 53,1.249 / 1.331 / 45 / 45,1.025 / 1.105 / 40 / 40,0.995 / 0.995 / 69 / 69
13,2-3,1.300 / 1.836 / 67 / 67,1.164 / 1.292 / 21 / 21,1.302 / 1.621 / 61 / 61,1.165 / 1.513 / 40 / 40
14,2-4,1.507 / 1.553 / 44 / 44,1.192 / 1.309 / 50 / 50,1.309 / 1.309 / 53 / 53,1.513 / 1.553 / 35 / 35
15,2-5,1.748 / 2.606 / 37 / 37,1.547 / 1.913 / 33 / 33,1.522 / 1.970 / 19 / 19,1.493 / 2.267 / 25 / 25
16,2-6,0.930 / 0.930 / 34 / 34,1.271 / 1.432 / 61 / 61,0.930 / 0.930 / 31 / 31,0.930 / 0.930 / 62 / 62
17,2-7,1.117 / 1.653 / 53 / 53,0.901 / 1.547 / 46 / 46,1.693 / 2.259 / 42 / 42,1.634 / 1.653 / 55 / 55
18,2-8,2.032 / 3.185 / 52 / 52,2.344 / 3.143 / 85 / 85,1.296 / 2.518 / 49 / 49,1.740 / 1.995 / 24 / 24
19,2-9,1.591 / 1.783 / 59 / 59,1.112 / 1.313 / 52 / 52,1.440 / 1.635 / 49 / 49,1.765 / 1.995 / 37 / 37
20,2-10,2.411 / 3.093 / 73 / 73,2.125 / 2.776 / 30 / 30,1.660 / 2.899 / 64 / 64,2.175 / 3.093 / 49 / 49
21,2-11,1.344 / 2.496 / 58 / 58,1.488 / 2.534 / 52 / 52,1.470 / 1.842 / 35 / 35,1.312 / 1.804 / 38 / 38
22,2-12,1.527 / 1.892 / 16 / 16,1.494 / 1.836 / 46 / 46,1.477 / 1.836 / 93 / 93,1.481 / 1.614 / 35 / 35
23,2-13,1.407 / 2.144 / 32 / 32,1.151 / 1.534 / 33 / 33,1.146 / 2.118 / 76 / 76,1.082 / 1.792 / 38 / 38
24,2-14,1.473 / 1.835 / 49 / 49,1.438 / 2.653 / 65 / 65,1.582 / 1.923 / 60 / 60,1.483 / 1.896 / 57 / 57
25,2-15,1.632 / 1.919 / 60 / 60,1.655 / 2.240 / 36 / 36,1.343 / 1.652 / 51 / 51,1.395 / 1.803 / 45 / 45
26,2-16,1.336 / 1.682 / 43 / 43,1.371 / 1.682 / 66 / 66,1.083 / 1.848 / 47 / 47,1.435 / 1.682 / 32 / 32
27,2-17,2.062 / 2.906 / 35 / 35,1.805 / 2.197 / 41 / 41,2.160 / 2.836 / 52 / 52,1.942 / 2.663 / 66 / 66
28,2-18,1.693 / 2.515 / 53 / 53,1.093 / 2.335 / 39 / 39,1.612 / 2.227 / 40 / 40,1.508 / 2.409 / 56 / 56
29,2-19,2.077 / 2.544 / 42 / 42,2.063 / 2.427 / 42 / 42,1.385 / 1.994 / 42 / 42,2.012 / 2.415 / 43 / 43
