,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.739 / 2.207 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.967 / 2.532 / 99 / 99,1.630 / 2.207 / 99 / 99,1.659 / 2.207 / 99 / 99
1,1-1,1.478 / 1.972 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.933 / 3.151 / 99 / 99,1.533 / 1.972 / 99 / 99,2.048 / 2.524 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.060 / 3.394 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.191 / 1.429 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.920 / 2.330 / 99 / 99,1.687 / 1.905 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.317 / 1.570 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.453 / 1.690 / 99 / 99,1.259 / 1.570 / 99 / 99,1.390 / 1.664 / 99 / 99
5,1-5,1.261 / 1.543 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.995 / 2.456 / 99 / 99,1.255 / 1.543 / 99 / 99,1.442 / 1.713 / 99 / 99
6,1-6,1.605 / 1.925 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.283 / 4.032 / 99 / 99,1.752 / 2.101 / 99 / 99,1.575 / 2.183 / 99 / 99
7,1-7,1.390 / 1.682 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.810 / 2.295 / 99 / 99,1.567 / 1.882 / 99 / 99,1.590 / 1.944 / 99 / 99
8,1-8,1.153 / 1.547 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.794 / 2.324 / 99 / 99,1.172 / 1.547 / 99 / 99,1.171 / 1.590 / 99 / 99
9,1-9,1.136 / 1.513 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.341 / 1.630 / 99 / 99,1.107 / 1.602 / 99 / 99,1.041 / 2.188 / 99 / 99
