,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.279 / 1.560 / 99 / 99,1.226 / 1.995 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.178 / 1.231 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.036 / 1.225 / 99 / 99,1.017 / 1.428 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.942 / 1.221 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.206 / 1.390 / 99 / 99,1.184 / 1.470 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.534 / 1.862 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.288 / 1.587 / 99 / 99,1.225 / 1.491 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.448 / 1.714 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.227 / 1.745 / 99 / 99,1.962 / 2.176 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.348 / 1.745 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.295 / 1.721 / 99 / 99,1.693 / 1.867 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.726 / 2.047 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.515 / 2.079 / 99 / 99,1.461 / 2.079 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.687 / 2.079 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.173 / 1.427 / 99 / 99,1.126 / 1.427 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.408 / 1.725 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.248 / 1.408 / 99 / 99,1.202 / 1.463 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.213 / 1.253 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.512 / 1.661 / 99 / 99,2.513 / 2.572 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.583 / 1.753 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,2-0,0.983 / 1.277 / 42 / 42,0.982 / 1.277 / 38 / 38,-1.000 / -1.000 / 0 / 30,1.160 / 1.284 / 38 / 38,-1.000 / -1.000 / 0 / 40
11,2-1,1.081 / 1.370 / 47 / 47,1.074 / 1.370 / 55 / 55,-1.000 / -1.000 / 0 / 58,1.068 / 1.378 / 34 / 34,-1.000 / -1.000 / 0 / 60
12,2-2,1.076 / 1.512 / 66 / 66,1.088 / 1.617 / 47 / 47,-1.000 / -1.000 / 0 / 55,1.125 / 1.946 / 38 / 38,-1.000 / -1.000 / 0 / 56
13,2-3,1.104 / 1.436 / 73 / 73,1.071 / 1.436 / 53 / 53,-1.000 / -1.000 / 0 / 19,1.021 / 1.436 / 46 / 46,-1.000 / -1.000 / 0 / 46
14,2-4,1.431 / 2.487 / 51 / 51,1.457 / 2.097 / 48 / 48,-1.000 / -1.000 / 0 / 56,1.339 / 1.708 / 39 / 39,-1.000 / -1.000 / 0 / 54
15,2-5,1.106 / 1.285 / 53 / 53,1.934 / 2.334 / 53 / 53,-1.000 / -1.000 / 0 / 45,1.426 / 1.818 / 68 / 68,-1.000 / -1.000 / 0 / 59
16,2-6,1.049 / 1.287 / 37 / 37,0.983 / 1.287 / 71 / 71,-1.000 / -1.000 / 0 / 48,1.148 / 1.287 / 79 / 79,-1.000 / -1.000 / 0 / 34
17,2-7,1.194 / 1.692 / 77 / 77,1.197 / 1.975 / 52 / 52,-1.000 / -1.000 / 0 / 57,1.250 / 1.692 / 57 / 57,-1.000 / -1.000 / 0 / 38
18,2-8,1.397 / 2.241 / 54 / 54,1.337 / 2.265 / 49 / 49,-1.000 / -1.000 / 0 / 53,1.238 / 1.919 / 53 / 53,-1.000 / -1.000 / 0 / 52
19,2-9,1.003 / 1.698 / 52 / 52,1.142 / 1.844 / 61 / 61,-1.000 / -1.000 / 0 / 75,0.954 / 1.308 / 55 / 55,-1.000 / -1.000 / 0 / 61
20,2-10,0.965 / 1.489 / 41 / 41,0.975 / 1.489 / 40 / 40,-1.000 / -1.000 / 0 / 55,1.044 / 1.489 / 73 / 73,-1.000 / -1.000 / 0 / 62
21,2-11,0.953 / 0.953 / 35 / 35,0.953 / 0.953 / 59 / 59,-1.000 / -1.000 / 0 / 55,1.059 / 1.157 / 56 / 56,-1.000 / -1.000 / 0 / 60
22,2-12,1.028 / 1.240 / 12 / 12,1.286 / 1.930 / 45 / 45,-1.000 / -1.000 / 0 / 51,1.367 / 1.934 / 32 / 32,-1.000 / -1.000 / 0 / 76
23,2-13,0.987 / 1.283 / 46 / 46,0.976 / 1.228 / 55 / 55,-1.000 / -1.000 / 0 / 48,0.980 / 1.228 / 49 / 49,-1.000 / -1.000 / 0 / 45
24,2-14,0.695 / 0.695 / 58 / 58,0.695 / 0.695 / 55 / 55,-1.000 / -1.000 / 0 / 33,0.695 / 0.695 / 37 / 37,-1.000 / -1.000 / 0 / 25
25,2-15,1.365 / 2.440 / 61 / 61,1.371 / 2.440 / 47 / 47,-1.000 / -1.000 / 0 / 59,1.553 / 2.440 / 30 / 30,-1.000 / -1.000 / 0 / 68
26,2-16,1.315 / 2.068 / 45 / 45,1.296 / 1.923 / 52 / 52,-1.000 / -1.000 / 0 / 67,1.431 / 2.072 / 61 / 61,-1.000 / -1.000 / 0 / 42
27,2-17,1.080 / 1.261 / 28 / 28,1.226 / 1.783 / 88 / 88,-1.000 / -1.000 / 0 / 62,1.160 / 1.270 / 32 / 32,-1.000 / -1.000 / 0 / 48
28,2-18,0.892 / 0.892 / 48 / 48,0.892 / 0.892 / 77 / 77,-1.000 / -1.000 / 0 / 52,0.892 / 0.892 / 46 / 46,-1.000 / -1.000 / 0 / 61
