,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.343 / 1.952 / 99 / 99,1.356 / 1.952 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.317 / 1.952 / 99 / 99,1.327 / 1.952 / 99 / 99
1,1-1,1.245 / 1.704 / 99 / 99,1.448 / 1.606 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.150 / 2.352 / 99 / 99
2,1-2,1.336 / 1.690 / 99 / 99,1.810 / 2.133 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.393 / 1.977 / 99 / 99,1.377 / 1.690 / 99 / 99
3,1-3,1.196 / 1.700 / 99 / 99,1.177 / 1.621 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.223 / 1.567 / 99 / 99,1.314 / 1.514 / 99 / 99
4,1-4,1.207 / 1.289 / 99 / 99,1.962 / 2.111 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.358 / 1.492 / 99 / 99,1.310 / 1.466 / 99 / 99
5,1-5,1.385 / 1.666 / 99 / 99,1.501 / 1.666 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.472 / 2.002 / 99 / 99,1.447 / 1.666 / 99 / 99
6,1-6,1.519 / 1.729 / 99 / 99,1.889 / 2.047 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.555 / 1.729 / 99 / 99,1.658 / 1.831 / 99 / 99
7,1-7,1.615 / 1.929 / 99 / 99,1.799 / 2.111 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.585 / 1.929 / 99 / 99,1.416 / 1.630 / 99 / 99
8,1-8,1.086 / 1.304 / 99 / 99,2.298 / 2.490 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.276 / 1.480 / 99 / 99,1.627 / 1.768 / 99 / 99
9,1-9,1.228 / 1.618 / 99 / 99,1.638 / 1.821 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.180 / 1.618 / 99 / 99,1.896 / 2.041 / 99 / 99
10,2-0,0.976 / 1.583 / 46 / 46,0.936 / 1.583 / 31 / 31,-1.000 / -1.000 / 0 / 53,0.958 / 1.279 / 35 / 35,1.069 / 1.583 / 30 / 30
11,2-1,0.928 / 1.341 / 50 / 50,0.919 / 0.919 / 46 / 46,-1.000 / -1.000 / 0 / 53,0.919 / 0.919 / 47 / 47,0.919 / 0.919 / 49 / 49
12,2-2,1.076 / 1.673 / 36 / 36,1.015 / 1.267 / 12 / 12,-1.000 / -1.000 / 0 / 34,1.076 / 1.744 / 68 / 68,1.091 / 1.659 / 60 / 60
13,2-3,1.126 / 1.493 / 32 / 32,0.966 / 1.214 / 44 / 44,-1.000 / -1.000 / 0 / 38,1.027 / 1.485 / 59 / 59,0.938 / 1.214 / 56 / 56
14,2-4,0.891 / 0.891 / 25 / 25,0.891 / 0.891 / 52 / 52,-1.000 / -1.000 / 0 / 56,0.891 / 0.891 / 32 / 32,0.891 / 0.891 / 42 / 42
15,2-5,1.043 / 1.305 / 51 / 51,1.088 / 1.239 / 64 / 64,-1.000 / -1.000 / 0 / 36,1.036 / 1.378 / 37 / 37,1.035 / 1.239 / 34 / 34
16,2-6,1.171 / 1.485 / 61 / 61,1.161 / 1.481 / 42 / 42,-1.000 / -1.000 / 0 / 56,1.094 / 1.448 / 32 / 32,1.175 / 1.778 / 47 / 47
17,2-7,1.141 / 1.380 / 23 / 23,1.100 / 1.825 / 55 / 55,-1.000 / -1.000 / 0 / 59,1.007 / 1.194 / 40 / 40,1.199 / 1.521 / 35 / 35
18,2-8,1.245 / 1.797 / 77 / 77,1.253 / 1.782 / 58 / 58,-1.000 / -1.000 / 0 / 44,1.156 / 1.797 / 41 / 41,1.122 / 1.520 / 30 / 30
19,2-9,0.893 / 0.893 / 25 / 25,0.893 / 0.893 / 46 / 46,-1.000 / -1.000 / 0 / 52,0.893 / 0.893 / 31 / 31,1.185 / 1.185 / 52 / 52
20,2-10,1.223 / 1.892 / 34 / 34,1.879 / 2.361 / 42 / 42,-1.000 / -1.000 / 0 / 61,1.738 / 2.535 / 52 / 52,1.550 / 1.915 / 72 / 72
21,2-11,1.314 / 1.968 / 54 / 54,1.342 / 1.616 / 28 / 28,-1.000 / -1.000 / 0 / 50,1.321 / 1.918 / 58 / 58,1.368 / 2.019 / 68 / 68
22,2-12,0.952 / 0.952 / 72 / 72,0.952 / 0.952 / 62 / 62,-1.000 / -1.000 / 0 / 49,0.952 / 0.952 / 50 / 50,0.952 / 0.952 / 35 / 35
23,2-13,1.322 / 1.501 / 29 / 29,0.678 / 1.098 / 49 / 49,-1.000 / -1.000 / 0 / 29,1.222 / 1.423 / 50 / 50,0.670 / 0.890 / 65 / 65
24,2-14,1.217 / 1.843 / 53 / 53,1.240 / 1.843 / 48 / 48,-1.000 / -1.000 / 0 / 37,1.154 / 1.552 / 67 / 67,1.084 / 1.552 / 47 / 47
25,2-15,1.014 / 1.402 / 58 / 58,1.025 / 1.402 / 26 / 26,-1.000 / -1.000 / 0 / 34,0.995 / 1.402 / 63 / 63,0.950 / 1.255 / 55 / 55
26,2-16,0.912 / 1.014 / 40 / 40,0.981 / 1.014 / 30 / 30,-1.000 / -1.000 / 0 / 34,0.966 / 1.014 / 18 / 18,0.948 / 1.014 / 60 / 60
27,2-17,1.144 / 1.886 / 40 / 40,1.156 / 1.749 / 44 / 44,-1.000 / -1.000 / 0 / 37,1.306 / 1.886 / 59 / 59,1.157 / 1.501 / 48 / 48
28,2-18,1.197 / 2.021 / 59 / 59,1.122 / 1.654 / 61 / 61,-1.000 / -1.000 / 0 / 41,1.261 / 2.021 / 50 / 50,1.503 / 2.040 / 53 / 53
29,2-19,0.908 / 0.908 / 34 / 34,1.557 / 1.865 / 64 / 64,-1.000 / -1.000 / 0 / 59,1.176 / 1.490 / 34 / 34,1.219 / 1.512 / 57 / 57
30,2-20,1.059 / 1.437 / 44 / 44,1.046 / 1.516 / 57 / 57,-1.000 / -1.000 / 0 / 65,1.075 / 1.437 / 56 / 56,1.043 / 1.516 / 43 / 43
31,2-21,1.074 / 1.673 / 38 / 38,1.016 / 1.386 / 59 / 59,-1.000 / -1.000 / 0 / 46,1.146 / 1.673 / 24 / 24,1.007 / 1.267 / 64 / 64
32,2-22,0.987 / 1.678 / 54 / 54,1.003 / 1.462 / 60 / 60,-1.000 / -1.000 / 0 / 73,0.939 / 1.306 / 56 / 56,1.226 / 1.678 / 46 / 46
33,2-23,1.197 / 1.889 / 46 / 46,1.013 / 1.734 / 44 / 44,-1.000 / -1.000 / 0 / 65,1.067 / 1.452 / 27 / 27,1.081 / 1.734 / 26 / 26
34,2-24,1.265 / 1.834 / 54 / 54,1.243 / 1.904 / 34 / 34,-1.000 / -1.000 / 0 / 45,1.370 / 1.904 / 62 / 62,1.564 / 1.947 / 39 / 39
35,2-25,1.108 / 1.641 / 49 / 49,1.289 / 1.786 / 24 / 24,-1.000 / -1.000 / 0 / 56,1.223 / 1.786 / 58 / 58,1.123 / 1.757 / 50 / 50
36,2-26,1.306 / 1.852 / 45 / 45,1.490 / 2.093 / 63 / 63,-1.000 / -1.000 / 0 / 60,1.319 / 2.093 / 49 / 49,1.350 / 1.704 / 42 / 42
37,2-27,0.931 / 0.931 / 42 / 42,0.931 / 0.931 / 49 / 49,-1.000 / -1.000 / 0 / 49,0.931 / 0.931 / 55 / 55,0.931 / 0.931 / 44 / 44
38,2-28,1.126 / 1.618 / 60 / 60,1.049 / 1.618 / 57 / 57,-1.000 / -1.000 / 0 / 48,1.071 / 1.618 / 50 / 50,1.129 / 1.618 / 41 / 41
39,2-29,1.028 / 1.728 / 24 / 24,1.299 / 2.113 / 61 / 61,-1.000 / -1.000 / 0 / 58,1.186 / 1.728 / 29 / 29,1.099 / 1.700 / 50 / 50
