,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.486 / 2.022 / 99 / 99,1.862 / 2.347 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.389 / 1.888 / 99 / 99,1.585 / 2.541 / 99 / 99
1,1-1,1.023 / 1.064 / 99 / 99,1.301 / 1.374 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.018 / 1.064 / 99 / 99,1.032 / 1.514 / 99 / 99
2,1-2,1.382 / 1.660 / 99 / 99,1.853 / 2.100 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.361 / 1.361 / 99 / 99,1.529 / 1.660 / 99 / 99
3,1-3,1.853 / 2.199 / 99 / 99,3.579 / 3.942 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.877 / 2.135 / 99 / 99,1.890 / 2.199 / 99 / 99
4,1-4,1.505 / 1.812 / 99 / 99,1.466 / 1.913 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.390 / 1.764 / 99 / 99,1.571 / 1.907 / 99 / 99
5,1-5,1.745 / 2.229 / 99 / 99,1.964 / 2.569 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.693 / 2.229 / 99 / 99,1.721 / 2.229 / 99 / 99
6,1-6,1.477 / 1.890 / 99 / 99,2.030 / 2.631 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.573 / 1.890 / 99 / 99,1.511 / 1.941 / 99 / 99
7,1-7,1.931 / 2.316 / 99 / 99,3.000 / 3.414 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.970 / 2.316 / 99 / 99,1.985 / 2.454 / 99 / 99
8,1-8,1.570 / 2.404 / 99 / 99,1.487 / 2.084 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.505 / 2.031 / 99 / 99,1.387 / 2.031 / 99 / 99
9,1-9,2.307 / 2.685 / 99 / 99,3.500 / 3.797 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.392 / 2.685 / 99 / 99,2.390 / 2.825 / 99 / 99
10,2-0,1.136 / 2.268 / 67 / 67,1.073 / 1.564 / 38 / 38,-1.000 / -1.000 / 0 / 66,1.095 / 1.547 / 53 / 53,1.206 / 1.916 / 31 / 31
11,2-1,0.745 / 0.858 / 70 / 70,1.025 / 1.504 / 63 / 63,-1.000 / -1.000 / 0 / 41,0.798 / 1.099 / 68 / 68,0.814 / 1.099 / 44 / 44
12,2-2,1.268 / 2.239 / 51 / 51,1.180 / 2.239 / 41 / 41,-1.000 / -1.000 / 0 / 40,1.081 / 1.838 / 46 / 46,1.119 / 1.838 / 43 / 43
13,2-3,1.242 / 1.743 / 56 / 56,1.026 / 1.342 / 33 / 33,-1.000 / -1.000 / 0 / 40,1.094 / 1.342 / 47 / 47,1.069 / 1.743 / 47 / 47
14,2-4,1.848 / 2.450 / 42 / 42,1.835 / 2.504 / 50 / 50,-1.000 / -1.000 / 0 / 67,1.739 / 2.450 / 52 / 52,1.937 / 2.450 / 50 / 50
15,2-5,1.033 / 1.620 / 54 / 54,1.133 / 1.409 / 48 / 48,-1.000 / -1.000 / 0 / 43,1.060 / 1.999 / 50 / 50,1.053 / 1.894 / 52 / 52
16,2-6,0.941 / 1.207 / 27 / 27,0.956 / 1.376 / 48 / 48,-1.000 / -1.000 / 0 / 54,1.278 / 1.538 / 59 / 59,1.073 / 1.538 / 43 / 43
17,2-7,0.960 / 1.330 / 40 / 40,1.144 / 1.720 / 60 / 60,-1.000 / -1.000 / 0 / 69,1.169 / 1.720 / 50 / 50,1.075 / 1.365 / 39 / 39
18,2-8,1.041 / 1.223 / 22 / 22,1.016 / 1.223 / 53 / 53,-1.000 / -1.000 / 0 / 42,0.946 / 1.223 / 42 / 42,0.990 / 1.223 / 67 / 67
19,2-9,0.858 / 1.064 / 58 / 58,0.804 / 0.999 / 56 / 56,-1.000 / -1.000 / 0 / 36,0.793 / 0.999 / 28 / 28,0.998 / 1.302 / 54 / 54
20,2-10,1.252 / 1.735 / 50 / 50,1.100 / 1.531 / 35 / 35,-1.000 / -1.000 / 0 / 50,1.389 / 2.205 / 47 / 47,1.326 / 2.082 / 63 / 63
21,2-11,0.981 / 1.595 / 39 / 39,1.032 / 2.020 / 58 / 58,-1.000 / -1.000 / 0 / 49,1.276 / 1.627 / 57 / 57,1.148 / 1.595 / 52 / 52
22,2-12,1.025 / 1.567 / 51 / 51,1.225 / 1.761 / 51 / 51,-1.000 / -1.000 / 0 / 26,0.948 / 1.246 / 49 / 49,1.042 / 1.567 / 54 / 54
23,2-13,1.048 / 1.355 / 64 / 64,1.011 / 1.060 / 53 / 53,-1.000 / -1.000 / 0 / 45,1.040 / 1.355 / 53 / 53,0.965 / 1.060 / 37 / 37
24,2-14,0.891 / 0.891 / 45 / 45,1.011 / 1.011 / 47 / 47,-1.000 / -1.000 / 0 / 38,0.891 / 0.891 / 54 / 54,0.891 / 0.891 / 34 / 34
25,2-15,1.058 / 1.188 / 53 / 53,1.103 / 1.429 / 52 / 52,-1.000 / -1.000 / 0 / 60,1.073 / 1.436 / 50 / 50,1.039 / 1.436 / 55 / 55
26,2-16,1.022 / 1.143 / 29 / 29,1.251 / 1.461 / 67 / 67,-1.000 / -1.000 / 0 / 63,1.044 / 1.143 / 26 / 26,1.262 / 1.461 / 40 / 40
27,2-17,1.187 / 1.707 / 45 / 45,1.199 / 1.707 / 58 / 58,-1.000 / -1.000 / 0 / 58,1.206 / 1.707 / 48 / 48,1.162 / 1.707 / 36 / 36
28,2-18,1.060 / 1.422 / 50 / 50,1.044 / 1.349 / 52 / 52,-1.000 / -1.000 / 0 / 57,1.021 / 1.349 / 35 / 35,0.941 / 0.941 / 26 / 26
29,2-19,1.118 / 1.630 / 50 / 50,1.189 / 1.630 / 60 / 60,-1.000 / -1.000 / 0 / 70,1.036 / 1.630 / 63 / 63,1.175 / 1.630 / 44 / 44
30,2-20,1.153 / 1.444 / 66 / 66,1.029 / 1.444 / 59 / 59,-1.000 / -1.000 / 0 / 51,1.147 / 1.444 / 52 / 52,0.971 / 1.227 / 45 / 45
31,2-21,0.995 / 1.342 / 56 / 56,1.023 / 1.353 / 71 / 71,-1.000 / -1.000 / 0 / 47,1.107 / 1.670 / 24 / 24,1.062 / 1.670 / 51 / 51
32,2-22,0.895 / 0.895 / 49 / 49,0.895 / 0.895 / 63 / 63,-1.000 / -1.000 / 0 / 65,0.895 / 0.895 / 52 / 52,0.895 / 0.895 / 25 / 25
33,2-23,1.078 / 1.304 / 51 / 51,1.505 / 1.650 / 60 / 60,-1.000 / -1.000 / 0 / 68,1.072 / 1.243 / 44 / 44,1.052 / 1.304 / 49 / 49
34,2-24,1.169 / 1.654 / 64 / 64,1.295 / 1.800 / 63 / 63,-1.000 / -1.000 / 0 / 53,1.096 / 1.654 / 67 / 67,1.028 / 1.412 / 45 / 45
35,2-25,1.413 / 2.266 / 70 / 70,1.193 / 2.209 / 45 / 45,-1.000 / -1.000 / 0 / 33,1.602 / 2.595 / 55 / 55,1.500 / 2.614 / 50 / 50
36,2-26,0.953 / 1.050 / 56 / 56,0.959 / 1.028 / 44 / 44,-1.000 / -1.000 / 0 / 63,0.975 / 1.079 / 43 / 43,0.951 / 1.028 / 54 / 54
37,2-27,0.977 / 1.057 / 54 / 54,0.986 / 1.057 / 71 / 71,-1.000 / -1.000 / 0 / 54,0.973 / 1.057 / 79 / 79,1.063 / 1.063 / 41 / 41
38,2-28,1.036 / 1.395 / 61 / 61,1.221 / 1.465 / 29 / 29,-1.000 / -1.000 / 0 / 72,1.046 / 1.375 / 52 / 52,1.017 / 1.343 / 45 / 45
39,2-29,0.919 / 0.919 / 55 / 55,0.919 / 0.919 / 51 / 51,-1.000 / -1.000 / 0 / 61,0.919 / 0.919 / 47 / 47,0.919 / 0.919 / 77 / 77
