,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.583 / 2.157 / 99 / 99,1.674 / 2.323 / 99 / 99,1.939 / 2.420 / 99 / 99,1.735 / 2.157 / 99 / 99,2.071 / 2.441 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.101 / 1.101 / 99 / 99,1.558 / 1.558 / 19 / 99,1.000 / 1.000 / 99 / 99,1.198 / 1.740 / 99 / 99
2,1-2,1.632 / 2.808 / 99 / 99,1.535 / 2.140 / 99 / 99,1.576 / 2.433 / 99 / 99,1.701 / 2.656 / 99 / 99,1.646 / 2.688 / 99 / 99
3,1-3,1.506 / 1.862 / 99 / 99,1.422 / 1.862 / 99 / 99,1.383 / 1.944 / 99 / 99,1.767 / 2.048 / 99 / 99,1.610 / 1.944 / 99 / 99
4,1-4,1.510 / 2.076 / 99 / 99,1.614 / 2.366 / 99 / 99,1.798 / 2.765 / 99 / 99,1.468 / 2.085 / 99 / 99,1.409 / 2.040 / 99 / 99
5,1-5,1.818 / 2.574 / 99 / 99,1.778 / 1.778 / 5 / 99,2.151 / 2.828 / 41 / 99,1.822 / 2.393 / 99 / 99,1.813 / 2.574 / 99 / 99
6,1-6,1.985 / 2.471 / 99 / 99,2.257 / 2.786 / 99 / 99,3.701 / 4.298 / 99 / 99,2.101 / 2.653 / 99 / 99,2.254 / 2.608 / 99 / 99
7,1-7,1.582 / 2.185 / 99 / 99,2.555 / 3.037 / 99 / 99,2.185 / 2.645 / 47 / 99,1.729 / 2.127 / 99 / 99,1.634 / 2.127 / 99 / 99
8,1-8,1.409 / 1.815 / 99 / 99,1.360 / 1.886 / 99 / 99,1.529 / 1.899 / 99 / 99,1.403 / 1.815 / 99 / 99,1.819 / 2.272 / 99 / 99
9,1-9,2.086 / 2.690 / 99 / 99,2.669 / 3.256 / 99 / 99,2.725 / 3.792 / 99 / 99,2.394 / 3.261 / 99 / 99,2.086 / 2.630 / 99 / 99
10,2-0,1.165 / 2.406 / 56 / 56,1.409 / 2.174 / 23 / 23,1.339 / 2.406 / 35 / 35,1.227 / 2.388 / 46 / 46,1.642 / 3.021 / 73 / 73
11,2-1,1.080 / 1.937 / 61 / 61,1.191 / 1.986 / 68 / 68,1.063 / 1.724 / 35 / 35,1.221 / 1.512 / 69 / 69,1.178 / 1.576 / 51 / 51
12,2-2,1.434 / 1.940 / 54 / 54,1.198 / 2.035 / 76 / 76,1.249 / 1.680 / 47 / 47,1.804 / 2.067 / 51 / 51,1.578 / 2.103 / 79 / 79
13,2-3,1.281 / 1.755 / 44 / 44,1.248 / 1.643 / 41 / 41,1.109 / 1.643 / 53 / 53,1.218 / 1.643 / 52 / 52,1.031 / 1.643 / 41 / 41
14,2-4,1.017 / 1.274 / 62 / 62,0.920 / 0.920 / 35 / 35,1.051 / 1.274 / 84 / 84,1.021 / 1.274 / 35 / 35,0.983 / 1.274 / 51 / 51
15,2-5,1.013 / 1.403 / 66 / 66,1.296 / 1.810 / 44 / 44,1.052 / 1.595 / 64 / 64,1.075 / 1.403 / 44 / 44,1.045 / 1.810 / 57 / 57
16,2-6,1.073 / 1.544 / 33 / 33,1.024 / 1.542 / 35 / 35,2.660 / 3.958 / 62 / 62,1.046 / 1.815 / 56 / 56,1.050 / 1.544 / 64 / 64
17,2-7,0.952 / 0.952 / 66 / 66,0.952 / 0.952 / 51 / 51,1.075 / 1.075 / 58 / 58,0.952 / 0.952 / 41 / 41,0.952 / 0.952 / 56 / 56
18,2-8,0.934 / 2.015 / 49 / 49,1.098 / 1.651 / 41 / 41,3.127 / 5.104 / 48 / 48,1.182 / 1.896 / 63 / 63,1.060 / 2.015 / 42 / 42
19,2-9,0.993 / 1.299 / 56 / 56,1.051 / 1.722 / 52 / 52,1.212 / 1.687 / 64 / 64,1.003 / 1.687 / 45 / 45,1.113 / 1.687 / 52 / 52
20,2-10,1.024 / 1.525 / 44 / 44,1.129 / 1.536 / 65 / 65,1.139 / 1.536 / 66 / 66,1.151 / 1.536 / 46 / 46,1.024 / 1.319 / 44 / 44
21,2-11,1.007 / 1.325 / 47 / 47,1.054 / 1.325 / 73 / 73,1.015 / 1.325 / 41 / 41,0.970 / 1.325 / 42 / 42,1.061 / 1.325 / 48 / 48
22,2-12,1.204 / 1.476 / 48 / 48,1.195 / 1.802 / 63 / 63,1.116 / 1.462 / 49 / 49,1.074 / 1.453 / 34 / 34,1.086 / 1.453 / 33 / 33
23,2-13,0.941 / 0.941 / 66 / 66,0.941 / 0.941 / 41 / 41,0.941 / 0.941 / 62 / 62,0.941 / 0.941 / 61 / 61,0.941 / 0.941 / 55 / 55
24,2-14,1.141 / 1.490 / 24 / 24,1.115 / 1.707 / 40 / 40,1.485 / 2.215 / 62 / 62,1.517 / 2.007 / 71 / 71,1.186 / 2.007 / 67 / 67
25,2-15,0.889 / 0.889 / 56 / 56,0.889 / 0.889 / 73 / 73,0.889 / 0.889 / 53 / 53,0.889 / 0.889 / 54 / 54,0.889 / 0.889 / 56 / 56
26,2-16,1.145 / 1.434 / 66 / 66,1.033 / 1.496 / 60 / 60,1.009 / 1.434 / 59 / 59,1.084 / 1.443 / 66 / 66,1.209 / 1.706 / 55 / 55
27,2-17,1.145 / 1.719 / 53 / 53,1.189 / 1.719 / 60 / 60,1.247 / 1.719 / 74 / 74,1.366 / 1.719 / 54 / 54,1.237 / 1.719 / 67 / 67
28,2-18,1.036 / 1.238 / 44 / 44,1.057 / 1.238 / 63 / 63,1.992 / 2.306 / 44 / 44,1.057 / 1.513 / 83 / 83,0.936 / 1.238 / 57 / 57
29,2-19,1.221 / 1.555 / 58 / 58,1.053 / 1.322 / 39 / 39,2.458 / 3.286 / 62 / 62,1.257 / 1.789 / 55 / 55,1.225 / 1.521 / 48 / 48
30,2-20,1.226 / 1.993 / 59 / 59,1.095 / 1.633 / 38 / 38,1.041 / 1.354 / 38 / 38,1.137 / 1.665 / 55 / 55,1.260 / 2.059 / 52 / 52
31,2-21,1.085 / 1.542 / 50 / 50,0.906 / 1.542 / 60 / 60,1.194 / 1.542 / 54 / 54,0.989 / 1.542 / 59 / 59,1.063 / 1.542 / 67 / 67
32,2-22,0.970 / 1.512 / 70 / 70,0.903 / 1.512 / 45 / 45,0.960 / 1.512 / 45 / 45,0.971 / 1.512 / 63 / 63,0.996 / 1.512 / 72 / 72
33,2-23,1.064 / 1.836 / 58 / 58,1.982 / 2.632 / 57 / 57,1.106 / 1.788 / 38 / 38,1.123 / 1.817 / 61 / 61,1.869 / 2.239 / 44 / 44
34,2-24,1.347 / 1.728 / 32 / 32,1.223 / 1.820 / 51 / 51,1.829 / 2.653 / 75 / 75,1.253 / 1.728 / 51 / 51,1.285 / 1.439 / 35 / 35
35,2-25,1.264 / 1.881 / 50 / 50,0.834 / 1.139 / 22 / 22,0.918 / 1.565 / 44 / 44,1.514 / 2.045 / 46 / 46,1.339 / 2.167 / 58 / 58
36,2-26,1.572 / 2.436 / 66 / 66,2.068 / 2.517 / 32 / 32,1.408 / 1.954 / 58 / 58,1.914 / 2.676 / 48 / 48,1.467 / 2.409 / 71 / 71
37,2-27,1.354 / 1.826 / 34 / 34,1.298 / 1.568 / 59 / 59,1.084 / 1.519 / 46 / 46,1.297 / 1.544 / 66 / 66,1.152 / 1.568 / 43 / 43
38,2-28,1.213 / 1.709 / 52 / 52,1.271 / 2.405 / 53 / 53,3.751 / 4.508 / 71 / 71,1.543 / 2.725 / 87 / 87,1.316 / 2.453 / 44 / 44
39,2-29,0.888 / 0.888 / 36 / 36,0.888 / 0.888 / 61 / 61,0.888 / 0.888 / 22 / 22,0.888 / 0.888 / 52 / 52,0.888 / 0.888 / 58 / 58
