,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,-1.000 / -1.000 / 0 / 99,2.199 / 2.595 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.936 / 2.593 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.238 / 1.708 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.475 / 1.753 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.042 / 1.042 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.648 / 1.648 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.310 / 1.480 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.388 / 1.974 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.418 / 1.671 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.751 / 1.862 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.646 / 1.953 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,1.487 / 1.631 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.696 / 1.922 / 99 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,1.465 / 1.655 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.480 / 1.655 / 99 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,1.656 / 2.349 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.587 / 2.108 / 99 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,1.483 / 1.706 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.460 / 1.706 / 99 / 99
10,2-0,-1.000 / -1.000 / 0 / 50,1.146 / 1.424 / 40 / 40,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 41,1.122 / 1.424 / 37 / 37
11,2-1,-1.000 / -1.000 / 0 / 51,1.371 / 1.924 / 60 / 60,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 60,1.156 / 1.606 / 29 / 29
12,2-2,-1.000 / -1.000 / 0 / 46,1.181 / 1.546 / 60 / 60,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 52,1.070 / 1.546 / 56 / 56
13,2-3,-1.000 / -1.000 / 0 / 64,0.982 / 1.262 / 43 / 43,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 37,1.108 / 1.621 / 62 / 62
14,2-4,-1.000 / -1.000 / 0 / 26,1.168 / 1.635 / 58 / 58,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 63,1.151 / 1.693 / 47 / 47
15,2-5,-1.000 / -1.000 / 0 / 18,1.237 / 1.612 / 53 / 53,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 50,1.077 / 1.612 / 58 / 58
16,2-6,-1.000 / -1.000 / 0 / 83,1.152 / 1.489 / 36 / 36,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 55,1.379 / 1.537 / 22 / 22
17,2-7,-1.000 / -1.000 / 0 / 54,1.212 / 2.230 / 33 / 33,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 64,1.225 / 1.856 / 24 / 24
18,2-8,-1.000 / -1.000 / 0 / 35,1.066 / 1.638 / 32 / 32,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 64,1.161 / 1.659 / 58 / 58
19,2-9,-1.000 / -1.000 / 0 / 39,1.231 / 1.629 / 28 / 28,-1.000 / -1.000 / 0 / 74,-1.000 / -1.000 / 0 / 39,1.294 / 1.922 / 46 / 46
20,2-10,-1.000 / -1.000 / 0 / 12,1.312 / 2.057 / 34 / 34,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 25,1.729 / 2.647 / 47 / 47
21,2-11,-1.000 / -1.000 / 0 / 52,0.930 / 0.930 / 64 / 64,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 50,0.930 / 0.930 / 32 / 32
22,2-12,-1.000 / -1.000 / 0 / 34,0.967 / 1.322 / 59 / 59,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 44,1.111 / 1.386 / 69 / 69
23,2-13,-1.000 / -1.000 / 0 / 47,1.158 / 1.866 / 57 / 57,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 44,1.161 / 1.866 / 23 / 23
24,2-14,-1.000 / -1.000 / 0 / 56,1.299 / 2.862 / 38 / 38,-1.000 / -1.000 / 0 / 68,-1.000 / -1.000 / 0 / 28,1.368 / 2.429 / 54 / 54
25,2-15,-1.000 / -1.000 / 0 / 45,1.068 / 1.299 / 52 / 52,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 53,0.935 / 1.163 / 32 / 32
26,2-16,-1.000 / -1.000 / 0 / 53,1.213 / 1.680 / 68 / 68,-1.000 / -1.000 / 0 / 21,-1.000 / -1.000 / 0 / 50,1.125 / 1.351 / 34 / 34
27,2-17,-1.000 / -1.000 / 0 / 61,1.102 / 1.719 / 57 / 57,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 33,1.688 / 2.810 / 67 / 67
28,2-18,-1.000 / -1.000 / 0 / 60,1.191 / 2.003 / 36 / 36,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 80,2.193 / 2.863 / 59 / 59
29,2-19,-1.000 / -1.000 / 0 / 51,1.258 / 2.138 / 41 / 41,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 53,0.982 / 1.223 / 54 / 54
30,2-20,-1.000 / -1.000 / 0 / 51,0.895 / 0.938 / 55 / 55,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 49,0.895 / 0.938 / 65 / 65
31,2-21,-1.000 / -1.000 / 0 / 32,1.782 / 2.429 / 27 / 27,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 53,1.543 / 2.560 / 56 / 56
32,2-22,-1.000 / -1.000 / 0 / 39,1.210 / 1.664 / 29 / 29,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 74,1.273 / 1.664 / 36 / 36
33,2-23,-1.000 / -1.000 / 0 / 61,1.081 / 2.221 / 43 / 43,-1.000 / -1.000 / 0 / 70,-1.000 / -1.000 / 0 / 52,1.357 / 2.221 / 47 / 47
34,2-24,-1.000 / -1.000 / 0 / 39,1.164 / 1.599 / 52 / 52,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 31,1.175 / 1.787 / 35 / 35
35,2-25,-1.000 / -1.000 / 0 / 60,1.103 / 1.968 / 50 / 50,-1.000 / -1.000 / 0 / 69,-1.000 / -1.000 / 0 / 44,1.693 / 2.431 / 57 / 57
36,2-26,-1.000 / -1.000 / 0 / 53,1.295 / 1.612 / 45 / 45,-1.000 / -1.000 / 0 / 76,-1.000 / -1.000 / 0 / 51,0.956 / 1.543 / 48 / 48
37,2-27,-1.000 / -1.000 / 0 / 69,1.071 / 1.758 / 44 / 44,-1.000 / -1.000 / 0 / 70,-1.000 / -1.000 / 0 / 47,1.130 / 1.482 / 57 / 57
38,2-28,-1.000 / -1.000 / 0 / 39,0.999 / 1.246 / 62 / 62,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 66,1.020 / 1.246 / 39 / 39
39,2-29,-1.000 / -1.000 / 0 / 33,1.258 / 1.962 / 33 / 33,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 46,1.262 / 2.036 / 54 / 54
