,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.276 / 1.560 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.230 / 1.560 / 99 / 99,1.734 / 1.831 / 99 / 99
1,1-1,1.244 / 1.499 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.334 / 1.499 / 99 / 99,1.046 / 1.187 / 99 / 99
2,1-2,1.420 / 2.054 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.314 / 1.836 / 99 / 99,1.621 / 2.249 / 99 / 99
3,1-3,1.636 / 2.068 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.528 / 2.068 / 99 / 99,1.521 / 2.068 / 99 / 99
4,1-4,1.565 / 2.576 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.024 / 3.074 / 99 / 99,1.614 / 2.942 / 99 / 99
5,1-5,1.260 / 1.509 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.237 / 1.505 / 99 / 99,1.333 / 1.505 / 99 / 99
6,1-6,1.593 / 1.977 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.588 / 1.977 / 99 / 99,1.606 / 1.977 / 99 / 99
7,1-7,1.295 / 1.402 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.337 / 1.402 / 99 / 99,1.836 / 2.034 / 99 / 99
8,1-8,1.484 / 2.118 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.385 / 2.372 / 99 / 99,1.955 / 2.401 / 99 / 99
9,1-9,1.160 / 1.408 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.532 / 1.706 / 99 / 99,1.456 / 1.719 / 99 / 99
10,2-0,1.075 / 1.351 / 59 / 59,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 29,1.049 / 1.364 / 41 / 41,0.993 / 1.257 / 50 / 50
11,2-1,1.937 / 2.759 / 31 / 31,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 63,1.897 / 2.679 / 58 / 58,1.818 / 3.037 / 56 / 56
12,2-2,1.630 / 2.444 / 54 / 54,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 44,1.348 / 1.844 / 40 / 40,1.753 / 2.444 / 64 / 64
13,2-3,1.184 / 1.604 / 61 / 61,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 51,1.071 / 1.578 / 45 / 45,0.980 / 1.248 / 26 / 26
14,2-4,0.952 / 1.263 / 45 / 45,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 32,0.955 / 1.161 / 45 / 45,0.979 / 1.161 / 47 / 47
15,2-5,0.946 / 1.521 / 50 / 50,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 43,0.924 / 1.521 / 65 / 65,0.961 / 1.221 / 64 / 64
16,2-6,0.977 / 1.176 / 23 / 23,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 54,1.166 / 1.895 / 52 / 52,0.962 / 1.974 / 41 / 41
17,2-7,0.892 / 0.892 / 47 / 47,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 50,0.892 / 0.892 / 41 / 41,0.892 / 0.892 / 53 / 53
18,2-8,1.228 / 1.511 / 46 / 46,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 73,1.036 / 1.511 / 49 / 49,1.067 / 1.244 / 47 / 47
19,2-9,1.364 / 2.049 / 47 / 47,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 36,1.360 / 2.049 / 42 / 42,1.289 / 1.762 / 71 / 71
