,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.019 / 1.086 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.100 / 1.589 / 99 / 99
1,1-1,1.075 / 1.207 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,0.989 / 1.185 / 99 / 99
2,1-2,1.603 / 1.996 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.356 / 2.588 / 99 / 99
3,1-3,1.085 / 1.571 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.253 / 1.536 / 99 / 99
4,1-4,1.526 / 2.152 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.343 / 1.763 / 99 / 99
5,1-5,1.501 / 1.752 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.801 / 2.137 / 99 / 99
6,1-6,1.836 / 2.418 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.426 / 3.165 / 99 / 99
7,1-7,1.324 / 1.788 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.997 / 2.255 / 99 / 99
8,1-8,1.874 / 2.113 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.887 / 2.275 / 99 / 99
9,1-9,1.103 / 1.275 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.716 / 2.052 / 99 / 99
10,2-0,1.168 / 1.639 / 51 / 51,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 79,-1.000 / -1.000 / 0 / 29,0.952 / 1.336 / 24 / 24
11,2-1,1.296 / 1.708 / 69 / 69,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 46,1.092 / 1.460 / 44 / 44
12,2-2,0.982 / 1.629 / 47 / 47,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 53,0.895 / 0.895 / 43 / 43
13,2-3,1.098 / 2.107 / 54 / 54,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 52,1.631 / 2.362 / 41 / 41
14,2-4,0.936 / 0.987 / 36 / 36,-1.000 / -1.000 / 0 / 76,-1.000 / -1.000 / 0 / 75,-1.000 / -1.000 / 0 / 66,0.858 / 0.987 / 52 / 52
15,2-5,1.458 / 1.973 / 52 / 52,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 41,1.228 / 1.728 / 59 / 59
16,2-6,1.109 / 1.483 / 35 / 35,-1.000 / -1.000 / 0 / 73,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 67,0.996 / 1.525 / 52 / 52
17,2-7,1.362 / 1.864 / 45 / 45,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 35,1.942 / 2.642 / 37 / 37
18,2-8,1.347 / 2.148 / 40 / 40,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 67,1.279 / 1.745 / 53 / 53
19,2-9,0.890 / 0.890 / 18 / 18,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 34,0.890 / 0.890 / 64 / 64
20,2-10,1.333 / 1.980 / 58 / 58,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 27,-1.000 / -1.000 / 0 / 26,1.440 / 2.234 / 71 / 71
21,2-11,1.132 / 1.803 / 59 / 59,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 67,1.001 / 1.398 / 53 / 53
22,2-12,1.068 / 1.494 / 50 / 50,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 38,1.229 / 1.517 / 75 / 75
23,2-13,1.168 / 1.720 / 76 / 76,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 56,1.194 / 1.469 / 25 / 25
24,2-14,1.116 / 1.326 / 51 / 51,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 53,1.081 / 1.326 / 47 / 47
25,2-15,1.414 / 2.102 / 68 / 68,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 31,1.204 / 1.997 / 44 / 44
26,2-16,1.388 / 1.658 / 57 / 57,-1.000 / -1.000 / 0 / 25,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 50,1.452 / 1.959 / 58 / 58
27,2-17,1.024 / 1.523 / 69 / 69,-1.000 / -1.000 / 0 / 80,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 51,1.200 / 1.505 / 43 / 43
28,2-18,1.037 / 1.344 / 71 / 71,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 26,1.187 / 1.344 / 41 / 41
29,2-19,1.129 / 2.022 / 57 / 57,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 47,1.607 / 2.266 / 48 / 48
30,2-20,0.924 / 1.049 / 35 / 35,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 35,0.965 / 1.268 / 44 / 44
31,2-21,1.159 / 1.736 / 31 / 31,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 27,1.136 / 1.338 / 61 / 61
