,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.549 / 1.978 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.631 / 2.067 / 99 / 99
1,1-1,1.847 / 2.240 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.879 / 2.186 / 99 / 99
2,1-2,1.169 / 1.387 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.198 / 1.326 / 99 / 99
3,1-3,1.621 / 2.076 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.655 / 2.187 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.309 / 1.820 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.493 / 1.820 / 99 / 99
6,1-6,1.369 / 1.522 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.394 / 1.475 / 99 / 99
7,1-7,1.714 / 1.714 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.734 / 1.964 / 99 / 99
8,1-8,1.759 / 2.043 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.285 / 1.890 / 99 / 99
9,1-9,1.562 / 2.290 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.703 / 2.058 / 99 / 99
10,2-0,1.747 / 2.488 / 59 / 59,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 67,1.665 / 2.349 / 30 / 30
11,2-1,1.978 / 2.642 / 80 / 80,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 44,2.101 / 2.678 / 62 / 62
12,2-2,1.804 / 2.215 / 36 / 36,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 57,1.427 / 1.821 / 53 / 53
13,2-3,0.909 / 1.702 / 38 / 38,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 29,0.888 / 0.888 / 56 / 56
14,2-4,2.235 / 2.615 / 60 / 60,-1.000 / -1.000 / 0 / 81,-1.000 / -1.000 / 0 / 46,2.398 / 2.796 / 61 / 61
15,2-5,2.005 / 2.431 / 52 / 52,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 71,2.604 / 3.199 / 44 / 44
16,2-6,1.011 / 1.752 / 66 / 66,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 37,1.458 / 1.831 / 71 / 71
17,2-7,1.640 / 1.872 / 63 / 63,-1.000 / -1.000 / 0 / 69,-1.000 / -1.000 / 0 / 40,1.994 / 2.362 / 40 / 40
18,2-8,1.924 / 2.195 / 3 / 3,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 27,1.212 / 2.044 / 48 / 48
19,2-9,2.024 / 2.534 / 64 / 64,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 56,2.313 / 2.987 / 44 / 44
20,2-10,2.168 / 2.629 / 29 / 29,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 46,2.384 / 2.810 / 60 / 60
21,2-11,1.755 / 2.330 / 59 / 59,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 50,1.993 / 2.419 / 40 / 40
22,2-12,2.589 / 3.049 / 74 / 74,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 48,2.663 / 3.201 / 42 / 42
23,2-13,1.051 / 1.389 / 54 / 54,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 46,1.017 / 1.325 / 43 / 43
24,2-14,1.020 / 1.375 / 47 / 47,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 54,2.113 / 2.503 / 62 / 62
25,2-15,1.730 / 2.173 / 53 / 53,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 66,1.973 / 2.634 / 35 / 35
26,2-16,1.551 / 2.128 / 46 / 46,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 55,2.058 / 2.870 / 45 / 45
27,2-17,1.428 / 1.440 / 48 / 48,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 63,0.971 / 0.971 / 60 / 60
28,2-18,0.983 / 1.334 / 61 / 61,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 69,1.492 / 1.964 / 74 / 74
29,2-19,1.087 / 1.260 / 43 / 43,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 48,1.189 / 1.279 / 53 / 53
30,2-20,1.248 / 1.705 / 64 / 64,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 62,1.162 / 1.337 / 42 / 42
31,2-21,1.088 / 1.237 / 76 / 76,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 68,1.104 / 1.194 / 79 / 79
32,2-22,1.197 / 1.584 / 57 / 57,-1.000 / -1.000 / 0 / 74,-1.000 / -1.000 / 0 / 60,1.102 / 1.303 / 57 / 57
33,2-23,1.251 / 1.837 / 40 / 40,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 60,2.214 / 3.196 / 44 / 45
34,2-24,2.644 / 3.226 / 63 / 63,-1.000 / -1.000 / 0 / 72,-1.000 / -1.000 / 0 / 31,2.091 / 2.646 / 37 / 37
35,2-25,1.864 / 1.899 / 42 / 42,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 66,1.295 / 1.857 / 58 / 58
36,2-26,1.442 / 1.780 / 32 / 32,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 40,1.232 / 2.000 / 59 / 59
37,2-27,1.129 / 1.186 / 36 / 36,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 55,1.582 / 1.787 / 56 / 56
38,2-28,1.243 / 2.004 / 59 / 59,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 79,2.511 / 3.610 / 49 / 49
