,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.521 / 2.215 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.472 / 2.215 / 99 / 99
1,1-1,1.586 / 2.239 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.419 / 2.290 / 99 / 99
2,1-2,1.381 / 1.834 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.494 / 1.834 / 99 / 99
3,1-3,1.626 / 2.357 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.533 / 2.357 / 99 / 99
4,1-4,1.101 / 1.380 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.898 / 1.898 / 99 / 99
5,1-5,1.430 / 1.549 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.170 / 1.320 / 99 / 99
6,1-6,1.586 / 2.001 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.686 / 2.001 / 99 / 99
7,1-7,1.421 / 1.812 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.478 / 1.812 / 99 / 99
8,1-8,1.732 / 2.063 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.773 / 2.063 / 99 / 99
9,1-9,1.657 / 1.806 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.574 / 1.806 / 99 / 99
10,2-0,1.236 / 1.889 / 85 / 85,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 41,1.252 / 1.580 / 42 / 42
11,2-1,1.023 / 1.378 / 63 / 63,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 53,1.041 / 1.378 / 50 / 50
12,2-2,0.960 / 1.307 / 39 / 39,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 46,1.047 / 1.307 / 69 / 69
13,2-3,1.002 / 1.680 / 33 / 33,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 59,1.196 / 1.624 / 46 / 46
14,2-4,1.071 / 1.448 / 63 / 63,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 57,1.047 / 1.448 / 47 / 47
15,2-5,1.030 / 1.461 / 87 / 87,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 66,1.072 / 1.802 / 40 / 40
16,2-6,1.074 / 1.964 / 45 / 45,-1.000 / -1.000 / 0 / 27,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 54,1.246 / 1.964 / 79 / 79
17,2-7,1.036 / 1.695 / 46 / 46,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 38,1.188 / 1.695 / 38 / 38
18,2-8,1.257 / 1.618 / 50 / 50,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 21,-1.000 / -1.000 / 0 / 72,1.340 / 1.830 / 52 / 52
19,2-9,1.080 / 1.253 / 66 / 66,-1.000 / -1.000 / 0 / 63,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 64,0.940 / 1.253 / 48 / 48
20,2-10,0.892 / 0.892 / 40 / 40,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 43,0.892 / 0.892 / 45 / 45
21,2-11,1.072 / 1.507 / 41 / 41,-1.000 / -1.000 / 0 / 26,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 52,1.084 / 1.604 / 25 / 25
22,2-12,0.890 / 0.890 / 35 / 35,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 39,0.890 / 0.890 / 70 / 70
23,2-13,0.919 / 0.919 / 70 / 70,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 33,0.919 / 0.919 / 49 / 49
24,2-14,1.072 / 1.652 / 19 / 19,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 62,1.085 / 1.455 / 59 / 59
25,2-15,0.996 / 1.226 / 32 / 32,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 52,1.107 / 1.533 / 54 / 54
26,2-16,1.034 / 1.537 / 43 / 43,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 32,1.751 / 2.412 / 53 / 53
27,2-17,1.710 / 2.042 / 57 / 57,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 34,1.316 / 2.413 / 60 / 60
28,2-18,1.047 / 1.271 / 39 / 39,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 26,1.016 / 1.271 / 70 / 70
29,2-19,1.351 / 2.617 / 87 / 87,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 53,1.131 / 2.223 / 55 / 55
30,2-20,1.230 / 1.491 / 42 / 42,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 81,1.054 / 1.266 / 54 / 54
31,2-21,1.104 / 1.452 / 48 / 48,-1.000 / -1.000 / 0 / 18,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 54,1.071 / 1.452 / 52 / 52
32,2-22,1.009 / 2.232 / 31 / 31,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 57,1.018 / 1.449 / 40 / 40
33,2-23,1.001 / 1.219 / 48 / 48,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 31,0.970 / 1.219 / 58 / 58
34,2-24,0.909 / 0.909 / 45 / 45,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 59,0.928 / 0.997 / 37 / 37
35,2-25,1.205 / 1.743 / 59 / 59,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 79,1.366 / 1.743 / 62 / 62
36,2-26,1.008 / 1.204 / 73 / 73,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 65,0.908 / 1.322 / 30 / 30
37,2-27,1.017 / 1.301 / 63 / 63,-1.000 / -1.000 / 0 / 80,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 40,0.964 / 1.292 / 65 / 65
38,2-28,1.476 / 2.387 / 32 / 32,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 33,1.500 / 2.387 / 71 / 71
39,2-29,1.425 / 1.923 / 71 / 71,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 56,1.519 / 1.923 / 33 / 33
