,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.403 / 2.002 / 99 / 99,1.944 / 2.400 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.629 / 2.023 / 99 / 99,1.747 / 2.413 / 99 / 99
1,1-1,1.314 / 2.308 / 99 / 99,1.709 / 2.373 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.476 / 2.308 / 99 / 99,1.808 / 2.552 / 99 / 99
2,1-2,1.306 / 1.871 / 99 / 99,1.231 / 1.602 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.220 / 1.602 / 99 / 99,1.460 / 1.589 / 4 / 99
3,1-3,1.364 / 1.726 / 99 / 99,1.311 / 1.726 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.269 / 1.726 / 99 / 99,1.356 / 1.726 / 99 / 99
4,1-4,1.731 / 2.088 / 99 / 99,2.182 / 2.524 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.637 / 2.088 / 99 / 99,1.723 / 2.088 / 99 / 99
5,1-5,1.263 / 1.597 / 99 / 99,1.242 / 1.597 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.226 / 1.597 / 99 / 99,2.249 / 2.685 / 99 / 99
6,1-6,1.675 / 2.203 / 99 / 99,1.493 / 2.040 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.635 / 2.191 / 99 / 99,2.778 / 3.089 / 99 / 99
7,1-7,1.168 / 1.406 / 99 / 99,1.903 / 2.176 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.123 / 1.406 / 99 / 99,1.176 / 1.406 / 99 / 99
8,1-8,1.349 / 1.754 / 99 / 99,1.497 / 1.839 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.320 / 1.754 / 99 / 99,3.460 / 3.633 / 99 / 99
9,1-9,2.391 / 2.709 / 99 / 99,2.321 / 2.709 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.256 / 2.709 / 99 / 99,2.793 / 3.557 / 99 / 99
10,2-0,1.020 / 1.250 / 63 / 63,0.979 / 1.250 / 59 / 59,-1.000 / -1.000 / 0 / 41,0.943 / 1.250 / 58 / 58,0.915 / 1.181 / 29 / 29
11,2-1,1.716 / 2.240 / 62 / 62,0.949 / 1.139 / 18 / 18,-1.000 / -1.000 / 0 / 54,1.679 / 1.909 / 64 / 64,1.716 / 2.549 / 60 / 60
12,2-2,1.238 / 1.658 / 20 / 20,1.288 / 1.658 / 25 / 25,-1.000 / -1.000 / 0 / 73,1.274 / 2.092 / 56 / 56,1.383 / 1.658 / 11 / 11
13,2-3,1.192 / 2.600 / 57 / 57,1.087 / 1.854 / 62 / 62,-1.000 / -1.000 / 0 / 57,1.083 / 1.390 / 34 / 34,1.224 / 2.600 / 49 / 49
14,2-4,0.921 / 1.286 / 43 / 43,0.903 / 1.286 / 40 / 40,-1.000 / -1.000 / 0 / 32,1.047 / 2.073 / 55 / 55,1.067 / 1.702 / 79 / 79
15,2-5,1.156 / 1.884 / 43 / 43,1.160 / 1.664 / 67 / 67,-1.000 / -1.000 / 0 / 67,1.110 / 1.884 / 48 / 48,1.090 / 1.275 / 58 / 58
16,2-6,1.050 / 1.336 / 47 / 47,1.120 / 1.336 / 54 / 54,-1.000 / -1.000 / 0 / 37,1.078 / 1.336 / 33 / 33,1.161 / 1.336 / 42 / 42
17,2-7,1.090 / 1.282 / 16 / 16,1.113 / 1.658 / 50 / 50,-1.000 / -1.000 / 0 / 37,1.134 / 1.658 / 63 / 63,1.076 / 1.282 / 28 / 28
18,2-8,0.903 / 1.236 / 42 / 42,0.932 / 1.250 / 64 / 64,-1.000 / -1.000 / 0 / 56,0.997 / 1.250 / 45 / 45,0.934 / 1.250 / 72 / 72
19,2-9,1.327 / 2.131 / 33 / 33,1.381 / 1.793 / 42 / 42,-1.000 / -1.000 / 0 / 75,1.279 / 1.813 / 63 / 63,1.467 / 1.804 / 42 / 42
20,2-10,0.920 / 0.920 / 40 / 40,0.920 / 0.920 / 34 / 34,-1.000 / -1.000 / 0 / 45,0.920 / 0.920 / 52 / 52,0.920 / 0.920 / 31 / 31
21,2-11,1.257 / 1.652 / 32 / 32,1.235 / 1.652 / 42 / 42,-1.000 / -1.000 / 0 / 63,1.140 / 1.652 / 57 / 57,1.264 / 1.652 / 64 / 64
22,2-12,1.209 / 1.514 / 26 / 26,0.979 / 1.253 / 40 / 40,-1.000 / -1.000 / 0 / 45,0.915 / 1.253 / 37 / 37,0.910 / 1.253 / 37 / 37
23,2-13,1.548 / 2.044 / 45 / 45,1.556 / 2.290 / 45 / 45,-1.000 / -1.000 / 0 / 62,1.661 / 2.733 / 65 / 65,1.482 / 2.290 / 55 / 55
24,2-14,1.302 / 2.111 / 75 / 75,1.009 / 1.796 / 35 / 35,-1.000 / -1.000 / 0 / 34,1.015 / 2.111 / 68 / 68,0.888 / 0.888 / 40 / 40
25,2-15,0.929 / 0.929 / 49 / 49,0.929 / 0.929 / 45 / 45,-1.000 / -1.000 / 0 / 61,0.929 / 0.929 / 48 / 48,0.929 / 0.929 / 45 / 45
26,2-16,0.979 / 1.094 / 61 / 61,0.997 / 1.162 / 46 / 46,-1.000 / -1.000 / 0 / 53,0.970 / 1.094 / 24 / 24,1.126 / 1.126 / 79 / 79
27,2-17,1.212 / 1.268 / 45 / 45,1.243 / 1.599 / 32 / 32,-1.000 / -1.000 / 0 / 70,0.984 / 1.253 / 45 / 45,1.178 / 1.268 / 45 / 45
28,2-18,1.012 / 1.342 / 55 / 55,0.930 / 0.930 / 27 / 27,-1.000 / -1.000 / 0 / 24,1.041 / 1.342 / 37 / 37,0.992 / 1.342 / 20 / 20
