,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.323 / 2.001 / 99 / 99,2.958 / 3.450 / 99 / 99,2.507 / 2.802 / 99 / 99,1.262 / 1.682 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.234 / 1.555 / 99 / 99,1.139 / 1.555 / 99 / 99,1.792 / 2.529 / 99 / 99,1.262 / 1.555 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.392 / 1.878 / 99 / 99,2.633 / 2.959 / 99 / 99,2.530 / 2.833 / 99 / 99,1.586 / 1.923 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.149 / 1.279 / 99 / 99,1.193 / 1.319 / 99 / 99,1.187 / 1.319 / 99 / 99,1.158 / 1.299 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.629 / 2.177 / 99 / 99,2.612 / 3.073 / 99 / 99,2.317 / 3.075 / 99 / 99,1.599 / 2.177 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.147 / 1.303 / 99 / 99,1.431 / 1.431 / 99 / 99,1.690 / 1.730 / 99 / 99,1.162 / 1.303 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.436 / 1.739 / 99 / 99,2.894 / 3.606 / 99 / 99,3.977 / 4.452 / 99 / 99,1.454 / 1.739 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.348 / 1.845 / 99 / 99,1.716 / 2.228 / 99 / 99,1.065 / 1.554 / 99 / 99,1.401 / 1.845 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.245 / 1.569 / 99 / 99,1.326 / 1.708 / 99 / 99,1.338 / 2.253 / 99 / 99,1.335 / 1.685 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.591 / 1.960 / 99 / 99,2.000 / 2.329 / 99 / 99,1.635 / 2.004 / 99 / 99,1.604 / 1.956 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,2-0,1.028 / 1.172 / 52 / 52,1.483 / 1.509 / 40 / 40,1.580 / 1.766 / 43 / 43,1.151 / 1.509 / 38 / 38,-1.000 / -1.000 / 0 / 46
11,2-1,0.983 / 1.762 / 64 / 64,1.093 / 1.762 / 59 / 59,1.136 / 1.762 / 67 / 67,1.004 / 1.762 / 45 / 45,-1.000 / -1.000 / 0 / 37
12,2-2,1.157 / 1.773 / 51 / 51,1.171 / 1.768 / 62 / 62,1.883 / 2.330 / 47 / 47,1.289 / 1.768 / 64 / 64,-1.000 / -1.000 / 0 / 50
13,2-3,1.118 / 1.315 / 34 / 34,1.324 / 1.847 / 61 / 61,1.307 / 1.861 / 40 / 40,1.328 / 1.674 / 49 / 49,-1.000 / -1.000 / 0 / 53
14,2-4,1.048 / 1.726 / 69 / 69,1.109 / 1.726 / 42 / 42,1.147 / 1.726 / 55 / 55,1.007 / 1.486 / 42 / 42,-1.000 / -1.000 / 0 / 65
15,2-5,1.117 / 1.537 / 45 / 45,1.054 / 1.574 / 53 / 53,1.044 / 1.574 / 50 / 50,1.142 / 1.537 / 59 / 59,-1.000 / -1.000 / 0 / 58
16,2-6,1.145 / 1.567 / 46 / 46,1.115 / 1.459 / 63 / 63,1.135 / 1.459 / 47 / 47,1.123 / 1.459 / 57 / 57,-1.000 / -1.000 / 0 / 58
17,2-7,1.693 / 1.856 / 46 / 46,2.000 / 2.000 / 44 / 44,0.904 / 1.389 / 33 / 33,1.704 / 1.856 / 36 / 36,-1.000 / -1.000 / 0 / 47
18,2-8,1.189 / 1.459 / 35 / 35,1.083 / 1.459 / 47 / 47,1.087 / 1.459 / 45 / 45,1.146 / 1.459 / 55 / 55,-1.000 / -1.000 / 0 / 56
19,2-9,0.895 / 0.895 / 48 / 48,0.895 / 0.895 / 49 / 49,1.269 / 1.318 / 63 / 63,0.895 / 0.895 / 52 / 52,-1.000 / -1.000 / 0 / 57
20,2-10,1.103 / 1.306 / 17 / 17,1.109 / 1.306 / 38 / 38,0.997 / 1.221 / 43 / 43,1.101 / 1.426 / 40 / 40,-1.000 / -1.000 / 0 / 30
21,2-11,1.074 / 1.876 / 57 / 57,1.044 / 1.999 / 36 / 36,1.360 / 2.173 / 51 / 51,1.170 / 1.892 / 65 / 65,-1.000 / -1.000 / 0 / 39
22,2-12,0.979 / 1.275 / 26 / 26,1.158 / 1.759 / 34 / 34,1.085 / 1.759 / 34 / 34,1.088 / 1.654 / 42 / 42,-1.000 / -1.000 / 0 / 69
23,2-13,1.031 / 1.599 / 60 / 60,1.080 / 1.592 / 65 / 65,1.026 / 1.592 / 48 / 48,1.051 / 1.592 / 50 / 50,-1.000 / -1.000 / 0 / 49
24,2-14,1.020 / 1.311 / 44 / 44,1.009 / 1.311 / 48 / 48,0.921 / 1.268 / 46 / 46,0.979 / 1.311 / 71 / 71,-1.000 / -1.000 / 0 / 45
25,2-15,1.351 / 1.772 / 46 / 46,1.068 / 1.461 / 70 / 70,1.089 / 1.659 / 53 / 53,1.221 / 1.645 / 33 / 33,-1.000 / -1.000 / 0 / 52
