,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.319 / 1.832 / 99 / 99,1.330 / 1.710 / 99 / 99,1.272 / 2.140 / 99 / 99,1.504 / 1.985 / 99 / 99,1.308 / 1.762 / 99 / 99
1,1-1,1.335 / 2.069 / 99 / 99,2.044 / 2.683 / 99 / 99,3.477 / 4.051 / 99 / 99,1.410 / 2.245 / 99 / 99,1.343 / 2.245 / 99 / 99
2,1-2,1.267 / 1.705 / 99 / 99,1.277 / 1.720 / 99 / 99,2.813 / 3.102 / 99 / 99,1.421 / 1.550 / 99 / 99,2.154 / 2.339 / 99 / 99
3,1-3,1.411 / 1.792 / 99 / 99,1.584 / 1.896 / 99 / 99,2.007 / 2.380 / 99 / 99,1.267 / 1.555 / 99 / 99,1.654 / 1.977 / 99 / 99
4,1-4,1.272 / 1.654 / 99 / 99,1.727 / 2.399 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.331 / 2.003 / 99 / 99,1.219 / 1.654 / 99 / 99
5,1-5,1.949 / 2.265 / 99 / 99,1.967 / 2.265 / 99 / 99,2.341 / 2.876 / 99 / 99,1.834 / 2.265 / 99 / 99,1.976 / 2.265 / 99 / 99
6,1-6,1.623 / 2.442 / 99 / 99,1.752 / 2.485 / 99 / 99,1.814 / 2.847 / 99 / 99,1.968 / 2.847 / 99 / 99,1.707 / 2.699 / 99 / 99
7,1-7,1.437 / 1.737 / 99 / 99,1.714 / 2.005 / 99 / 99,3.020 / 3.533 / 99 / 99,1.262 / 1.737 / 99 / 99,1.422 / 1.737 / 99 / 99
8,1-8,2.053 / 2.877 / 99 / 99,2.182 / 2.877 / 99 / 99,2.014 / 2.933 / 99 / 99,2.080 / 2.851 / 99 / 99,2.131 / 2.877 / 99 / 99
9,1-9,1.302 / 1.641 / 99 / 99,1.678 / 2.088 / 99 / 99,2.184 / 2.184 / 1 / 99,1.692 / 1.988 / 99 / 99,1.844 / 2.078 / 99 / 99
10,2-0,1.086 / 1.354 / 45 / 45,1.478 / 1.790 / 48 / 48,1.769 / 1.873 / 59 / 59,1.095 / 1.354 / 40 / 40,1.072 / 1.354 / 37 / 37
11,2-1,1.255 / 2.477 / 57 / 57,1.073 / 1.703 / 65 / 65,1.253 / 1.772 / 58 / 58,1.212 / 2.150 / 45 / 45,1.158 / 2.150 / 71 / 71
12,2-2,1.187 / 1.722 / 24 / 24,1.224 / 1.722 / 50 / 50,1.168 / 1.961 / 41 / 41,1.043 / 1.597 / 52 / 52,1.101 / 1.419 / 42 / 42
13,2-3,0.999 / 1.345 / 49 / 49,0.988 / 1.353 / 52 / 52,0.956 / 1.345 / 55 / 55,1.087 / 1.549 / 38 / 38,0.991 / 1.345 / 57 / 57
14,2-4,1.015 / 1.702 / 50 / 50,1.217 / 1.966 / 30 / 30,1.185 / 1.738 / 21 / 21,1.289 / 1.983 / 51 / 51,1.476 / 2.109 / 51 / 51
15,2-5,1.045 / 1.189 / 64 / 64,1.103 / 1.189 / 45 / 45,1.099 / 1.488 / 59 / 59,1.047 / 1.189 / 63 / 63,1.026 / 1.244 / 69 / 69
