,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.263 / 2.016 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.416 / 2.016 / 99 / 99,1.199 / 1.637 / 99 / 99
1,1-1,1.423 / 1.865 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.334 / 1.865 / 99 / 99,1.580 / 2.016 / 99 / 99
2,1-2,1.680 / 2.211 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.774 / 2.450 / 99 / 99,1.741 / 2.211 / 99 / 99
3,1-3,1.429 / 1.751 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.528 / 1.990 / 99 / 99,1.697 / 2.113 / 99 / 99
4,1-4,1.537 / 2.166 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.734 / 2.187 / 99 / 99,1.607 / 2.354 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.653 / 1.954 / 99 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.371 / 1.815 / 99 / 99
7,1-7,1.286 / 1.479 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.317 / 1.479 / 99 / 99,1.514 / 1.778 / 99 / 99
8,1-8,1.164 / 1.493 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.217 / 1.493 / 99 / 99,2.143 / 2.412 / 99 / 99
9,1-9,1.074 / 1.243 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.362 / 1.576 / 99 / 99,1.231 / 1.243 / 99 / 99
10,2-0,0.988 / 1.809 / 37 / 37,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 38,1.033 / 1.809 / 56 / 56,1.614 / 2.012 / 48 / 48
11,2-1,0.994 / 1.298 / 64 / 64,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 47,0.921 / 1.218 / 42 / 42,1.647 / 2.042 / 50 / 50
12,2-2,0.968 / 1.203 / 40 / 40,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 28,0.961 / 1.203 / 61 / 61,1.046 / 1.203 / 34 / 34
13,2-3,1.329 / 1.510 / 63 / 63,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 37,1.341 / 1.559 / 60 / 60,1.009 / 1.480 / 58 / 58
14,2-4,1.032 / 1.342 / 42 / 42,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 38,1.136 / 1.629 / 68 / 68,1.158 / 1.569 / 51 / 51
15,2-5,1.017 / 1.807 / 62 / 62,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 51,1.263 / 1.854 / 34 / 34,1.146 / 1.922 / 53 / 53
16,2-6,0.930 / 0.930 / 54 / 54,-1.000 / -1.000 / 0 / 79,-1.000 / -1.000 / 0 / 86,0.930 / 0.930 / 52 / 52,0.930 / 0.930 / 57 / 57
17,2-7,1.297 / 1.637 / 35 / 35,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 47,1.108 / 1.295 / 40 / 40,1.201 / 1.295 / 14 / 14
18,2-8,0.901 / 1.117 / 34 / 34,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 29,0.863 / 1.364 / 37 / 37,0.724 / 1.117 / 54 / 54
19,2-9,1.019 / 1.460 / 53 / 53,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 50,1.009 / 1.457 / 60 / 60,0.982 / 1.457 / 65 / 65
20,2-10,1.027 / 1.483 / 45 / 45,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 55,1.078 / 1.483 / 32 / 32,1.218 / 1.764 / 56 / 56
21,2-11,1.049 / 1.544 / 54 / 54,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 51,1.041 / 1.544 / 38 / 38,1.008 / 1.544 / 66 / 66
22,2-12,1.189 / 1.627 / 67 / 67,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 34,1.074 / 1.336 / 29 / 29,1.165 / 1.360 / 44 / 44
23,2-13,0.952 / 0.952 / 55 / 55,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 26,1.068 / 1.318 / 63 / 63,1.135 / 1.318 / 78 / 78
24,2-14,1.114 / 1.253 / 56 / 56,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 58,1.014 / 1.192 / 37 / 37,0.959 / 1.192 / 66 / 66
25,2-15,1.062 / 1.381 / 59 / 59,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 47,1.062 / 1.381 / 56 / 56,0.989 / 1.381 / 49 / 49
26,2-16,1.067 / 1.540 / 47 / 47,-1.000 / -1.000 / 0 / 78,-1.000 / -1.000 / 0 / 48,1.094 / 1.540 / 55 / 55,1.205 / 1.557 / 35 / 35
27,2-17,0.952 / 0.952 / 48 / 48,-1.000 / -1.000 / 0 / 70,-1.000 / -1.000 / 0 / 31,0.952 / 0.952 / 66 / 66,0.961 / 1.367 / 43 / 43
28,2-18,1.053 / 1.122 / 62 / 62,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 34,0.997 / 1.122 / 52 / 52,1.027 / 1.122 / 43 / 43
29,2-19,0.985 / 1.449 / 34 / 34,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 43,1.410 / 1.998 / 39 / 39,1.062 / 1.786 / 44 / 44
30,2-20,1.058 / 1.534 / 27 / 27,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 41,1.086 / 1.856 / 53 / 53,1.345 / 1.856 / 65 / 65
31,2-21,0.972 / 1.237 / 26 / 26,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 54,1.192 / 1.529 / 70 / 70,1.171 / 1.529 / 61 / 61
32,2-22,1.220 / 1.760 / 47 / 47,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 54,1.115 / 1.760 / 66 / 66,1.176 / 1.760 / 63 / 63
33,2-23,1.117 / 1.544 / 42 / 42,-1.000 / -1.000 / 0 / 73,-1.000 / -1.000 / 0 / 62,1.164 / 1.544 / 73 / 73,1.116 / 1.544 / 59 / 59
34,2-24,1.264 / 1.956 / 48 / 48,-1.000 / -1.000 / 0 / 76,-1.000 / -1.000 / 0 / 61,1.218 / 1.810 / 70 / 70,1.179 / 1.810 / 55 / 55
35,2-25,1.149 / 1.614 / 45 / 45,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 59,1.181 / 1.614 / 71 / 71,1.252 / 1.614 / 56 / 56
36,2-26,1.217 / 1.523 / 32 / 32,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 65,0.909 / 1.227 / 50 / 50,1.913 / 2.196 / 49 / 49
37,2-27,1.136 / 1.450 / 69 / 69,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 48,1.024 / 1.362 / 27 / 27,1.026 / 1.450 / 64 / 64
38,2-28,1.198 / 1.845 / 48 / 48,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 69,1.205 / 1.845 / 38 / 38,1.394 / 1.719 / 49 / 49
39,2-29,1.220 / 1.509 / 75 / 75,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 31,1.159 / 1.505 / 45 / 45,0.972 / 1.388 / 55 / 55
