,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.328 / 1.800 / 99 / 99,1.872 / 2.160 / 99 / 99,1.513 / 1.937 / 89 / 99,1.410 / 1.800 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.604 / 1.604 / 99 / 99,1.443 / 2.117 / 99 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.420 / 1.643 / 99 / 99,1.416 / 1.643 / 99 / 99,2.335 / 2.335 / 99 / 99,1.427 / 1.700 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.470 / 2.098 / 99 / 99,1.406 / 2.358 / 99 / 99,2.257 / 3.030 / 99 / 99,1.648 / 2.278 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.162 / 1.636 / 99 / 99,1.217 / 2.507 / 99 / 99,2.399 / 3.740 / 99 / 99,1.311 / 1.477 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.220 / 1.389 / 99 / 99,1.265 / 1.567 / 99 / 99,2.485 / 2.699 / 99 / 99,1.200 / 1.389 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.541 / 1.981 / 99 / 99,1.987 / 2.246 / 99 / 99,1.707 / 2.051 / 99 / 99,1.624 / 1.981 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.443 / 2.065 / 99 / 99,1.558 / 1.795 / 99 / 99,2.126 / 2.552 / 99 / 99,1.430 / 1.819 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.166 / 1.583 / 99 / 99,1.069 / 1.424 / 99 / 99,0.874 / 1.173 / 99 / 99,1.205 / 1.733 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.556 / 2.639 / 99 / 99,3.062 / 3.645 / 99 / 99,4.145 / 4.815 / 99 / 99,1.688 / 2.511 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,2-0,1.167 / 1.478 / 45 / 45,1.310 / 2.053 / 52 / 52,1.275 / 1.769 / 51 / 51,1.146 / 1.734 / 63 / 63,-1.000 / -1.000 / 0 / 45
11,2-1,1.060 / 1.568 / 30 / 30,1.096 / 1.575 / 63 / 63,1.098 / 1.296 / 48 / 48,1.061 / 1.248 / 37 / 37,-1.000 / -1.000 / 0 / 31
12,2-2,1.109 / 1.822 / 57 / 57,1.125 / 1.770 / 61 / 61,1.061 / 1.738 / 40 / 40,1.061 / 1.553 / 42 / 42,-1.000 / -1.000 / 0 / 47
13,2-3,0.893 / 0.893 / 23 / 23,1.184 / 1.432 / 58 / 58,1.125 / 1.394 / 50 / 50,0.924 / 1.162 / 43 / 43,-1.000 / -1.000 / 0 / 53
14,2-4,0.891 / 0.891 / 34 / 34,0.891 / 0.891 / 48 / 48,0.891 / 0.891 / 46 / 46,0.897 / 1.284 / 74 / 74,-1.000 / -1.000 / 0 / 47
15,2-5,1.098 / 1.360 / 33 / 33,1.044 / 1.351 / 13 / 13,1.345 / 1.759 / 43 / 43,1.190 / 1.759 / 78 / 78,-1.000 / -1.000 / 0 / 69
16,2-6,0.888 / 0.888 / 54 / 54,1.744 / 1.864 / 37 / 37,1.041 / 1.041 / 81 / 81,0.888 / 0.888 / 52 / 52,-1.000 / -1.000 / 0 / 49
17,2-7,1.007 / 1.512 / 41 / 41,1.090 / 1.512 / 42 / 42,0.915 / 1.011 / 25 / 25,0.961 / 1.205 / 51 / 51,-1.000 / -1.000 / 0 / 58
18,2-8,0.986 / 1.261 / 74 / 74,1.045 / 1.261 / 36 / 36,0.924 / 1.261 / 45 / 45,0.938 / 1.261 / 47 / 47,-1.000 / -1.000 / 0 / 43
