,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,1.765 / 2.054 / 99 / 99,2.765 / 3.220 / 99 / 99,1.334 / 1.726 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.417 / 1.568 / 99 / 99,2.004 / 2.011 / 99 / 99,1.197 / 1.197 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.642 / 1.993 / 99 / 99,2.010 / 2.288 / 99 / 99,1.236 / 1.741 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.819 / 2.000 / 99 / 99,1.465 / 1.480 / 99 / 99,1.000 / 1.000 / 99 / 99
4,2-0,-1.000 / -1.000 / 0 / 62,0.980 / 1.222 / 37 / 37,2.616 / 3.033 / 33 / 33,1.655 / 1.941 / 46 / 46
5,2-1,-1.000 / -1.000 / 0 / 22,1.127 / 1.534 / 80 / 80,1.470 / 1.656 / 67 / 67,1.346 / 1.623 / 42 / 42
6,2-2,-1.000 / -1.000 / 0 / 37,1.044 / 1.368 / 31 / 31,1.307 / 1.754 / 35 / 35,1.072 / 1.335 / 50 / 50
7,2-3,-1.000 / -1.000 / 0 / 33,2.499 / 2.578 / 31 / 31,2.128 / 2.388 / 62 / 62,1.366 / 1.643 / 41 / 41
8,2-4,-1.000 / -1.000 / 0 / 56,1.561 / 2.699 / 74 / 74,1.407 / 2.071 / 40 / 40,0.945 / 1.241 / 45 / 45
9,2-5,-1.000 / -1.000 / 0 / 29,1.290 / 1.848 / 56 / 56,3.068 / 3.293 / 36 / 36,1.113 / 1.463 / 34 / 34
10,2-6,-1.000 / -1.000 / 0 / 35,1.598 / 2.366 / 46 / 46,2.066 / 2.268 / 26 / 26,1.792 / 2.175 / 51 / 51
11,2-7,-1.000 / -1.000 / 0 / 62,2.094 / 2.477 / 47 / 47,0.999 / 1.240 / 60 / 60,1.417 / 1.876 / 53 / 53
12,2-8,-1.000 / -1.000 / 0 / 54,2.006 / 3.469 / 50 / 50,2.406 / 2.850 / 53 / 53,2.107 / 2.398 / 44 / 44
13,2-9,-1.000 / -1.000 / 0 / 33,1.225 / 1.304 / 39 / 39,0.783 / 0.783 / 46 / 46,1.672 / 1.672 / 56 / 56
14,2-10,-1.000 / -1.000 / 0 / 27,2.092 / 2.263 / 21 / 21,0.919 / 0.954 / 57 / 57,1.062 / 1.065 / 48 / 48
15,2-11,-1.000 / -1.000 / 0 / 57,1.318 / 1.669 / 40 / 40,0.926 / 1.125 / 43 / 43,1.337 / 1.888 / 44 / 44
16,2-12,-1.000 / -1.000 / 0 / 67,1.570 / 2.966 / 74 / 74,1.491 / 1.773 / 61 / 61,0.985 / 1.339 / 65 / 65
17,2-13,-1.000 / -1.000 / 0 / 32,0.890 / 0.890 / 53 / 53,0.927 / 2.256 / 72 / 72,1.336 / 1.419 / 50 / 50
18,2-14,-1.000 / -1.000 / 0 / 55,2.554 / 2.691 / 26 / 26,1.444 / 1.480 / 29 / 29,2.298 / 2.300 / 60 / 60
19,2-15,-1.000 / -1.000 / 0 / 38,2.073 / 2.313 / 50 / 50,0.981 / 1.227 / 62 / 62,1.363 / 1.860 / 45 / 45
