,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.947 / 2.533 / 99 / 99,720.220 / 5084.583 / 98 / 99,2.256 / 2.863 / 99 / 99,1.927 / 2.461 / 99 / 99
1,1-1,1.584 / 2.144 / 99 / 99,212.393 / 3200.782 / 91 / 99,2.192 / 2.520 / 99 / 99,1.462 / 2.144 / 99 / 99
2,1-2,2.071 / 2.613 / 99 / 99,291.286 / 2216.780 / 95 / 99,1.733 / 2.729 / 99 / 99,2.163 / 2.735 / 99 / 99
3,1-3,1.152 / 1.467 / 99 / 99,5574.388 / 33173.963 / 58 / 99,33.512 / 449.686 / 99 / 99,1.238 / 1.476 / 99 / 99
4,2-0,0.737 / 0.737 / 22 / 22,653.983 / 2805.075 / 43 / 43,1.361 / 2.115 / 50 / 50,0.744 / 0.744 / 45 / 45
5,2-1,1.759 / 2.568 / 66 / 66,813.027 / 4296.703 / 53 / 62,1.608 / 1.982 / 41 / 41,1.708 / 2.438 / 43 / 43
6,2-2,3.059 / 3.495 / 60 / 60,2.995 / 4.009 / 57 / 57,2.843 / 3.202 / 15 / 15,3.066 / 3.495 / 21 / 21
7,2-3,1.480 / 1.856 / 73 / 73,5376.629 / 28150.296 / 34 / 51,9.162 / 434.568 / 58 / 58,1.425 / 1.866 / 63 / 63
8,2-4,1.915 / 2.120 / 44 / 44,15.757 / 28.894 / 43 / 43,1.759 / 2.120 / 54 / 54,1.944 / 2.120 / 61 / 61
9,2-5,1.602 / 2.138 / 52 / 52,1.576 / 2.058 / 50 / 50,1.210 / 1.210 / 8 / 8,1.646 / 2.002 / 45 / 45
10,2-6,2.533 / 3.197 / 38 / 38,2.301 / 2.733 / 44 / 44,2.383 / 2.841 / 31 / 31,2.536 / 3.254 / 45 / 45
11,2-7,2.050 / 2.594 / 40 / 40,28.653 / 455.565 / 37 / 45,1.239 / 1.763 / 53 / 53,2.066 / 2.653 / 55 / 55
12,2-8,1.624 / 2.221 / 54 / 54,1.560 / 2.338 / 51 / 51,1.414 / 1.994 / 68 / 68,1.352 / 2.265 / 51 / 51
13,2-9,2.182 / 2.676 / 52 / 52,7702.555 / 22485.131 / 26 / 54,1.334 / 2.209 / 49 / 49,2.191 / 2.878 / 57 / 57
14,2-10,1.784 / 2.244 / 45 / 45,1.967 / 3.187 / 57 / 57,1.582 / 1.851 / 32 / 32,1.679 / 2.199 / 48 / 48
15,2-11,0.969 / 1.196 / 40 / 40,75.437 / 406.371 / 33 / 34,56.754 / 405.214 / 22 / 22,0.941 / 0.965 / 33 / 33
16,2-12,1.129 / 1.426 / 64 / 64,1.266 / 2.119 / 68 / 68,1.391 / 2.029 / 63 / 63,1.086 / 1.426 / 37 / 37
17,2-13,2.118 / 2.441 / 31 / 31,2.130 / 2.441 / 65 / 65,2.040 / 2.342 / 53 / 53,2.158 / 2.499 / 46 / 46
18,2-14,2.849 / 3.403 / 41 / 41,3.212 / 5.087 / 74 / 74,2.816 / 3.133 / 56 / 56,2.946 / 3.498 / 39 / 39
19,2-15,1.744 / 1.942 / 43 / 43,3161.441 / 28993.399 / 41 / 48,36.384 / 907.718 / 26 / 26,1.786 / 1.952 / 48 / 48
