,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,2.362 / 2.588 / 99 / 99,2.774 / 3.138 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.450 / 1.889 / 99 / 99,1.358 / 1.836 / 99 / 99,1.314 / 1.697 / 99 / 99,1.272 / 1.755 / 99 / 99
2,1-2,1.222 / 1.497 / 99 / 99,2.099 / 2.335 / 99 / 99,2.221 / 2.463 / 99 / 99,1.284 / 1.497 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.479 / 1.706 / 99 / 99,1.490 / 1.646 / 99 / 99,1.002 / 1.156 / 99 / 99
4,2-0,2.119 / 2.740 / 49 / 49,2.061 / 2.372 / 40 / 40,1.634 / 2.368 / 62 / 62,2.046 / 2.740 / 49 / 49
5,2-1,0.920 / 0.990 / 49 / 49,1.549 / 1.549 / 28 / 28,1.549 / 1.549 / 36 / 36,0.926 / 0.978 / 36 / 36
6,2-2,1.743 / 2.087 / 56 / 56,0.915 / 1.183 / 58 / 58,1.335 / 1.619 / 56 / 56,1.647 / 1.837 / 29 / 29
7,2-3,2.779 / 3.042 / 33 / 33,1.254 / 1.516 / 76 / 76,1.248 / 1.516 / 23 / 23,2.981 / 3.206 / 30 / 30
8,2-4,2.291 / 2.590 / 51 / 51,1.546 / 1.767 / 57 / 57,1.956 / 2.318 / 49 / 49,2.062 / 2.186 / 67 / 67
9,2-5,1.305 / 2.838 / 56 / 56,0.952 / 0.952 / 8 / 8,1.151 / 1.750 / 32 / 32,1.365 / 2.145 / 63 / 63
10,2-6,3.691 / 3.720 / 48 / 48,1.738 / 1.920 / 59 / 59,2.476 / 2.649 / 69 / 69,3.693 / 3.720 / 42 / 42
11,2-7,1.643 / 2.041 / 63 / 63,1.912 / 2.233 / 38 / 38,2.073 / 2.790 / 47 / 47,1.877 / 2.416 / 51 / 51
12,2-8,1.062 / 1.347 / 70 / 70,1.140 / 1.452 / 58 / 58,1.064 / 1.154 / 8 / 8,1.025 / 1.347 / 51 / 51
13,2-9,1.273 / 1.273 / 69 / 69,0.919 / 0.919 / 47 / 47,0.989 / 1.010 / 77 / 77,1.273 / 1.273 / 59 / 59
14,2-10,1.756 / 2.040 / 75 / 75,1.223 / 1.463 / 59 / 59,1.292 / 1.463 / 61 / 61,1.566 / 1.779 / 53 / 53
15,2-11,1.383 / 1.950 / 50 / 50,1.022 / 1.194 / 39 / 39,1.012 / 1.194 / 52 / 52,1.268 / 1.342 / 51 / 51
16,2-12,1.997 / 2.066 / 49 / 49,2.053 / 2.171 / 39 / 39,0.952 / 0.952 / 60 / 60,2.010 / 2.306 / 65 / 65
17,2-13,1.270 / 1.313 / 29 / 29,1.639 / 1.904 / 50 / 50,1.880 / 2.477 / 59 / 59,1.265 / 1.313 / 50 / 50
18,2-14,1.288 / 1.986 / 61 / 61,1.159 / 1.865 / 62 / 62,1.448 / 2.093 / 63 / 63,1.294 / 1.661 / 44 / 44
19,2-15,1.297 / 2.359 / 45 / 45,1.043 / 1.689 / 37 / 37,1.002 / 1.689 / 37 / 37,0.971 / 1.300 / 51 / 51
