,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.144 / 1.429 / 99 / 99,2.107 / 2.487 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.094 / 1.186 / 99 / 99
1,1-1,1.190 / 1.324 / 99 / 99,1.338 / 2.611 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.131 / 1.324 / 99 / 99
2,1-2,1.757 / 2.446 / 99 / 99,2.153 / 2.921 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.669 / 2.251 / 99 / 99
3,1-3,1.104 / 1.245 / 99 / 99,5.237 / 386.906 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.429 / 1.556 / 99 / 99
4,1-4,1.298 / 1.726 / 99 / 99,256.044 / 1706.613 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.991 / 2.287 / 99 / 99
5,1-5,1.332 / 1.648 / 99 / 99,1.648 / 1.907 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.174 / 1.478 / 99 / 99
6,1-6,1.168 / 1.369 / 99 / 99,2.750 / 4.088 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.231 / 1.369 / 99 / 99
7,1-7,1.217 / 1.414 / 99 / 99,1.104 / 1.414 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.255 / 1.414 / 99 / 99
8,2-0,2.232 / 2.516 / 67 / 67,17.463 / 459.249 / 60 / 60,-1.000 / -1.000 / 0 / 60,2.251 / 2.516 / 68 / 68
9,2-1,2.191 / 2.536 / 56 / 56,2.095 / 2.729 / 35 / 35,-1.000 / -1.000 / 0 / 57,2.110 / 2.536 / 40 / 40
10,2-2,3.009 / 3.503 / 54 / 54,3.502 / 5.146 / 57 / 57,-1.000 / -1.000 / 0 / 50,3.145 / 3.592 / 48 / 48
11,2-3,1.515 / 1.515 / 42 / 42,36.923 / 472.278 / 80 / 81,-1.000 / -1.000 / 0 / 37,1.736 / 3.061 / 53 / 53
12,2-4,1.860 / 3.324 / 48 / 48,2.343 / 2.669 / 57 / 57,-1.000 / -1.000 / 0 / 61,2.587 / 2.849 / 25 / 25
13,2-5,2.498 / 3.601 / 49 / 49,1.894 / 3.112 / 37 / 37,-1.000 / -1.000 / 0 / 47,2.154 / 2.848 / 60 / 60
14,2-6,1.365 / 1.770 / 51 / 51,1.518 / 1.843 / 45 / 45,-1.000 / -1.000 / 0 / 45,1.055 / 1.679 / 48 / 48
15,2-7,2.038 / 2.411 / 51 / 51,2.108 / 2.411 / 25 / 25,-1.000 / -1.000 / 0 / 43,2.001 / 2.288 / 61 / 61
16,2-8,1.763 / 2.057 / 40 / 40,2.618 / 2.980 / 47 / 47,-1.000 / -1.000 / 0 / 51,2.152 / 2.625 / 60 / 60
17,2-9,1.971 / 2.172 / 22 / 22,23.185 / 461.743 / 65 / 65,-1.000 / -1.000 / 0 / 32,1.427 / 1.497 / 66 / 66
18,2-10,2.421 / 2.843 / 44 / 44,2.567 / 3.020 / 66 / 66,-1.000 / -1.000 / 0 / 40,2.470 / 2.843 / 45 / 45
19,2-11,2.905 / 3.422 / 58 / 58,2.584 / 3.157 / 52 / 52,-1.000 / -1.000 / 0 / 53,2.735 / 3.249 / 40 / 40
20,2-12,2.296 / 2.911 / 60 / 60,3.051 / 4.553 / 64 / 64,-1.000 / -1.000 / 0 / 40,2.943 / 3.448 / 46 / 46
21,2-13,1.182 / 1.939 / 35 / 35,1.767 / 2.380 / 49 / 49,-1.000 / -1.000 / 0 / 60,2.093 / 2.473 / 56 / 56
22,2-14,1.354 / 1.765 / 64 / 64,2.440 / 2.905 / 59 / 59,-1.000 / -1.000 / 0 / 74,1.462 / 1.765 / 48 / 48
23,2-15,1.010 / 1.605 / 48 / 48,13.434 / 514.851 / 42 / 42,-1.000 / -1.000 / 0 / 57,1.171 / 1.917 / 64 / 64
24,2-16,1.942 / 2.897 / 70 / 70,172.941 / 1498.935 / 38 / 38,-1.000 / -1.000 / 0 / 40,1.720 / 2.680 / 65 / 65
25,2-17,2.355 / 2.771 / 43 / 43,1.825 / 2.391 / 39 / 39,-1.000 / -1.000 / 0 / 68,2.260 / 2.980 / 56 / 56
26,2-18,1.940 / 2.146 / 44 / 44,2.040 / 2.474 / 52 / 52,-1.000 / -1.000 / 0 / 70,1.982 / 2.245 / 62 / 62
27,2-19,1.339 / 1.951 / 60 / 60,1.127 / 1.521 / 33 / 33,-1.000 / -1.000 / 0 / 53,1.375 / 1.777 / 71 / 71
28,2-20,2.306 / 2.594 / 51 / 51,13.426 / 472.478 / 42 / 42,-1.000 / -1.000 / 0 / 61,2.288 / 2.478 / 39 / 39
29,2-21,2.466 / 4.444 / 49 / 49,2.205 / 4.483 / 81 / 81,-1.000 / -1.000 / 0 / 23,2.261 / 2.944 / 60 / 60
30,2-22,1.900 / 2.415 / 49 / 49,1.734 / 2.724 / 41 / 41,-1.000 / -1.000 / 0 / 57,2.012 / 2.415 / 76 / 76
31,2-23,1.035 / 1.047 / 49 / 49,62.648 / 1050.110 / 61 / 61,-1.000 / -1.000 / 0 / 26,1.032 / 1.047 / 35 / 35
