,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.526 / 2.497 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.892 / 3.176 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.606 / 1.635 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.810 / 2.467 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.846 / 3.354 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.365 / 1.525 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.320 / 2.932 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,2-0,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 72,1.057 / 1.057 / 51 / 51,-1.000 / -1.000 / 0 / 52
9,2-1,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 67,13.904 / 415.386 / 35 / 35,-1.000 / -1.000 / 0 / 37
10,2-2,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 54,1.581 / 2.038 / 49 / 49,-1.000 / -1.000 / 0 / 42
11,2-3,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 31,0.941 / 0.941 / 57 / 57,-1.000 / -1.000 / 0 / 69
12,2-4,-1.000 / -1.000 / 0 / 69,-1.000 / -1.000 / 0 / 44,1.568 / 2.468 / 46 / 46,-1.000 / -1.000 / 0 / 35
13,2-5,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 43,1.541 / 2.240 / 61 / 61,-1.000 / -1.000 / 0 / 10
14,2-6,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 71,1.815 / 1.859 / 47 / 47,-1.000 / -1.000 / 0 / 26
15,2-7,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 59,1.105 / 1.105 / 53 / 53,-1.000 / -1.000 / 0 / 33
16,2-8,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 72,1.272 / 2.230 / 41 / 41,-1.000 / -1.000 / 0 / 39
17,2-9,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 71,2.546 / 3.824 / 51 / 51,-1.000 / -1.000 / 0 / 47
18,2-10,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 57,1.411 / 2.191 / 36 / 36,-1.000 / -1.000 / 0 / 65
19,2-11,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 52,1.248 / 1.248 / 39 / 39,-1.000 / -1.000 / 0 / 72
20,2-12,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 42,3.136 / 3.331 / 71 / 71,-1.000 / -1.000 / 0 / 38
21,2-13,-1.000 / -1.000 / 0 / 26,-1.000 / -1.000 / 0 / 51,2.265 / 2.425 / 27 / 27,-1.000 / -1.000 / 0 / 58
22,2-14,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 63,2.090 / 2.379 / 21 / 21,-1.000 / -1.000 / 0 / 25
23,2-15,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 36,2.763 / 3.175 / 27 / 27,-1.000 / -1.000 / 0 / 50
24,2-16,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 53,1.088 / 1.088 / 43 / 52,-1.000 / -1.000 / 0 / 35
25,2-17,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 67,2.069 / 2.240 / 61 / 61,-1.000 / -1.000 / 0 / 41
26,2-18,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 42,2.770 / 2.840 / 43 / 43,-1.000 / -1.000 / 0 / 60
27,2-19,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 39,1.279 / 2.015 / 20 / 20,-1.000 / -1.000 / 0 / 62
28,2-20,-1.000 / -1.000 / 0 / 78,-1.000 / -1.000 / 0 / 40,0.702 / 0.702 / 38 / 38,-1.000 / -1.000 / 0 / 73
29,2-21,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 51,1.526 / 2.075 / 35 / 35,-1.000 / -1.000 / 0 / 35
30,2-22,-1.000 / -1.000 / 0 / 24,-1.000 / -1.000 / 0 / 31,2.228 / 2.724 / 54 / 54,-1.000 / -1.000 / 0 / 59
31,2-23,-1.000 / -1.000 / 0 / 23,-1.000 / -1.000 / 0 / 56,1.086 / 1.295 / 27 / 27,-1.000 / -1.000 / 0 / 20
