,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.206 / 1.384 / 99 / 99,2.260 / 2.768 / 99 / 99,3.379 / 3.581 / 99 / 99,1.132 / 1.384 / 99 / 99
1,1-1,1.143 / 1.381 / 99 / 99,1.935 / 2.068 / 99 / 99,2.011 / 2.292 / 99 / 99,1.250 / 1.381 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.703 / 1.978 / 99 / 99,1.342 / 1.342 / 99 / 99,1.076 / 1.076 / 99 / 99
3,1-3,1.184 / 1.380 / 99 / 99,1.765 / 2.180 / 99 / 99,2.412 / 2.667 / 99 / 99,1.134 / 1.380 / 99 / 99
4,1-4,1.313 / 1.711 / 99 / 99,1.894 / 2.473 / 99 / 99,2.535 / 3.458 / 99 / 99,1.309 / 1.881 / 99 / 99
5,1-5,1.419 / 1.600 / 99 / 99,1.743 / 1.865 / 99 / 99,1.849 / 1.978 / 99 / 99,1.765 / 1.981 / 99 / 99
6,2-0,2.274 / 2.350 / 37 / 37,2.350 / 2.350 / 63 / 63,2.423 / 2.471 / 59 / 59,1.370 / 2.220 / 65 / 65
7,2-1,2.692 / 2.692 / 50 / 50,2.730 / 2.811 / 41 / 41,2.763 / 2.874 / 46 / 46,2.581 / 2.581 / 44 / 44
8,2-2,1.303 / 1.333 / 50 / 50,1.352 / 1.451 / 46 / 46,1.471 / 1.471 / 42 / 42,1.887 / 1.927 / 75 / 75
9,2-3,1.852 / 1.933 / 52 / 52,0.890 / 0.890 / 46 / 46,1.031 / 1.031 / 37 / 37,1.830 / 1.838 / 51 / 51
10,2-4,1.106 / 1.106 / 40 / 40,1.106 / 1.106 / 25 / 25,1.106 / 1.106 / 51 / 51,1.106 / 1.106 / 56 / 56
11,2-5,1.248 / 1.248 / 60 / 60,1.248 / 1.248 / 49 / 49,1.248 / 1.248 / 55 / 55,1.248 / 1.248 / 61 / 61
12,2-6,2.088 / 2.439 / 35 / 35,1.965 / 2.435 / 49 / 49,1.722 / 2.582 / 53 / 53,1.838 / 2.093 / 45 / 45
13,2-7,1.111 / 2.655 / 47 / 47,1.977 / 1.997 / 49 / 49,1.003 / 2.230 / 58 / 58,0.980 / 1.137 / 35 / 35
14,2-8,1.986 / 4.150 / 44 / 44,1.419 / 4.429 / 76 / 76,1.886 / 4.538 / 60 / 60,2.295 / 4.594 / 24 / 24
15,2-9,2.631 / 2.679 / 53 / 53,2.693 / 2.765 / 30 / 30,2.601 / 2.601 / 57 / 57,2.781 / 2.902 / 33 / 33
16,2-10,0.964 / 1.184 / 43 / 43,1.393 / 1.711 / 51 / 51,1.307 / 1.533 / 58 / 58,1.901 / 2.133 / 59 / 59
17,2-11,2.186 / 2.519 / 37 / 37,2.359 / 2.808 / 66 / 66,2.466 / 3.154 / 80 / 80,2.060 / 2.371 / 50 / 50
