,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,1.508 / 2.056 / 99 / 99,1.479 / 1.952 / 99 / 99,1.395 / 1.897 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.353 / 1.562 / 99 / 99,1.348 / 1.562 / 99 / 99,1.234 / 1.562 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.686 / 2.153 / 99 / 99,1.560 / 1.577 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.060 / 1.060 / 99 / 99,1.333 / 1.334 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.445 / 1.750 / 99 / 99,1.365 / 1.370 / 99 / 99,1.405 / 1.721 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,2.038 / 2.716 / 99 / 99,1.939 / 2.262 / 99 / 99,1.924 / 2.357 / 99 / 99
6,2-0,-1.000 / -1.000 / 0 / 62,1.701 / 2.122 / 69 / 69,1.882 / 2.117 / 51 / 51,1.819 / 2.111 / 47 / 47
7,2-1,-1.000 / -1.000 / 0 / 63,1.490 / 1.861 / 43 / 43,1.159 / 1.436 / 60 / 60,1.194 / 1.522 / 44 / 44
8,2-2,-1.000 / -1.000 / 0 / 36,0.964 / 0.964 / 38 / 38,1.131 / 1.134 / 32 / 32,0.908 / 0.908 / 55 / 55
9,2-3,-1.000 / -1.000 / 0 / 45,1.343 / 1.343 / 55 / 55,1.347 / 1.673 / 72 / 72,1.343 / 1.343 / 55 / 55
10,2-4,-1.000 / -1.000 / 0 / 55,0.905 / 0.957 / 53 / 53,0.892 / 0.892 / 62 / 62,0.892 / 0.892 / 31 / 31
11,2-5,-1.000 / -1.000 / 0 / 34,1.991 / 1.991 / 31 / 31,2.040 / 2.059 / 42 / 42,2.045 / 2.045 / 59 / 59
