,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.071 / 1.071 /  9,1.071 / 1.071 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.702 / 1.702 /  9,1.702 / 1.702 /  9,1.043 / 1.385 /  9,1.000 / 1.000 /  9
2,1-2,1.000 / 1.000 /  9,1.465 / 1.676 /  9,1.999 / 2.314 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.000 / 1.000 /  9,1.175 / 1.175 /  9,1.203 / 1.203 /  9,1.000 / 1.000 /  9,1.160 / 1.168 /  9
4,1-4,1.000 / 1.000 /  9,1.246 / 1.246 /  9,1.290 / 1.295 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,1-5,1.341 / 1.341 /  9,1.745 / 1.745 /  9,1.745 / 1.745 /  9,1.341 / 1.341 /  9,1.850 / 1.850 /  9
6,2-0,0.941 / 0.941 /  6,0.941 / 0.941 /  4,0.941 / 0.941 /  6,0.941 / 0.941 /  4,0.941 / 0.941 /  6
7,2-1,0.894 / 0.894 /  5,0.894 / 0.894 /  7,0.894 / 0.894 /  5,0.894 / 0.894 /  4,0.894 / 0.894 /  6
8,2-2,0.891 / 0.891 /  8,0.891 / 0.891 / 10,0.891 / 0.891 /  8,0.891 / 0.891 /  9,0.941 / 1.245 /  7
9,2-3,1.042 / 1.042 /  7,1.056 / 1.160 /  8,1.042 / 1.042 /  6,1.054 / 1.160 / 10,1.042 / 1.042 /  8
10,2-4,1.205 / 1.205 /  7,1.205 / 1.205 /  9,1.205 / 1.205 /  7,1.205 / 1.205 /  8,1.205 / 1.205 / 10
11,2-5,1.443 / 1.443 /  7,1.098 / 1.151 /  8,1.470 / 1.470 /  6,1.443 / 1.443 /  8,1.443 / 1.443 /  2
