,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.225 / 1.853 /  9
1,1-1,1.143 / 1.143 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.143 / 1.143 /  9,1.250 / 1.458 /  9
2,1-2,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.043 / 1.384 /  9,1.000 / 1.000 /  9
4,1-4,1.989 / 2.070 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.989 / 2.070 /  9,1.989 / 2.070 /  9
5,1-5,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.000 / 1.000 /  9
6,2-0,0.889 / 0.889 /  4,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.889 / 0.889 /  6,0.889 / 0.889 /  7
7,2-1,2.034 / 2.254 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.979 / 1.979 /  8,1.979 / 1.979 /  7
8,2-2,2.125 / 2.440 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,2.170 / 2.440 /  8,2.145 / 2.336 /  9
9,2-3,1.443 / 1.443 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.443 / 1.443 /  9,1.443 / 1.443 /  6
10,2-4,0.889 / 0.889 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.889 / 0.889 /  5,0.889 / 0.889 /  4
11,2-5,1.083 / 1.083 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.083 / 1.083 / 12,1.243 / 1.243 /  9
